df_id,lat,lon,manual_id,state,source,elev2,country,ownership,tot,n2,p
3088,50.39486,-114.67588,27989,Alberta,Synthetic data,1701,Canada,State (Public),52,52,1
3089,50.39517,-122.88595,60952,British Columbia,Synthetic data,221,Canada,Corporate/Other (Private),50,32,0.64
3090,50.39596,-125.21321,68084,British Columbia,Synthetic data,275,Canada,State (Public),52,47,0.9038461538461539
3091,50.39606,-107.98735,74126,Saskatchewan,Synthetic data,723,Canada,Corporate/Other (Private),49,49,1
3092,50.39666,-107.83365,27990,Saskatchewan,Synthetic data,739,Canada,Corporate/Other (Private),51,45,0.8823529411764706
3093,50.39669,-112.89566,27991,Alberta,Synthetic data,910,Canada,Corporate/Other (Private),48,48,1
3094,50.39718,-106.75219,27992,Saskatchewan,Synthetic data,694,Canada,Corporate/Other (Private),51,39,0.7647058823529411
3095,50.39744,-105.71364,27993,Saskatchewan,Synthetic data,555,Canada,Corporate/Other (Private),48,48,1
3096,50.39779,-114.50666,27994,Alberta,Synthetic data,1459,Canada,State (Public),50,20,0.4
3097,50.39843,-113.59731,72124,Alberta,Synthetic data,996,Canada,Corporate/Other (Private),51,51,1
3098,50.39872,-127.72416,27995,British Columbia,Synthetic data,68,Canada,State (Public),51,39,0.7647058823529411
3099,50.39882,-120.16995,61920,British Columbia,Synthetic data,1177,Canada,State (Public),51,45,0.8823529411764706
3100,50.39962,-110.69176,73125,Alberta,Synthetic data,668,Canada,Federal (Public),51,29,0.5686274509803921
3101,50.40069,-127.50503,27996,British Columbia,Synthetic data,55,Canada,State (Public),51,30,0.5882352941176471
3102,50.40133,-119.94202,69806,British Columbia,Synthetic data,1343,Canada,State (Public),51,51,1
3103,50.40404,-122.9697,68750,British Columbia,Synthetic data,1653,Canada,State (Public),49,49,1
3104,50.40414,-115.60593,27997,British Columbia,Synthetic data,982,Canada,State (Public),50,50,1
3105,50.40432,-127.44926,60061,British Columbia,Synthetic data,798,Canada,State (Public),50,50,1
3106,50.4049,-106.75851,27998,Saskatchewan,Synthetic data,711,Canada,Corporate/Other (Private),47,27,0.574468085106383
3107,50.40501,-106.63452,66783,Saskatchewan,Synthetic data,665,Canada,Corporate/Other (Private),51,32,0.6274509803921569
3108,50.40599,-110.38946,27999,Alberta,Synthetic data,730,Canada,State (Public),50,46,0.92
3109,50.40667,-114.28142,28001,Alberta,Synthetic data,1292,Canada,Corporate/Other (Private),49,30,0.6122448979591837
3110,50.40721,-123.77714,28002,British Columbia,Synthetic data,1611,Canada,State (Public),50,50,1
3111,50.40725,-106.26229,28003,Saskatchewan,Synthetic data,732,Canada,Corporate/Other (Private),50,47,0.94
3112,50.40804,-112.61639,28004,Alberta,Synthetic data,849,Canada,Corporate/Other (Private),48,48,1
3113,50.40851,-126.41477,28005,British Columbia,Synthetic data,467,Canada,State (Public),49,49,1
3114,50.40852,-112.49371,28006,Alberta,Synthetic data,833,Canada,Corporate/Other (Private),48,48,1
3115,50.40971,-121.40268,28007,British Columbia,Synthetic data,1033,Canada,State (Public),52,52,1
3116,50.40995,-104.00096,28008,Saskatchewan,Synthetic data,675,Canada,Corporate/Other (Private),51,51,1
3117,50.41102,-105.62557,28009,Saskatchewan,Synthetic data,563,Canada,Corporate/Other (Private),51,51,1
3118,50.41103,-125.66944,28010,British Columbia,Synthetic data,47,Canada,State (Public),48,24,0.5
3119,50.41264,-121.8824,28011,British Columbia,Synthetic data,1749,Canada,State (Public),51,46,0.9019607843137255
3120,50.4129,-108.29366,74035,Saskatchewan,Synthetic data,733,Canada,Corporate/Other (Private),47,47,1
3121,50.4131,-127.85895,60036,British Columbia,Synthetic data,328,Canada,State (Public),52,52,1
3122,50.41365,-123.37658,68574,British Columbia,Synthetic data,2242,Canada,State (Public),50,50,1
3123,50.41452,-106.52519,28012,Saskatchewan,Synthetic data,678,Canada,Corporate/Other (Private),51,47,0.9215686274509803
3124,50.41475,-121.98015,28013,British Columbia,Synthetic data,2345,Canada,State (Public),50,50,1
3125,50.41482,-126.80804,28014,British Columbia,Synthetic data,354,Canada,State (Public),51,51,1
3126,50.41492,-124.08433,28015,British Columbia,Synthetic data,840,Canada,State (Public),50,50,1
3127,50.41532,-127.54946,67859,British Columbia,Synthetic data,694,Canada,State (Public),51,51,1
3128,50.41547,-117.05417,28016,British Columbia,Synthetic data,1787,Canada,State (Public),47,47,1
3129,50.4157,-117.17092,28017,British Columbia,Synthetic data,1489,Canada,State (Public),52,52,1
3130,50.41638,-111.70723,28018,Alberta,Synthetic data,748,Canada,Corporate/Other (Private),49,49,1
3131,50.41641,-116.07697,63416,British Columbia,Synthetic data,1859,Canada,State (Public),52,52,1
3132,50.41721,-123.62787,28019,British Columbia,Synthetic data,1858,Canada,State (Public),50,50,1
3133,50.41796,-116.58847,28020,British Columbia,Synthetic data,2800,Canada,State (Public),52,52,1
3134,50.41802,-111.12566,72943,Alberta,Synthetic data,763,Canada,Federal (Public),51,51,1
3135,50.41829,-119.92307,28021,British Columbia,Synthetic data,1338,Canada,State (Public),50,50,1
3136,50.41914,-122.27274,61216,British Columbia,Synthetic data,1252,Canada,State (Public),51,48,0.9411764705882353
3137,50.42019,-105.54353,28022,Saskatchewan,Synthetic data,570,Canada,Corporate/Other (Private),51,51,1
3138,50.42038,-120.20582,28023,British Columbia,Synthetic data,1315,Canada,State (Public),47,47,1
3139,50.42107,-108.91103,28024,Saskatchewan,Synthetic data,732,Canada,State (Public),51,51,1
3140,50.4226,-125.34909,60286,British Columbia,Synthetic data,354,Canada,State (Public),52,41,0.7884615384615384
3141,50.42282,-126.92867,28025,British Columbia,Synthetic data,365,Canada,State (Public),51,51,1
3142,50.42378,-109.75923,28027,Saskatchewan,Synthetic data,760,Canada,Corporate/Other (Private),48,48,1
3143,50.42399,-109.32789,73671,Saskatchewan,Synthetic data,712,Canada,Corporate/Other (Private),52,52,1
3144,50.42435,-121.69105,49647,British Columbia,Defoliation surveys,235,Canada,Corporate/Other (Private),52,15,0.28846153846153844
3144,50.42435,-121.69105,49647,British Columbia,Defoliation surveys,235,Canada,Tribal,52,15,0.28846153846153844
3145,50.42497,-119.59111,28028,British Columbia,Synthetic data,983,Canada,State (Public),49,32,0.6530612244897959
3146,50.42566,-109.52656,28029,Saskatchewan,Synthetic data,715,Canada,Corporate/Other (Private),52,52,1
3147,50.4261,-115.23011,28030,British Columbia,Synthetic data,2342,Canada,State (Public),50,50,1
3148,50.42655,-111.89898,64872,Alberta,Synthetic data,764,Canada,Corporate/Other (Private),49,15,0.30612244897959184
3149,50.42666,-121.37755,47244,British Columbia,Defoliation surveys,514,Canada,State (Public),52,40,0.7692307692307693
3150,50.42686,-105.91861,28031,Saskatchewan,Synthetic data,605,Canada,Corporate/Other (Private),51,51,1
3151,50.42738,-114.98408,28032,British Columbia,Synthetic data,2229,Canada,State (Public),52,52,1
3152,50.42884,-116.11741,28033,British Columbia,Synthetic data,2286,Canada,State (Public),52,52,1
3153,50.42943,-123.43854,28034,British Columbia,Synthetic data,2361,Canada,State (Public),50,50,1
3154,50.42967,-120.68899,28035,British Columbia,Synthetic data,1456,Canada,State (Public),50,50,1
3155,50.43065,-105.41506,75036,Saskatchewan,Synthetic data,575,Canada,Corporate/Other (Private),50,50,1
3156,50.43094,-126.44468,28036,British Columbia,Synthetic data,1198,Canada,State (Public),51,51,1
3157,50.43112,-117.96511,28037,British Columbia,Synthetic data,602,Canada,State (Public),51,51,1
3158,50.43117,-120.22726,69718,British Columbia,Synthetic data,1234,Canada,State (Public),51,49,0.9607843137254902
3159,50.43136,-118.41089,28038,British Columbia,Synthetic data,1656,Canada,State (Public),50,50,1
3160,50.43182,-105.57054,28039,Saskatchewan,Synthetic data,571,Canada,Corporate/Other (Private),52,52,1
3161,50.4334,-115.86989,28040,British Columbia,Synthetic data,1407,Canada,State (Public),51,51,1
3162,50.43357,-107.42145,28041,Saskatchewan,Synthetic data,717,Canada,Corporate/Other (Private),52,47,0.9038461538461539
3163,50.43388,-126.88047,28042,British Columbia,Synthetic data,762,Canada,State (Public),51,51,1
3164,50.43505,-111.03674,28043,Alberta,Synthetic data,782,Canada,Federal (Public),49,49,1
3165,50.43661,-122.84959,28044,British Columbia,Synthetic data,1200,Canada,State (Public),51,49,0.9607843137254902
3166,50.43687,-103.89326,75582,Saskatchewan,Synthetic data,672,Canada,Corporate/Other (Private),50,50,1
3167,50.43701,-109.81005999999999,28045,Saskatchewan,Synthetic data,750,Canada,Corporate/Other (Private),51,51,1
3168,50.43749,-127.0809,28046,British Columbia,Synthetic data,485,Canada,State (Public),52,52,1
3169,50.438,-121.79039,28047,British Columbia,Synthetic data,1435,Canada,State (Public),51,51,1
3170,50.4382,-108.30949,28048,Saskatchewan,Synthetic data,711,Canada,Corporate/Other (Private),51,51,1
3171,50.4399,-110.2548,28049,Alberta,Synthetic data,799,Canada,Corporate/Other (Private),51,51,1
3172,50.43997,-121.3253,47245,British Columbia,Defoliation surveys,713,Canada,State (Public),52,52,1
3173,50.44002,-112.58075,72488,Alberta,Synthetic data,853,Canada,Corporate/Other (Private),52,52,1
3174,50.44022,-117.3652,28050,British Columbia,Synthetic data,1907,Canada,State (Public),51,51,1
3175,50.44101,-127.23212,67884,British Columbia,Synthetic data,688,Canada,State (Public),46,46,1
3176,50.44117,-120.96283,61656,British Columbia,Synthetic data,1536,Canada,State (Public),52,52,1
3177,50.44178,-118.10145,28051,British Columbia,Synthetic data,1398,Canada,State (Public),48,48,1
3178,50.44184,-114.32733,28052,Alberta,Synthetic data,1378,Canada,State (Public),52,52,1
3179,50.44251,-110.28971,28053,Alberta,Synthetic data,794,Canada,Corporate/Other (Private),51,51,1
3180,50.44255,-114.75033,63871,Alberta,Synthetic data,1670,Canada,State (Public),50,50,1
3181,50.44259,-123.19002,60864,British Columbia,Synthetic data,1461,Canada,State (Public),50,50,1
3182,50.44356,-111.83774,64963,Alberta,Synthetic data,749,Canada,Corporate/Other (Private),52,52,1
3183,50.44381,-105.0848,28054,Saskatchewan,Synthetic data,577,Canada,Corporate/Other (Private),52,52,1
3184,50.44383,-117.58675,28055,British Columbia,Synthetic data,1269,Canada,State (Public),52,52,1
3185,50.44407,-108.27921,28056,Saskatchewan,Synthetic data,722,Canada,Corporate/Other (Private),51,51,1
3186,50.44435,-126.32248,67984,British Columbia,Synthetic data,832,Canada,State (Public),49,49,1
3187,50.44488,-123.35254,28057,British Columbia,Synthetic data,1323,Canada,State (Public),52,52,1
3188,50.44502,-105.21767,28058,Saskatchewan,Synthetic data,585,Canada,Corporate/Other (Private),50,50,1
3189,50.44575,-126.11206,28059,British Columbia,Synthetic data,205,Canada,State (Public),51,49,0.9607843137254902
3190,50.4463,-107.01608,66692,Saskatchewan,Synthetic data,746,Canada,Corporate/Other (Private),48,48,1
3191,50.44655,-112.18675,28060,Alberta,Synthetic data,769,Canada,Corporate/Other (Private),50,50,1
3192,50.44859,-109.29911,65873,Saskatchewan,Synthetic data,712,Canada,Corporate/Other (Private),50,50,1
3193,50.45089,-126.79944,28061,British Columbia,Synthetic data,448,Canada,State (Public),51,47,0.9215686274509803
3194,50.45153,-119.46496,28062,British Columbia,Synthetic data,718,Canada,Corporate/Other (Private),49,26,0.5306122448979592
3195,50.45176,-111.59311,65054,Alberta,Synthetic data,747,Canada,Corporate/Other (Private),47,47,1
3196,50.45185,-127.83448,28063,British Columbia,Synthetic data,377,Canada,State (Public),52,52,1
3197,50.45425,-104.95966,67420,Saskatchewan,Synthetic data,569,Canada,Corporate/Other (Private),50,50,1
3198,50.45461,-121.04757,28064,British Columbia,Synthetic data,1528,Canada,State (Public),51,51,1
3199,50.45574,-127.0645,60111,British Columbia,Synthetic data,225,Canada,State (Public),52,52,1
3200,50.45581,-115.21395,28065,British Columbia,Synthetic data,2254,Canada,State (Public),51,51,1
3201,50.45597,-120.61773,28066,British Columbia,Synthetic data,1250,Canada,Corporate/Other (Private),50,28,0.56
3202,50.4562,-122.5457,28067,British Columbia,Synthetic data,1409,Canada,State (Public),50,50,1
3203,50.45721,-120.28649,46311,British Columbia,Defoliation surveys,831,Canada,State (Public),50,26,0.52
3204,50.45742,-114.90561,28068,Alberta,Synthetic data,2342,Canada,State (Public),50,50,1
3205,50.45754,-112.1611,28069,Alberta,Synthetic data,762,Canada,Corporate/Other (Private),50,50,1
3206,50.45877,-119.50136,49084,British Columbia,Defoliation surveys,576,Canada,Corporate/Other (Private),52,38,0.7307692307692307
3207,50.45881,-107.48028,28070,Saskatchewan,Synthetic data,760,Canada,Corporate/Other (Private),52,52,1
3208,50.45897,-121.32568,4021,British Columbia,Pheromone trapping,620,Canada,State (Public),52,50,0.9615384615384616
3209,50.45911,-106.10251,67056,Saskatchewan,Synthetic data,601,Canada,Corporate/Other (Private),50,50,1
3210,50.45944,-104.94211,28071,Saskatchewan,Synthetic data,571,Canada,Corporate/Other (Private),52,52,1
3211,50.4603,-110.05434,73398,Alberta,Synthetic data,752,Canada,Corporate/Other (Private),49,43,0.8775510204081632
3212,50.46106,-124.06836,28072,British Columbia,Synthetic data,844,Canada,State (Public),52,52,1
3213,50.46201,-121.45986,69278,British Columbia,Synthetic data,989,Canada,State (Public),51,51,1
3214,50.46301,-107.7776,66419,Saskatchewan,Synthetic data,756,Canada,Corporate/Other (Private),49,49,1
3215,50.46305,-124.35282,68310,British Columbia,Synthetic data,512,Canada,State (Public),51,51,1
3216,50.46329,-118.254,28073,British Columbia,Synthetic data,1644,Canada,State (Public),51,51,1
3217,50.46354,-120.26721,47066,British Columbia,Defoliation surveys,801,Canada,Corporate/Other (Private),51,27,0.5294117647058824
3218,50.46388,-104.11328,67784,Saskatchewan,Synthetic data,685,Canada,Corporate/Other (Private),51,51,1
3219,50.46539,-105.99121,28074,Saskatchewan,Synthetic data,595,Canada,Corporate/Other (Private),50,36,0.72
3220,50.46551,-111.90883,28075,Alberta,Synthetic data,764,Canada,Corporate/Other (Private),52,12,0.23076923076923078
3221,50.46617,-107.11699,28076,Saskatchewan,Synthetic data,700,Canada,Corporate/Other (Private),51,51,1
3222,50.46627,-121.69493,49648,British Columbia,Defoliation surveys,384,Canada,Corporate/Other (Private),52,31,0.5961538461538461
3223,50.4687,-114.98147,63780,British Columbia,Synthetic data,1918,Canada,State (Public),49,49,1
3224,50.46882,-107.14749,28077,Saskatchewan,Synthetic data,711,Canada,Corporate/Other (Private),50,50,1
3225,50.46914,-113.74983,28078,Alberta,Synthetic data,1037,Canada,Corporate/Other (Private),51,51,1
3226,50.46916,-122.35548,28079,British Columbia,Synthetic data,1495,Canada,State (Public),52,52,1
3227,50.46922,-109.01065,28080,Saskatchewan,Synthetic data,736,Canada,State (Public),52,52,1
3228,50.46925,-120.2774,46312,British Columbia,Defoliation surveys,864,Canada,State (Public),52,43,0.8269230769230769
3229,50.46952,-106.82122,28081,Saskatchewan,Synthetic data,699,Canada,Corporate/Other (Private),51,51,1
3230,50.46982,-120.25245,47067,British Columbia,Defoliation surveys,772,Canada,Corporate/Other (Private),51,32,0.6274509803921569
3231,50.47,-119.226,50101,British Columbia,iNaturalist,449,Canada,Corporate/Other (Private),52,52,1
3232,50.47035,-115.6631,71305,British Columbia,Synthetic data,1009,Canada,State (Public),52,52,1
3233,50.4704,-118.91799,28082,British Columbia,Synthetic data,1101,Canada,State (Public),51,51,1
3234,50.47052,-104.57242,28083,Saskatchewan,Synthetic data,581,Canada,Corporate/Other (Private),50,50,1
3235,50.47079,-109.43666,73580,Saskatchewan,Synthetic data,698,Canada,Corporate/Other (Private),51,51,1
3236,50.47088,-119.73195,62096,British Columbia,Synthetic data,609,Canada,Corporate/Other (Private),49,49,1
3237,50.47149,-112.64493,28084,Alberta,Synthetic data,886,Canada,Corporate/Other (Private),50,50,1
3238,50.47193,-126.49351,60161,British Columbia,Synthetic data,527,Canada,State (Public),50,50,1
3239,50.47193,-106.40352,28085,Saskatchewan,Synthetic data,682,Canada,Corporate/Other (Private),52,52,1
3240,50.47215,-113.34185,72215,Alberta,Synthetic data,1042,Canada,Corporate/Other (Private),50,50,1
3241,50.47219,-111.3691,28086,Alberta,Synthetic data,752,Canada,Corporate/Other (Private),50,50,1
3242,50.47348,-121.59826,28087,British Columbia,Synthetic data,1569,Canada,State (Public),49,49,1
3243,50.47358,-121.33264,28088,British Columbia,Synthetic data,878,Canada,State (Public),51,47,0.9215686274509803
3244,50.47375,-119.36839,4012,British Columbia,Pheromone trapping,540,Canada,Corporate/Other (Private),50,29,0.58
3245,50.47447,-112.14074,64781,Alberta,Synthetic data,780,Canada,Corporate/Other (Private),51,51,1
3246,50.47467,-120.26997,46313,British Columbia,Defoliation surveys,906,Canada,State (Public),50,37,0.74
3247,50.47527,-108.41421,28089,Saskatchewan,Synthetic data,710,Canada,Corporate/Other (Private),52,52,1
3248,50.47592,-125.60373,28090,British Columbia,Synthetic data,144,Canada,State (Public),51,31,0.6078431372549019
3249,50.47629,-115.55035,63598,British Columbia,Synthetic data,2078,Canada,State (Public),50,50,1
3250,50.47671,-119.62444,62184,British Columbia,Synthetic data,630,Canada,Corporate/Other (Private),51,29,0.5686274509803921
3251,50.47743,-105.67891,67147,Saskatchewan,Synthetic data,586,Canada,Corporate/Other (Private),50,50,1
3252,50.47814,-104.44628,28091,Saskatchewan,Synthetic data,607,Canada,Corporate/Other (Private),51,51,1
3253,50.47827,-108.75477,28092,Saskatchewan,Synthetic data,722,Canada,Corporate/Other (Private),50,50,1
3254,50.47861,-106.45801,66874,Saskatchewan,Synthetic data,692,Canada,Corporate/Other (Private),51,51,1
3255,50.47937,-120.88192,28093,British Columbia,Synthetic data,1161,Canada,State (Public),47,47,1
