tot,false_positive,true_positive,false_negative,true_negative,thresh,lag_pr,lag_rh,lag_temp
43379,2733,10450,764,29432,0.2,13,13,13
43379,2335,10361,853,29830,0.225,13,13,13
43379,2030,10231,983,30135,0.25,13,13,13
43379,1753,10086,1128,30412,0.275,13,13,13
43379,1479,9950,1264,30686,0.30000000000000004,13,13,13
43379,1275,9822,1392,30890,0.325,13,13,13
43379,1142,9695,1519,31023,0.35000000000000003,13,13,13
43379,1018,9623,1591,31147,0.375,13,13,13
43379,902,9540,1674,31263,0.4,13,13,13
43379,830,9450,1764,31335,0.42500000000000004,13,13,13
43379,739,9358,1856,31426,0.45,13,13,13
43379,662,9261,1953,31503,0.47500000000000003,13,13,13
43379,603,9117,2097,31562,0.5,13,13,13
43379,538,8975,2239,31627,0.525,13,13,13
43379,480,8836,2378,31685,0.55,13,13,13
43379,424,8708,2506,31741,0.5750000000000001,13,13,13
43379,378,8548,2666,31787,0.6000000000000001,13,13,13
43379,330,8368,2846,31835,0.625,13,13,13
43379,292,8195,3019,31873,0.65,13,13,13
43379,270,8013,3201,31895,0.675,13,13,13
43379,225,7822,3392,31940,0.7000000000000001,13,13,13
43379,193,7555,3659,31972,0.7250000000000001,13,13,13
43379,168,7292,3922,31997,0.75,13,13,13
43379,143,6959,4255,32022,0.775,13,13,13
43379,119,6611,4603,32046,0.8,13,13,13
43379,94,6152,5062,32071,0.8250000000000001,13,13,13
43379,80,5698,5516,32085,0.8500000000000001,13,13,13
43379,61,5187,6027,32104,0.875,13,13,13
43379,38,4569,6645,32127,0.9,13,13,13
43379,25,3792,7422,32140,0.925,13,13,13
43379,19,2601,8613,32146,0.9500000000000001,13,13,13
43379,10,1491,9723,32155,0.9750000000000001,13,13,13
43379,0,0,11214,32165,1,13,13,13
43379,32165,11214,0,0,0,14,14,14
43379,12036,11086,128,20129,0.025,14,14,14
43379,9239,10987,227,22926,0.05,14,14,14
43379,7592,10928,286,24573,0.07500000000000001,14,14,14
43379,6397,10827,387,25768,0.1,14,14,14
43379,5313,10722,492,26852,0.125,14,14,14
43379,4184,10638,576,27981,0.15000000000000002,14,14,14
43379,3360,10557,657,28805,0.17500000000000002,14,14,14
43379,2770,10461,753,29395,0.2,14,14,14
43379,2388,10323,891,29777,0.225,14,14,14
43379,2098,10218,996,30067,0.25,14,14,14
43379,1821,10108,1106,30344,0.275,14,14,14
43379,1551,9994,1220,30614,0.30000000000000004,14,14,14
43379,1349,9879,1335,30816,0.325,14,14,14
43379,1164,9741,1473,31001,0.35000000000000003,14,14,14
43379,1056,9638,1576,31109,0.375,14,14,14
43379,925,9534,1680,31240,0.4,14,14,14
43379,811,9440,1774,31354,0.42500000000000004,14,14,14
43379,741,9315,1899,31424,0.45,14,14,14
43379,658,9170,2044,31507,0.47500000000000003,14,14,14
43379,601,9025,2189,31564,0.5,14,14,14
43379,538,8883,2331,31627,0.525,14,14,14
43379,487,8750,2464,31678,0.55,14,14,14
43379,433,8590,2624,31732,0.5750000000000001,14,14,14
43379,385,8423,2791,31780,0.6000000000000001,14,14,14
43379,345,8257,2957,31820,0.625,14,14,14
43379,306,8089,3125,31859,0.65,14,14,14
43379,267,7910,3304,31898,0.675,14,14,14
43379,234,7726,3488,31931,0.7000000000000001,14,14,14
43379,205,7482,3732,31960,0.7250000000000001,14,14,14
43379,170,7250,3964,31995,0.75,14,14,14
43379,144,6965,4249,32021,0.775,14,14,14
43379,117,6611,4603,32048,0.8,14,14,14
43379,92,6200,5014,32073,0.8250000000000001,14,14,14
43379,84,5770,5444,32081,0.8500000000000001,14,14,14
43379,57,5308,5906,32108,0.875,14,14,14
43379,41,4732,6482,32124,0.9,14,14,14
43379,27,3929,7285,32138,0.925,14,14,14
43379,16,2906,8308,32149,0.9500000000000001,14,14,14
43379,9,1672,9542,32156,0.9750000000000001,14,14,14
43379,0,2,11212,32165,1,14,14,14
43385,32171,11214,0,0,0,15,15,15
43385,12201,11066,148,19970,0.025,15,15,15
43385,9362,10982,232,22809,0.05,15,15,15
43385,7651,10922,292,24520,0.07500000000000001,15,15,15
43385,6425,10825,389,25746,0.1,15,15,15
43385,5324,10734,480,26847,0.125,15,15,15
43385,4198,10661,553,27973,0.15000000000000002,15,15,15
43385,3327,10585,629,28844,0.17500000000000002,15,15,15
43385,2760,10477,737,29411,0.2,15,15,15
43385,2378,10358,856,29793,0.225,15,15,15
43385,2053,10260,954,30118,0.25,15,15,15
43385,1786,10148,1066,30385,0.275,15,15,15
43385,1520,10010,1204,30651,0.30000000000000004,15,15,15
43385,1340,9882,1332,30831,0.325,15,15,15
43385,1194,9748,1466,30977,0.35000000000000003,15,15,15
43385,1050,9627,1587,31121,0.375,15,15,15
43385,945,9502,1712,31226,0.4,15,15,15
43385,842,9385,1829,31329,0.42500000000000004,15,15,15
43385,763,9266,1948,31408,0.45,15,15,15
43385,693,9167,2047,31478,0.47500000000000003,15,15,15
43385,626,9039,2175,31545,0.5,15,15,15
43385,568,8885,2329,31603,0.525,15,15,15
43385,506,8757,2457,31665,0.55,15,15,15
43385,450,8621,2593,31721,0.5750000000000001,15,15,15
43385,407,8454,2760,31764,0.6000000000000001,15,15,15
43385,357,8276,2938,31814,0.625,15,15,15
43385,321,8111,3103,31850,0.65,15,15,15
43385,282,7940,3274,31889,0.675,15,15,15
43385,242,7767,3447,31929,0.7000000000000001,15,15,15
43385,205,7553,3661,31966,0.7250000000000001,15,15,15
43385,172,7296,3918,31999,0.75,15,15,15
43385,147,6964,4250,32024,0.775,15,15,15
43385,122,6562,4652,32049,0.8,15,15,15
43385,88,6132,5082,32083,0.8250000000000001,15,15,15
43385,73,5630,5584,32098,0.8500000000000001,15,15,15
43385,53,5090,6124,32118,0.875,15,15,15
43385,41,4460,6754,32130,0.9,15,15,15
43385,21,3671,7543,32150,0.925,15,15,15
43385,12,2780,8434,32159,0.9500000000000001,15,15,15
43385,7,1522,9692,32164,0.9750000000000001,15,15,15
43385,0,0,11214,32171,1,15,15,15
43385,32171,11214,0,0,0,16,16,16
43385,12077,11066,148,20094,0.025,16,16,16
43385,9298,10984,230,22873,0.05,16,16,16
43385,7593,10925,289,24578,0.07500000000000001,16,16,16
43385,6378,10802,412,25793,0.1,16,16,16
43385,5232,10686,528,26939,0.125,16,16,16
43385,4139,10623,591,28032,0.15000000000000002,16,16,16
43385,3236,10541,673,28935,0.17500000000000002,16,16,16
43385,2695,10437,777,29476,0.2,16,16,16
43385,2332,10329,885,29839,0.225,16,16,16
43385,2019,10221,993,30152,0.25,16,16,16
43385,1745,10091,1123,30426,0.275,16,16,16
43385,1507,9980,1234,30664,0.30000000000000004,16,16,16
43385,1333,9852,1362,30838,0.325,16,16,16
43385,1198,9742,1472,30973,0.35000000000000003,16,16,16
43385,1064,9621,1593,31107,0.375,16,16,16
43385,934,9496,1718,31237,0.4,16,16,16
43385,833,9403,1811,31338,0.42500000000000004,16,16,16
43385,737,9301,1913,31434,0.45,16,16,16
43385,663,9175,2039,31508,0.47500000000000003,16,16,16
43385,596,9062,2152,31575,0.5,16,16,16
43385,542,8899,2315,31629,0.525,16,16,16
43385,488,8760,2454,31683,0.55,16,16,16
43385,431,8627,2587,31740,0.5750000000000001,16,16,16
43385,375,8494,2720,31796,0.6000000000000001,16,16,16
43385,341,8337,2877,31830,0.625,16,16,16
43385,309,8157,3057,31862,0.65,16,16,16
43385,263,7951,3263,31908,0.675,16,16,16
43385,229,7701,3513,31942,0.7000000000000001,16,16,16
43385,200,7493,3721,31971,0.7250000000000001,16,16,16
43385,165,7255,3959,32006,0.75,16,16,16
43385,135,6969,4245,32036,0.775,16,16,16
43385,107,6635,4579,32064,0.8,16,16,16
43385,89,6281,4933,32082,0.8250000000000001,16,16,16
43385,65,5811,5403,32106,0.8500000000000001,16,16,16
43385,52,5351,5863,32119,0.875,16,16,16
43385,31,4770,6444,32140,0.9,16,16,16
43385,21,4066,7148,32150,0.925,16,16,16
43385,13,3080,8134,32158,0.9500000000000001,16,16,16
43385,2,1669,9545,32169,0.9750000000000001,16,16,16
43385,0,0,11214,32171,1,16,16,16
43385,32171,11214,0,0,0,17,17,17
43385,12049,11071,143,20122,0.025,17,17,17
43385,9253,10994,220,22918,0.05,17,17,17
43385,7578,10925,289,24593,0.07500000000000001,17,17,17
43385,6284,10821,393,25887,0.1,17,17,17
43385,5239,10702,512,26932,0.125,17,17,17
43385,4053,10631,583,28118,0.15000000000000002,17,17,17
43385,3183,10544,670,28988,0.17500000000000002,17,17,17
43385,2650,10437,777,29521,0.2,17,17,17
43385,2289,10304,910,29882,0.225,17,17,17
43385,1989,10163,1051,30182,0.25,17,17,17
43385,1707,10065,1149,30464,0.275,17,17,17
43385,1441,9983,1231,30730,0.30000000000000004,17,17,17
43385,1279,9882,1332,30892,0.325,17,17,17
43385,1147,9756,1458,31024,0.35000000000000003,17,17,17
43385,1005,9602,1612,31166,0.375,17,17,17
43385,908,9456,1758,31263,0.4,17,17,17
43385,806,9335,1879,31365,0.42500000000000004,17,17,17
43385,723,9216,1998,31448,0.45,17,17,17
43385,645,9099,2115,31526,0.47500000000000003,17,17,17
43385,586,9017,2197,31585,0.5,17,17,17
43385,517,8912,2302,31654,0.525,17,17,17
43385,468,8804,2410,31703,0.55,17,17,17
43385,421,8651,2563,31750,0.5750000000000001,17,17,17
43385,370,8496,2718,31801,0.6000000000000001,17,17,17
43385,334,8366,2848,31837,0.625,17,17,17
43385,303,8228,2986,31868,0.65,17,17,17
43385,261,8094,3120,31910,0.675,17,17,17
43385,230,7946,3268,31941,0.7000000000000001,17,17,17
43385,188,7748,3466,31983,0.7250000000000001,17,17,17
43385,150,7518,3696,32021,0.75,17,17,17
43385,122,7270,3944,32049,0.775,17,17,17
43385,106,7012,4202,32065,0.8,17,17,17
43385,92,6637,4577,32079,0.8250000000000001,17,17,17
43385,74,6210,5004,32097,0.8500000000000001,17,17,17
43385,50,5717,5497,32121,0.875,17,17,17
43385,32,5061,6153,32139,0.9,17,17,17
43385,20,4109,7105,32151,0.925,17,17,17
43385,13,3110,8104,32158,0.9500000000000001,17,17,17
43385,3,1818,9396,32168,0.9750000000000001,17,17,17
43385,0,0,11214,32171,1,17,17,17
43383,32169,11214,0,0,0,18,18,18
43383,11839,11064,150,20330,0.025,18,18,18
43383,9043,10987,227,23126,0.05,18,18,18
43383,7446,10913,301,24723,0.07500000000000001,18,18,18
43383,6185,10795,419,25984,0.1,18,18,18
43383,5011,10681,533,27158,0.125,18,18,18
43383,3859,10590,624,28310,0.15000000000000002,18,18,18
43383,3063,10520,694,29106,0.17500000000000002,18,18,18
43383,2558,10413,801,29611,0.2,18,18,18
43383,2193,10274,940,29976,0.225,18,18,18
43383,1922,10147,1067,30247,0.25,18,18,18
43383,1637,10058,1156,30532,0.275,18,18,18
43383,1382,9950,1264,30787,0.30000000000000004,18,18,18
43383,1203,9850,1364,30966,0.325,18,18,18
43383,1074,9719,1495,31095,0.35000000000000003,18,18,18
43383,953,9576,1638,31216,0.375,18,18,18
43383,839,9439,1775,31330,0.4,18,18,18
43383,740,9305,1909,31429,0.42500000000000004,18,18,18
43383,667,9174,2040,31502,0.45,18,18,18
43383,602,9065,2149,31567,0.47500000000000003,18,18,18
43383,541,8959,2255,31628,0.5,18,18,18
43383,492,8845,2369,31677,0.525,18,18,18
43383,442,8714,2500,31727,0.55,18,18,18
43383,398,8598,2616,31771,0.5750000000000001,18,18,18
43383,355,8466,2748,31814,0.6000000000000001,18,18,18
43383,306,8330,2884,31863,0.625,18,18,18
43383,274,8195,3019,31895,0.65,18,18,18
43383,240,8037,3177,31929,0.675,18,18,18
43383,210,7876,3338,31959,0.7000000000000001,18,18,18
43383,185,7660,3554,31984,0.7250000000000001,18,18,18
43383,149,7422,3792,32020,0.75,18,18,18
43383,120,7161,4053,32049,0.775,18,18,18
43383,100,6861,4353,32069,0.8,18,18,18
43383,83,6523,4691,32086,0.8250000000000001,18,18,18
43383,61,6121,5093,32108,0.8500000000000001,18,18,18
43383,48,5670,5544,32121,0.875,18,18,18
43383,35,5072,6142,32134,0.9,18,18,18
43383,17,4108,7106,32152,0.925,18,18,18
43383,11,3136,8078,32158,0.9500000000000001,18,18,18
43383,4,1727,9487,32165,0.9750000000000001,18,18,18
43383,0,0,11214,32169,1,18,18,18
43383,32169,11214,0,0,0,19,19,19
43383,11804,11061,153,20365,0.025,19,19,19
43383,9075,10995,219,23094,0.05,19,19,19
43383,7460,10909,305,24709,0.07500000000000001,19,19,19
43383,6260,10812,402,25909,0.1,19,19,19
43383,5192,10687,527,26977,0.125,19,19,19
43383,4119,10601,613,28050,0.15000000000000002,19,19,19
43383,3237,10513,701,28932,0.17500000000000002,19,19,19
43383,2632,10409,805,29537,0.2,19,19,19
43383,2213,10268,946,29956,0.225,19,19,19
43383,1879,10160,1054,30290,0.25,19,19,19
43383,1593,10083,1131,30576,0.275,19,19,19
43383,1319,9968,1246,30850,0.30000000000000004,19,19,19
43383,1144,9837,1377,31025,0.325,19,19,19
43383,1016,9696,1518,31153,0.35000000000000003,19,19,19
43383,904,9559,1655,31265,0.375,19,19,19
43383,822,9425,1789,31347,0.4,19,19,19
43383,723,9305,1909,31446,0.42500000000000004,19,19,19
43383,630,9172,2042,31539,0.45,19,19,19
43383,564,9041,2173,31605,0.47500000000000003,19,19,19
43383,514,8935,2279,31655,0.5,19,19,19
43383,470,8824,2390,31699,0.525,19,19,19
43383,428,8690,2524,31741,0.55,19,19,19
43383,370,8568,2646,31799,0.5750000000000001,19,19,19
43383,328,8444,2770,31841,0.6000000000000001,19,19,19
43383,286,8321,2893,31883,0.625,19,19,19
43383,258,8182,3032,31911,0.65,19,19,19
43383,218,7997,3217,31951,0.675,19,19,19
43383,189,7792,3422,31980,0.7000000000000001,19,19,19
43383,161,7601,3613,32008,0.7250000000000001,19,19,19
43383,138,7335,3879,32031,0.75,19,19,19
43383,115,7074,4140,32054,0.775,19,19,19
43383,99,6784,4430,32070,0.8,19,19,19
43383,78,6412,4802,32091,0.8250000000000001,19,19,19
43383,62,6030,5184,32107,0.8500000000000001,19,19,19
43383,46,5554,5660,32123,0.875,19,19,19
43383,31,5019,6195,32138,0.9,19,19,19
43383,18,4257,6957,32151,0.925,19,19,19
43383,11,3220,7994,32158,0.9500000000000001,19,19,19
43383,5,1810,9404,32164,0.9750000000000001,19,19,19
43383,0,0,11214,32169,1,19,19,19
43383,32169,11214,0,0,0,20,20,20
43383,12028,11065,149,20141,0.025,20,20,20
43383,9198,10998,216,22971,0.05,20,20,20
43383,7393,10931,283,24776,0.07500000000000001,20,20,20
43383,6194,10822,392,25975,0.1,20,20,20
43383,5165,10688,526,27004,0.125,20,20,20
43383,3988,10594,620,28181,0.15000000000000002,20,20,20
43383,3114,10511,703,29055,0.17500000000000002,20,20,20
43383,2534,10421,793,29635,0.2,20,20,20
43383,2135,10308,906,30034,0.225,20,20,20
43383,1854,10175,1039,30315,0.25,20,20,20
43383,1554,10060,1154,30615,0.275,20,20,20
43383,1278,9937,1277,30891,0.30000000000000004,20,20,20
43383,1106,9788,1426,31063,0.325,20,20,20
43383,978,9643,1571,31191,0.35000000000000003,20,20,20
43383,866,9508,1706,31303,0.375,20,20,20
43383,763,9403,1811,31406,0.4,20,20,20
43383,669,9289,1925,31500,0.42500000000000004,20,20,20
43383,570,9156,2058,31599,0.45,20,20,20
43383,519,9018,2196,31650,0.47500000000000003,20,20,20
43383,472,8903,2311,31697,0.5,20,20,20
43383,431,8777,2437,31738,0.525,20,20,20
43383,385,8663,2551,31784,0.55,20,20,20
43383,347,8549,2665,31822,0.5750000000000001,20,20,20
43383,299,8401,2813,31870,0.6000000000000001,20,20,20
43383,255,8260,2954,31914,0.625,20,20,20
43383,220,8132,3082,31949,0.65,20,20,20
43383,198,7960,3254,31971,0.675,20,20,20
43383,175,7756,3458,31994,0.7000000000000001,20,20,20
43383,154,7548,3666,32015,0.7250000000000001,20,20,20
43383,124,7317,3897,32045,0.75,20,20,20
43383,106,7053,4161,32063,0.775,20,20,20
43383,89,6791,4423,32080,0.8,20,20,20
43383,73,6400,4814,32096,0.8250000000000001,20,20,20
43383,56,5971,5243,32113,0.8500000000000001,20,20,20
43383,38,5472,5742,32131,0.875,20,20,20
43383,24,4912,6302,32145,0.9,20,20,20
43383,17,4133,7081,32152,0.925,20,20,20
43383,11,3162,8052,32158,0.9500000000000001,20,20,20
43383,4,1864,9350,32165,0.9750000000000001,20,20,20
43383,0,0,11214,32169,1,20,20,20
43381,32167,11214,0,0,0,21,21,21
43381,12088,11062,152,20079,0.025,21,21,21
43381,9227,10993,221,22940,0.05,21,21,21
43381,7532,10927,287,24635,0.07500000000000001,21,21,21
43381,6288,10794,420,25879,0.1,21,21,21
43381,5259,10674,540,26908,0.125,21,21,21
43381,4185,10602,612,27982,0.15000000000000002,21,21,21
43381,3272,10506,708,28895,0.17500000000000002,21,21,21
43381,2555,10408,806,29612,0.2,21,21,21
43381,2127,10291,923,30040,0.225,21,21,21
43381,1809,10154,1060,30358,0.25,21,21,21
43381,1538,10024,1190,30629,0.275,21,21,21
43381,1272,9898,1316,30895,0.30000000000000004,21,21,21
43381,1088,9763,1451,31079,0.325,21,21,21
43381,957,9604,1610,31210,0.35000000000000003,21,21,21
43381,834,9492,1722,31333,0.375,21,21,21
43381,720,9355,1859,31447,0.4,21,21,21
43381,638,9241,1973,31529,0.42500000000000004,21,21,21
43381,569,9129,2085,31598,0.45,21,21,21
43381,512,8997,2217,31655,0.47500000000000003,21,21,21
43381,449,8873,2341,31718,0.5,21,21,21
43381,401,8734,2480,31766,0.525,21,21,21
43381,359,8617,2597,31808,0.55,21,21,21
43381,318,8505,2709,31849,0.5750000000000001,21,21,21
43381,292,8385,2829,31875,0.6000000000000001,21,21,21
43381,259,8222,2992,31908,0.625,21,21,21
43381,232,8076,3138,31935,0.65,21,21,21
43381,195,7935,3279,31972,0.675,21,21,21
43381,175,7803,3411,31992,0.7000000000000001,21,21,21
43381,149,7603,3611,32018,0.7250000000000001,21,21,21
43381,121,7407,3807,32046,0.75,21,21,21
43381,99,7169,4045,32068,0.775,21,21,21
43381,83,6859,4355,32084,0.8,21,21,21
43381,66,6546,4668,32101,0.8250000000000001,21,21,21
43381,48,6167,5047,32119,0.8500000000000001,21,21,21
43381,37,5694,5520,32130,0.875,21,21,21
43381,26,5019,6195,32141,0.9,21,21,21
43381,16,4197,7017,32151,0.925,21,21,21
43381,12,3266,7948,32155,0.9500000000000001,21,21,21
43381,6,1980,9234,32161,0.9750000000000001,21,21,21
43381,0,2,11212,32167,1,21,21,21
43376,32162,11214,0,0,0,22,22,22
43376,12217,11066,148,19945,0.025,22,22,22
43376,9296,10991,223,22866,0.05,22,22,22
43376,7535,10939,275,24627,0.07500000000000001,22,22,22
43376,6304,10822,392,25858,0.1,22,22,22
43376,5124,10703,511,27038,0.125,22,22,22
43376,3847,10601,613,28315,0.15000000000000002,22,22,22
43376,2939,10519,695,29223,0.17500000000000002,22,22,22
43376,2392,10419,795,29770,0.2,22,22,22
43376,2026,10334,880,30136,0.225,22,22,22
43376,1758,10194,1020,30404,0.25,22,22,22
43376,1488,10079,1135,30674,0.275,22,22,22
43376,1258,9948,1266,30904,0.30000000000000004,22,22,22
43376,1068,9828,1386,31094,0.325,22,22,22
43376,946,9704,1510,31216,0.35000000000000003,22,22,22
43376,847,9583,1631,31315,0.375,22,22,22
43376,739,9461,1753,31423,0.4,22,22,22
43376,634,9347,1867,31528,0.42500000000000004,22,22,22
43376,554,9230,1984,31608,0.45,22,22,22
43376,489,9093,2121,31673,0.47500000000000003,22,22,22
43376,443,8981,2233,31719,0.5,22,22,22
43376,398,8849,2365,31764,0.525,22,22,22
43376,349,8725,2489,31813,0.55,22,22,22
43376,322,8599,2615,31840,0.5750000000000001,22,22,22
43376,291,8488,2726,31871,0.6000000000000001,22,22,22
43376,252,8324,2890,31910,0.625,22,22,22
43376,221,8181,3033,31941,0.65,22,22,22
43376,193,8035,3179,31969,0.675,22,22,22
43376,171,7895,3319,31991,0.7000000000000001,22,22,22
43376,149,7681,3533,32013,0.7250000000000001,22,22,22
43376,127,7495,3719,32035,0.75,22,22,22
43376,111,7273,3941,32051,0.775,22,22,22
43376,86,7031,4183,32076,0.8,22,22,22
43376,70,6752,4462,32092,0.8250000000000001,22,22,22
43376,54,6391,4823,32108,0.8500000000000001,22,22,22
43376,45,5908,5306,32117,0.875,22,22,22
43376,29,5277,5937,32133,0.9,22,22,22
43376,18,4537,6677,32144,0.925,22,22,22
43376,10,3418,7796,32152,0.9500000000000001,22,22,22
43376,7,2055,9159,32155,0.9750000000000001,22,22,22
43376,0,0,11214,32162,1,22,22,22
43374,32160,11214,0,0,0,23,23,23
43374,12148,11057,157,20012,0.025,23,23,23
43374,9331,10993,221,22829,0.05,23,23,23
43374,7609,10923,291,24551,0.07500000000000001,23,23,23
43374,6356,10808,406,25804,0.1,23,23,23
43374,5222,10669,545,26938,0.125,23,23,23
43374,3872,10578,636,28288,0.15000000000000002,23,23,23
43374,3013,10484,730,29147,0.17500000000000002,23,23,23
43374,2417,10388,826,29743,0.2,23,23,23
43374,2035,10264,950,30125,0.225,23,23,23
43374,1755,10150,1064,30405,0.25,23,23,23
43374,1487,10022,1192,30673,0.275,23,23,23
43374,1255,9903,1311,30905,0.30000000000000004,23,23,23
43374,1067,9807,1407,31093,0.325,23,23,23
43374,924,9688,1526,31236,0.35000000000000003,23,23,23
43374,834,9566,1648,31326,0.375,23,23,23
43374,743,9441,1773,31417,0.4,23,23,23
43374,644,9336,1878,31516,0.42500000000000004,23,23,23
43374,566,9210,2004,31594,0.45,23,23,23
43374,496,9092,2122,31664,0.47500000000000003,23,23,23
43374,449,8961,2253,31711,0.5,23,23,23
43374,402,8850,2364,31758,0.525,23,23,23
43374,355,8733,2481,31805,0.55,23,23,23
43374,316,8624,2590,31844,0.5750000000000001,23,23,23
43374,282,8494,2720,31878,0.6000000000000001,23,23,23
43374,250,8368,2846,31910,0.625,23,23,23
43374,217,8229,2985,31943,0.65,23,23,23
43374,190,8042,3172,31970,0.675,23,23,23
43374,168,7900,3314,31992,0.7000000000000001,23,23,23
43374,146,7724,3490,32014,0.7250000000000001,23,23,23
43374,125,7475,3739,32035,0.75,23,23,23
43374,111,7179,4035,32049,0.775,23,23,23
43374,96,6807,4407,32064,0.8,23,23,23
43374,74,6348,4866,32086,0.8250000000000001,23,23,23
43374,60,5998,5216,32100,0.8500000000000001,23,23,23
43374,43,5557,5657,32117,0.875,23,23,23
43374,27,5001,6213,32133,0.9,23,23,23
43374,16,4366,6848,32144,0.925,23,23,23
43374,10,3348,7866,32150,0.9500000000000001,23,23,23
43374,5,2069,9145,32155,0.9750000000000001,23,23,23
43374,0,0,11214,32160,1,23,23,23
43368,32154,11214,0,0,0,24,24,24
43368,12082,11068,146,20072,0.025,24,24,24
43368,9295,10994,220,22859,0.05,24,24,24
43368,7510,10916,298,24644,0.07500000000000001,24,24,24
43368,6210,10810,404,25944,0.1,24,24,24
43368,4757,10684,530,27397,0.125,24,24,24
43368,3610,10582,632,28544,0.15000000000000002,24,24,24
43368,2795,10464,750,29359,0.17500000000000002,24,24,24
43368,2284,10368,846,29870,0.2,24,24,24
43368,1913,10248,966,30241,0.225,24,24,24
43368,1647,10130,1084,30507,0.25,24,24,24
43368,1361,10006,1208,30793,0.275,24,24,24
43368,1153,9889,1325,31001,0.30000000000000004,24,24,24
43368,1006,9787,1427,31148,0.325,24,24,24
43368,903,9676,1538,31251,0.35000000000000003,24,24,24
43368,818,9567,1647,31336,0.375,24,24,24
43368,714,9417,1797,31440,0.4,24,24,24
43368,639,9283,1931,31515,0.42500000000000004,24,24,24
43368,563,9174,2040,31591,0.45,24,24,24
43368,487,9055,2159,31667,0.47500000000000003,24,24,24
43368,444,8956,2258,31710,0.5,24,24,24
43368,395,8841,2373,31759,0.525,24,24,24
43368,345,8719,2495,31809,0.55,24,24,24
43368,309,8600,2614,31845,0.5750000000000001,24,24,24
43368,276,8462,2752,31878,0.6000000000000001,24,24,24
43368,241,8318,2896,31913,0.625,24,24,24
43368,211,8170,3044,31943,0.65,24,24,24
43368,180,7936,3278,31974,0.675,24,24,24
43368,154,7731,3483,32000,0.7000000000000001,24,24,24
43368,134,7482,3732,32020,0.7250000000000001,24,24,24
43368,117,7214,4000,32037,0.75,24,24,24
43368,100,6970,4244,32054,0.775,24,24,24
43368,82,6678,4536,32072,0.8,24,24,24
43368,61,6318,4896,32093,0.8250000000000001,24,24,24
43368,47,5931,5283,32107,0.8500000000000001,24,24,24
43368,35,5518,5696,32119,0.875,24,24,24
43368,23,5039,6175,32131,0.9,24,24,24
43368,15,4148,7066,32139,0.925,24,24,24
43368,8,3119,8095,32146,0.9500000000000001,24,24,24
43368,5,1940,9274,32149,0.9750000000000001,24,24,24
43368,0,1,11213,32154,1,24,24,24
43364,32150,11214,0,0,0,25,25,25
43364,12088,11098,116,20062,0.025,25,25,25
43364,9288,10997,217,22862,0.05,25,25,25
43364,7571,10919,295,24579,0.07500000000000001,25,25,25
43364,6271,10818,396,25879,0.1,25,25,25
43364,4994,10692,522,27156,0.125,25,25,25
43364,3782,10576,638,28368,0.15000000000000002,25,25,25
43364,2901,10468,746,29249,0.17500000000000002,25,25,25
43364,2313,10362,852,29837,0.2,25,25,25
43364,1923,10254,960,30227,0.225,25,25,25
43364,1644,10124,1090,30506,0.25,25,25,25
43364,1391,9993,1221,30759,0.275,25,25,25
43364,1154,9846,1368,30996,0.30000000000000004,25,25,25
43364,991,9728,1486,31159,0.325,25,25,25
43364,892,9628,1586,31258,0.35000000000000003,25,25,25
43364,793,9504,1710,31357,0.375,25,25,25
43364,704,9392,1822,31446,0.4,25,25,25
43364,644,9244,1970,31506,0.42500000000000004,25,25,25
43364,573,9130,2084,31577,0.45,25,25,25
43364,500,9021,2193,31650,0.47500000000000003,25,25,25
43364,448,8905,2309,31702,0.5,25,25,25
43364,399,8791,2423,31751,0.525,25,25,25
43364,363,8669,2545,31787,0.55,25,25,25
43364,323,8536,2678,31827,0.5750000000000001,25,25,25
43364,285,8391,2823,31865,0.6000000000000001,25,25,25
43364,251,8261,2953,31899,0.625,25,25,25
43364,213,8104,3110,31937,0.65,25,25,25
43364,182,7886,3328,31968,0.675,25,25,25
43364,156,7601,3613,31994,0.7000000000000001,25,25,25
43364,134,7338,3876,32016,0.7250000000000001,25,25,25
43364,106,7101,4113,32044,0.75,25,25,25
43364,90,6847,4367,32060,0.775,25,25,25
43364,77,6550,4664,32073,0.8,25,25,25
43364,61,6211,5003,32089,0.8250000000000001,25,25,25
43364,48,5813,5401,32102,0.8500000000000001,25,25,25
43364,31,5314,5900,32119,0.875,25,25,25
43364,23,4777,6437,32127,0.9,25,25,25
43364,15,3978,7236,32135,0.925,25,25,25
43364,9,3017,8197,32141,0.9500000000000001,25,25,25
43364,3,1846,9368,32147,0.9750000000000001,25,25,25
43364,0,0,11214,32150,1,25,25,25
43368,32154,11214,0,0,0,26,26,26
43368,12049,11100,114,20105,0.025,26,26,26
43368,9239,10995,219,22915,0.05,26,26,26
43368,7500,10920,294,24654,0.07500000000000001,26,26,26
43368,6263,10829,385,25891,0.1,26,26,26
43368,4993,10699,515,27161,0.125,26,26,26
43368,3796,10583,631,28358,0.15000000000000002,26,26,26
43368,2835,10479,735,29319,0.17500000000000002,26,26,26
43368,2275,10372,842,29879,0.2,26,26,26
43368,1923,10255,959,30231,0.225,26,26,26
43368,1660,10137,1077,30494,0.25,26,26,26
43368,1374,9995,1219,30780,0.275,26,26,26
43368,1156,9835,1379,30998,0.30000000000000004,26,26,26
43368,983,9702,1512,31171,0.325,26,26,26
43368,865,9605,1609,31289,0.35000000000000003,26,26,26
