value,yhat,lb1,lb2,lb3,ub1,ub2,ub3,outcome,param
308.81689453125,0.9379337849433975,0.7121124999999999,0.83775,0.90475,0.99975,0.9985,0.994,present,max_biomass
352.93359375,0.9362487870886828,0.7125,0.8355,0.9,0.9995,0.99775,0.99275,present,max_biomass
397.05029296875,0.933869071586521,0.7138625000000001,0.8322,0.898,0.9985,0.99625,0.99025,present,max_biomass
441.1669921875,0.9290817023664147,0.71225,0.827,0.8915,0.99725,0.99475,0.987625,present,max_biomass
485.28369140625,0.92258620746559294,0.7085,0.822,0.90225,0.99375,0.98125,0.96875,present,max_biomass
529.400390625,0.9093463068088056,0.7075,0.819,0.8895,0.99325,0.97725,0.95475,present,max_biomass
573.51708984375,0.9083139295026238,0.7075,0.81625,0.88725,0.99825,0.9805,0.95375,present,max_biomass
617.6337890625,0.9082419799333311,0.70725,0.81545,0.886,0.99875,0.9845500000000003,0.95375,present,max_biomass
661.75048828125,0.9007845886002839,0.7065,0.8125,0.8785,0.99975,0.983,0.942,present,max_biomass
705.8671875,0.8916065629228688,0.70675,0.80725,0.86875,0.99925,0.9805500000000003,0.9295,present,max_biomass
749.98388671875,0.8883474454602462,0.70675,0.80425,0.8655,0.99925,0.97875,0.92575,present,max_biomass
794.1005859375,0.8862794234133139,0.70675,0.80275,0.86275,0.99925,0.9775,0.92325,present,max_biomass
838.21728515625,0.8855385573781313,0.70675,0.802,0.86175,0.99925,0.97625,0.9225,present,max_biomass
882.333984375,0.8850260239611869,0.707,0.8015,0.86125,0.99875,0.9743000000000002,0.92225,present,max_biomass
926.45068359375,0.8847635483019242,0.7068625,0.801,0.86125,0.99875,0.97325,0.922,present,max_biomass
970.5673828125,0.8843055381365721,0.70675,0.80025,0.861,0.9973874999999999,0.9715,0.92175,present,max_biomass
1014.68408203125,0.884226245090597,0.7068625,0.8005,0.861,0.997,0.971,0.92175,present,max_biomass
1058.80078125,0.8843418099607248,0.7068625,0.8005,0.861,0.99725,0.97125,0.92175,present,max_biomass
1102.91748046875,0.8844162183570414,0.707,0.8005,0.861,0.99725,0.9718000000000002,0.92175,present,max_biomass
1147.0341796875,0.88443437902241,0.707,0.80075,0.86125,0.99725,0.972,0.92175,present,max_biomass
