thresh,false_positive,true_negative,true_positive,false_negative,TPR,FPR,diff,maximized,lag_pr,lag_rh,lag_temp,filenum
1,0,1,0,1,0,0,0,0,15,15,15,lag151515
0,1,0,1,0,1,1,0,0,16,16,16,lag161616
0.025,0.37540020515370986,0.6245997948462901,0.9868022115213126,0.01319778847868735,0.9868022115213126,0.37540020515370986,0.6114020063676028,0,16,16,16,lag161616
0.05,0.289018059743247,0.710981940256753,0.979489923310148,0.02051007668985197,0.979489923310148,0.289018059743247,0.690471863566901,0,16,16,16,lag161616
0.07500000000000001,0.23602001802865935,0.7639799819713406,0.9742286427679686,0.02577135723203139,0.9742286427679686,0.23602001802865935,0.7382086247393093,0,16,16,16,lag161616
0.1,0.19825308507662184,0.8017469149233782,0.9632602104512216,0.03673978954877831,0.9632602104512216,0.19825308507662184,0.7650071253745998,0,16,16,16,lag161616
0.125,0.16263094090951477,0.8373690590904852,0.952915997859818,0.04708400214018191,0.952915997859818,0.16263094090951477,0.7902850569503033,0,16,16,16,lag161616
0.15000000000000002,0.12865624320039787,0.8713437567996021,0.9472980203317282,0.0527019796682718,0.9472980203317282,0.12865624320039787,0.8186417771313304,0,16,16,16,lag161616
0.17500000000000002,0.10058748562369836,0.8994125143763017,0.9399857321205636,0.06001426787943641,0.9399857321205636,0.10058748562369836,0.8393982464968652,0,16,16,16,lag161616
0.2,0.08377109819402567,0.9162289018059744,0.9307116104868914,0.06928838951310862,0.9307116104868914,0.08377109819402567,0.8469405122928657,0,16,16,16,lag161616
0.225,0.07248764415156507,0.9275123558484348,0.9210807918673088,0.07891920813269128,0.9210807918673088,0.07248764415156507,0.8485931477157437,0,16,16,16,lag161616
0.25,0.06275838488079326,0.9372416151192068,0.911449973247726,0.08855002675227394,0.911449973247726,0.06275838488079326,0.8486915883669328,1,16,16,16,lag161616
0.275,0.0542413975319387,0.9457586024680612,0.8998573212056358,0.10014267879436418,0.8998573212056358,0.0542413975319387,0.8456159236736971,0,16,16,16,lag161616
0.30000000000000004,0.04684343041870007,0.9531565695813,0.8899589798466203,0.1100410201533797,0.8899589798466203,0.04684343041870007,0.8431155494279202,0,16,16,16,lag161616
0.325,0.04143483261322309,0.9585651673867768,0.8785446762974853,0.12145532370251472,0.8785446762974853,0.04143483261322309,0.8371098436842622,0,16,16,16,lag161616
0.35000000000000003,0.03723850672966336,0.9627614932703368,0.8687355091849474,0.13126449081505262,0.8687355091849474,0.03723850672966336,0.831497002455284,0,16,16,16,lag161616
0.375,0.03307326474153741,0.9669267352584626,0.8579454253611557,0.1420545746388443,0.8579454253611557,0.03307326474153741,0.8248721606196183,0,16,16,16,lag161616
0.4,0.02903235833514656,0.9709676416648534,0.8467986445514536,0.15320135544854646,0.8467986445514536,0.02903235833514656,0.817766286216307,0,16,16,16,lag161616
0.425,0.02589288489633521,0.9741071151036648,0.8385054396290351,0.16149456037096488,0.8385054396290351,0.02589288489633521,0.8126125547326999,0,16,16,16,lag161616
0.45,0.02290883093469273,0.9770911690653072,0.8294096664883182,0.17059033351168182,0.8294096664883182,0.02290883093469273,0.8065008355536254,0,16,16,16,lag161616
0.475,0.02060862267259333,0.9793913773274068,0.8181737114321384,0.1818262885678616,0.8181737114321384,0.02060862267259333,0.797565088759545,0,16,16,16,lag161616
0.5,0.01852600167853035,0.9814739983214696,0.8080970215801676,0.19190297841983237,0.8080970215801676,0.01852600167853035,0.78957101990163725,0,16,16,16,lag161616
0.525,0.01684747132510646,0.9831525286748936,0.793561619404316,0.206438380595684,0.793561619404316,0.01684747132510646,0.7767141480792096,0,16,16,16,lag161616
0.55,0.01516894097168257,0.9848310590283176,0.7811663991439273,0.21883360085607276,0.7811663991439273,0.01516894097168257,0.7659974581722447,0,16,16,16,lag161616
0.5750000000000001,0.01339715893195735,0.9866028410680426,0.7693062243624041,0.23069377563759583,0.7693062243624041,0.01339715893195735,0.7559090654304468,0,16,16,16,lag161616
0.6000000000000001,0.01165646078766591,0.988343539212334,0.757446049580881,0.24255395041911895,0.757446049580881,0.01165646078766591,0.7457895887932151,0,16,16,16,lag161616
0.625,0.01059960834291753,0.9894003916570824,0.7434456928838952,0.2565543071161049,0.7434456928838952,0.01059960834291753,0.7328460845409777,0,16,16,16,lag161616
0.65,0.00960492368903671,0.9903950763109632,0.7273943285179241,0.272605671482076,0.7273943285179241,0.00960492368903671,0.7177894048288873,0,16,16,16,lag161616
0.675,0.00817506449908302,0.991824935500917,0.7090244337435349,0.29097556625646515,0.7090244337435349,0.00817506449908302,0.7008493692444518,0,16,16,16,lag161616
0.7000000000000001,0.00711821205433464,0.9928817879456654,0.6867308721241305,0.31326912787586947,0.6867308721241305,0.00711821205433464,0.6796126600697959,0,16,16,16,lag161616
0.7250000000000001,0.00621677908675515,0.9937832209132448,0.6681826288567861,0.33181737114321386,0.6681826288567861,0.00621677908675515,0.661965849770031,0,16,16,16,lag161616
0.75,0.005128842746573,0.994871157253427,0.6469591581951133,0.35304084180488676,0.6469591581951133,0.005128842746573,0.6418303154485403,0,16,16,16,lag161616
0.775,0.00419632588355972,0.9958036741164402,0.6214553237025147,0.3785446762974853,0.6214553237025147,0.00419632588355972,0.6172589978189549,0,16,16,16,lag161616
0.8,0.003325976811414,0.996674023188586,0.5916711253789906,0.4083288746210095,0.5916711253789906,0.003325976811414,0.5883451485675766,0,16,16,16,lag161616
0.8250000000000001,0.00276646669360604,0.997233533306394,0.560103442125914,0.439896557874086,0.560103442125914,0.00276646669360604,0.557336975432308,0,16,16,16,lag161616
0.8500000000000001,0.00202045320319542,0.9979795467968046,0.5181915462814339,0.48180845371856607,0.5181915462814339,0.00202045320319542,0.5161710930782385,0,16,16,16,lag161616
0.875,0.00161636256255633,0.9983836374374436,0.47717139290173,0.5228286070982701,0.47717139290173,0.00161636256255633,0.4755550303391737,0,16,16,16,lag161616
0.9,9.6360075844704e-4,0.999036399241553,0.4253611556982343,0.5746388443017657,0.4253611556982343,9.6360075844704e-4,0.4243975549397873,0,16,16,16,lag161616
0.925,6.52761804109291e-4,0.9993472381958908,0.36258248617799177,0.6374175138220082,0.36258248617799177,6.52761804109291e-4,0.3619297243738825,0,16,16,16,lag161616
0.95,4.040906406390849e-4,0.9995959093593608,0.2746566791510612,0.7253433208489388,0.2746566791510612,4.040906406390849e-4,0.2742525885104221,0,16,16,16,lag161616
0.975,6.216779086755152e-5,0.9999378322091323,0.1488318173711432,0.8511681826288567,0.1488318173711432,6.216779086755152e-5,0.14876964958027566,0,16,16,16,lag161616
1,0,1,0,1,0,0,0,0,16,16,16,lag161616
0,1,0,1,0,1,1,0,0,17,17,17,lag171717
0.025,0.37452985608156414,0.6254701439184358,0.9872480827537008,0.01275191724629926,0.9872480827537008,0.37452985608156414,0.6127182266721365,0,17,17,17,lag171717
0.05,0.28761928444872714,0.7123807155512729,0.9803816657749242,0.0196183342250758,0.9803816657749242,0.28761928444872714,0.6927623813261972,0,17,17,17,lag171717
0.07500000000000001,0.23555375959715272,0.7644462404028473,0.9742286427679686,0.02577135723203139,0.9742286427679686,0.23555375959715272,0.7386748831708159,0,17,17,17,lag171717
0.1,0.19533119890584688,0.8046688010941532,0.9649545211342964,0.03504547886570358,0.9649545211342964,0.19533119890584688,0.7696233222284494,0,17,17,17,lag171717
0.125,0.16284852817755122,0.8371514718224488,0.95434278580346,0.04565721419654004,0.95434278580346,0.16284852817755122,0.7914942576259087,0,17,17,17,lag171717
0.15000000000000002,0.12598302819309315,0.8740169718069069,0.9480114143035492,0.05198858569645086,0.9480114143035492,0.12598302819309315,0.822028386110456,0,17,17,17,lag171717
0.17500000000000002,0.09894003916570825,0.9010599608342916,0.9402532548599964,0.05974674514000357,0.9402532548599964,0.09894003916570825,0.8413132156942882,0,17,17,17,lag171717
0.2,0.08237232289950576,0.9176276771004942,0.9307116104868914,0.06928838951310862,0.9307116104868914,0.08237232289950576,0.8483392875873856,1,17,17,17,lag171717
0.225,0.07115103664791271,0.9288489633520872,0.9188514357053684,0.08114856429463171,0.9188514357053684,0.07115103664791271,0.8477003990574556,0,17,17,17,lag171717
0.25,0.06182586801777998,0.93817413198222,0.9062778669520244,0.09372213304797576,0.9062778669520244,0.06182586801777998,0.8444519989342443,0,17,17,17,lag171717
0.275,0.05306020950545522,0.9469397904945448,0.8975387907972178,0.10246120920278225,0.8975387907972178,0.05306020950545522,0.8444785812917626,0,17,17,17,lag171717
0.30000000000000004,0.04479189332007087,0.9552081066799292,0.8902265025860532,0.10977349741394685,0.8902265025860532,0.04479189332007087,0.8454346092659824,0,17,17,17,lag171717
0.325,0.03975630225979919,0.9602436977402008,0.8812199036918138,0.1187800963081862,0.8812199036918138,0.03975630225979919,0.8414636014320146,0,17,17,17,lag171717
0.35000000000000003,0.0356532280625408,0.9643467719374592,0.869983948635634,0.13001605136436598,0.869983948635634,0.0356532280625408,0.8343307205730932,0,17,17,17,lag171717
0.375,0.03123931491094464,0.9687606850890552,0.856251114678081,0.14374888532191904,0.856251114678081,0.03123931491094464,0.8250117997671363,0,17,17,17,lag171717
0.4,0.02822417705386839,0.9717758229461316,0.8432316746923488,0.15676832530765114,0.8432316746923488,0.02822417705386839,0.8150074976384805,0,17,17,17,lag171717
0.425,0.02505361971962326,0.9749463802803768,0.8324415908685572,0.16755840913144285,0.8324415908685572,0.02505361971962326,0.8073879711489339,0,17,17,17,lag171717
0.45,0.02247365639861987,0.97752634360138,0.8218298555377207,0.1781701444622793,0.8218298555377207,0.02247365639861987,0.7993561991391008,0,17,17,17,lag171717
0.475,0.02004911255478536,0.9799508874452146,0.8113964686998395,0.18860353130016053,0.8113964686998395,0.02004911255478536,0.7913473561450541,0,17,17,17,lag171717
0.5,0.01821516272419259,0.9817848372758076,0.8040841804886749,0.1959158195113251,0.8040841804886749,0.01821516272419259,0.7858690177644824,0,17,17,17,lag171717
0.525,0.01607037393926207,0.983929626060738,0.7947208846085251,0.20527911539147495,0.7947208846085251,0.01607037393926207,0.778650510669263,0,17,17,17,lag171717
0.55,0.01454726306300705,0.985452736936993,0.7850900659889424,0.2149099340110576,0.7850900659889424,0.01454726306300705,0.7705428029259354,0,17,17,17,lag171717
0.5750000000000001,0.01308631997761959,0.9869136800223804,0.771446406277867,0.22855359372213305,0.771446406277867,0.01308631997761959,0.7583600863002474,0,17,17,17,lag171717
0.6000000000000001,0.01150104131049703,0.988498958689503,0.7576243980738363,0.24237560192616373,0.7576243980738363,0.01150104131049703,0.7461233567633393,0,17,17,17,lag171717
0.625,0.0103820210748811,0.9896179789251188,0.746031746031746,0.25396825396825395,0.746031746031746,0.0103820210748811,0.735649724956865,0,17,17,17,lag171717
0.65,0.00941842031643405,0.990581579683566,0.7337257000178349,0.2662742999821652,0.7337257000178349,0.00941842031643405,0.7243072797014009,0,17,17,17,lag171717
0.675,0.00811289670821547,0.9918871032917844,0.7217763509898342,0.2782236490101659,0.7217763509898342,0.00811289670821547,0.7136634542816187,0,17,17,17,lag171717
0.7000000000000001,0.00714929594976842,0.9928507040502316,0.7085785625111468,0.29142143748885324,0.7085785625111468,0.00714929594976842,0.7014292665613784,0,17,17,17,lag171717
0.7250000000000001,0.00584377234154984,0.99415622765845,0.6909220617085786,0.30907793829142144,0.6909220617085786,0.00584377234154984,0.6850782893670287,0,17,17,17,lag171717
0.75,0.00466258431506636,0.9953374156849336,0.6704119850187266,0.3295880149812734,0.6704119850187266,0.00466258431506636,0.6657494007036602,0,17,17,17,lag171717
0.775,0.00379223524292064,0.9962077647570794,0.6482967718922775,0.3517032281077225,0.6482967718922775,0.00379223524292064,0.6445045366493569,0,17,17,17,lag171717
0.8,0.00329489291598023,0.9967051070840196,0.6252898163010523,0.37471018369894776,0.6252898163010523,0.00329489291598023,0.621994923385072,0,17,17,17,lag171717
0.8250000000000001,0.00285971837990737,0.9971402816200926,0.5918494738719458,0.4081505261280542,0.5918494738719458,0.00285971837990737,0.5889897554920384,0,17,17,17,lag171717
0.8500000000000001,0.0023002082620994,0.9976997917379006,0.5537720706260032,0.4462279293739968,0.5537720706260032,0.0023002082620994,0.5514718623639038,0,17,17,17,lag171717
0.875,0.00155419477168878,0.9984458052283112,0.5098091671125379,0.4901908328874621,0.5098091671125379,0.00155419477168878,0.508254972340849,0,17,17,17,lag171717
0.9,9.946846538808245e-4,0.9990053153461192,0.45131086142322097,0.548689138576779,0.45131086142322097,9.946846538808245e-4,0.45031617676934016,0,17,17,17,lag171717
0.925,6.216779086755152e-4,0.9993783220913244,0.36641697877652935,0.6335830212234707,0.36641697877652935,6.216779086755152e-4,0.36579530086785383,0,17,17,17,lag171717
0.95,4.040906406390849e-4,0.9995959093593608,0.2773319065453897,0.7226680934546104,0.2773319065453897,4.040906406390849e-4,0.27692781590475063,0,17,17,17,lag171717
0.975,9.325168630132728e-5,0.9999067483136986,0.16211878009630817,0.8378812199036918,0.16211878009630817,9.325168630132728e-5,0.16202552841000684,0,17,17,17,lag171717
1,0,1,0,1,0,0,0,0,17,17,17,lag171717
0,1,0,1,0,1,1,0,0,18,18,18,lag181818
0.025,0.36802511734900056,0.6319748826509994,0.9866238630283574,0.01337613697164259,0.9866238630283574,0.36802511734900056,0.6185987456793568,0,18,18,18,lag181818
0.05,0.2811091423420063,0.7188908576579938,0.9797574460495808,0.02024255395041912,0.9797574460495808,0.2811091423420063,0.6986483037075746,0,18,18,18,lag181818
0.07500000000000001,0.23146507507227457,0.7685349249277255,0.9731585518102372,0.02684144818976279,0.9731585518102372,0.23146507507227457,0.7416934767379627,0,18,18,18,lag181818
0.1,0.19226584600080823,0.8077341539991918,0.9626359907258784,0.03736400927412163,0.9626359907258784,0.19226584600080823,0.7703701447250701,0,18,18,18,lag181818
0.125,0.15577108396282136,0.8442289160371786,0.95247012662743,0.04752987337257,0.95247012662743,0.15577108396282136,0.7966990426646087,0,18,18,18,lag181818
0.15000000000000002,0.11996021014019707,0.8800397898598029,0.9443552701979668,0.05564472980203317,0.9443552701979668,0.11996021014019707,0.8243950600577697,0,18,18,18,lag181818
0.17500000000000002,0.0952158910752588,0.9047841089247411,0.9381130729445336,0.06188692705546638,0.9381130729445336,0.0952158910752588,0.8428971818692748,0,18,18,18,lag181818
0.2,0.07951754794988965,0.9204824520501104,0.9285714285714286,0.07142857142857142,0.9285714285714286,0.07951754794988965,0.849053880621539,1,18,18,18,lag181818
0.225,0.06817122074046442,0.9318287792595356,0.9161762083110396,0.08382379168896023,0.9161762083110396,0.06817122074046442,0.8480049875705753,0,18,18,18,lag181818
0.25,0.05974696136031583,0.940253038639684,0.9048510790083824,0.09514892099161762,0.9048510790083824,0.05974696136031583,0.8451041176480665,0,18,18,18,lag181818
0.275,0.05088750038857285,0.9491124996114272,0.8969145710718744,0.10308542892812556,0.8969145710718744,0.05088750038857285,0.8460270706833016,0,18,18,18,lag181818
0.30000000000000004,0.0429606142559607,0.9570393857440392,0.8872837524522917,0.11271624754770822,0.8872837524522917,0.0429606142559607,0.844323138196331,0,18,18,18,lag181818
0.325,0.03739625104914669,0.9626037489508532,0.8783663278045301,0.12163367219546994,0.8783663278045301,0.03739625104914669,0.8409700767553834,0,18,18,18,lag181818
0.35000000000000003,0.03338617924088408,0.966613820759116,0.8666845015159622,0.1333154984840378,0.8666845015159622,0.03338617924088408,0.8332983222750782,0,18,18,18,lag181818
0.375,0.02962479405638969,0.9703752059436104,0.8539325842696629,0.14606741573033707,0.8539325842696629,0.02962479405638969,0.8243077902132732,0,18,18,18,lag181818
0.4,0.02608100966769249,0.9739189903323076,0.8417157125022293,0.15828428749777065,0.8417157125022293,0.02608100966769249,0.8156347028345369,0,18,18,18,lag181818
0.425,0.02300351269856072,0.9769964873014392,0.8297663634742286,0.17023363652577136,0.8297663634742286,0.02300351269856072,0.8067628507756679,0,18,18,18,lag181818
0.45,0.02073424725667568,0.9792657527433244,0.8180845371856608,0.1819154628143392,0.8180845371856608,0.02073424725667568,0.797350289928985,0,18,18,18,lag181818
0.475,0.01871366843855886,0.9812863315614412,0.8083645443196005,0.1916354556803995,0.8083645443196005,0.01871366843855886,0.7896508758810417,0,18,18,18,lag181818
0.5,0.01681743293232615,0.9831825670676738,0.798912074192973,0.20108792580702692,0.798912074192973,0.01681743293232615,0.7820946412606469,0,18,18,18,lag181818
0.525,0.01529422736174578,0.9847057726382542,0.7887462100945247,0.2112537899054753,0.7887462100945247,0.01529422736174578,0.7734519827327789,0,18,18,18,lag181818
0.55,0.01373993596319438,0.9862600640368056,0.7770643838059569,0.22293561619404317,0.7770643838059569,0.01373993596319438,0.7633244478427625,0,18,18,18,lag181818
0.5750000000000001,0.01237215953246914,0.9876278404675308,0.7667201712145533,0.23327982878544676,0.7667201712145533,0.01237215953246914,0.7543480116820841,0,18,18,18,lag181818
0.6000000000000001,0.01103546892971494,0.988964531070285,0.7549491706795077,0.24505082932049224,0.7549491706795077,0.01103546892971494,0.7439137017497928,0,18,18,18,lag181818
0.625,0.00951226335913457,0.9904877366408654,0.7428214731585518,0.2571785268414482,0.7428214731585518,0.00951226335913457,0.7333092097994173,0,18,18,18,lag181818
0.65,0.00851751686406167,0.9914824831359385,0.7307829498840734,0.2692170501159265,0.7307829498840734,0.00851751686406167,0.7222654330200118,0,18,18,18,lag181818
0.675,0.00746059871304672,0.9925394012869532,0.71669341894061,0.28330658105939005,0.71669341894061,0.00746059871304672,0.7092328202275633,0,18,18,18,lag181818
0.7000000000000001,0.00652802387391588,0.993471976126084,0.7023363652577136,0.2976636347422864,0.7023363652577136,0.00652802387391588,0.6958083413837977,0,18,18,18,lag181818
0.7250000000000001,0.00575087817464018,0.9942491218253598,0.6830747280185483,0.31692527198145176,0.6830747280185483,0.00575087817464018,0.6773238498439081,0,18,18,18,lag181818
0.75,0.00463178836768317,0.9953682116323168,0.6618512573568753,0.33814874264312467,0.6618512573568753,0.00463178836768317,0.6572194689891921,0,18,18,18,lag181818
0.775,0.00373029935652336,0.9962697006434766,0.6385767790262172,0.3614232209737828,0.6385767790262172,0.00373029935652336,0.6348464796696939,0,18,18,18,lag181818
0.8,0.0031085827971028,0.9968914172028972,0.6118245050829321,0.38817549491706793,0.6118245050829321,0.0031085827971028,0.6087159222858293,0,18,18,18,lag181818
0.8250000000000001,0.00258012372159532,0.9974198762784048,0.5816836097734974,0.4183163902265026,0.5816836097734974,0.00258012372159532,0.5791034860519021,0,18,18,18,lag181818
0.8500000000000001,0.0018962355062327,0.9981037644937673,0.5458355626894953,0.4541644373105047,0.5458355626894953,0.0018962355062327,0.5439393271832625,0,18,18,18,lag181818
0.875,0.00149211974260934,0.9985078802573908,0.5056179775280899,0.4943820224719101,0.5056179775280899,0.00149211974260934,0.5041258577854806,0,18,18,18,lag181818
0.9,0.00108800397898598,0.998911996021014,0.45229177813447474,0.5477082218655253,0.45229177813447474,0.00108800397898598,0.45120377415548873,0,18,18,18,lag181818
0.925,5.284590755074761e-4,0.9994715409244924,0.3663278045300517,0.6336721954699482,0.3663278045300517,5.284590755074761e-4,0.36579934545454423,0,18,18,18,lag181818
0.95,3.419441076813081e-4,0.9996580558923188,0.27965043695380776,0.7203495630461922,0.27965043695380776,3.419441076813081e-4,0.27930849284612647,0,18,18,18,lag181818
0.975,1.2434331188411203e-4,0.9998756566881158,0.154003923666845,0.845996076333155,0.154003923666845,1.2434331188411203e-4,0.1538795803549609,0,18,18,18,lag181818
1,0,1,0,1,0,0,0,0,18,18,18,lag181818
0,1,0,1,0,1,1,0,0,19,19,19,lag191919
0.025,0.3669371133700146,0.6330628866299854,0.9863563402889246,0.01364365971107544,0.9863563402889246,0.3669371133700146,0.61941922691891,0,19,19,19,lag191919
0.05,0.28210388883707915,0.7178961111629208,0.9804708400214018,0.01952915997859818,0.9804708400214018,0.28210388883707915,0.6983669511843227,0,19,19,19,lag191919
0.07500000000000001,0.23190027666386895,0.7680997233361311,0.9728018548243268,0.02719814517567326,0.9728018548243268,0.23190027666386895,0.7409015781604578,0,19,19,19,lag191919
0.1,0.19459728309863533,0.8054027169013647,0.964151952915998,0.03584804708400214,0.964151952915998,0.19459728309863533,0.7695546698173625,0,19,19,19,lag191919
0.125,0.16139761882557743,0.8386023811744225,0.9530051721062957,0.0469948278937043,0.9530051721062957,0.16139761882557743,0.7916075532807182,0,19,19,19,lag191919
0.15000000000000002,0.12804252541266437,0.8719574745873356,0.9453361869092206,0.05466381309077938,0.9453361869092206,0.12804252541266437,0.8172936614965562,0,19,19,19,lag191919
0.17500000000000002,0.10062482514221768,0.8993751748577823,0.9374888532191904,0.0625111467808097,0.9374888532191904,0.10062482514221768,0.8368640280769726,0,19,19,19,lag191919
0.2,0.08181789921974572,0.9181821007802544,0.928214731585518,0.07178526841448189,0.928214731585518,0.08181789921974572,0.8463968323657725,0,19,19,19,lag191919
0.225,0.06879293729988498,0.931207062700115,0.915641162832174,0.08435883716782593,0.915641162832174,0.06879293729988498,0.8468482255322891,0,19,19,19,lag191919
0.25,0.05841027075756162,0.9415897292424384,0.9060103442125914,0.0939896557874086,0.9060103442125914,0.05841027075756162,0.8476000734550297,0,19,19,19,lag191919
0.275,0.04951972395784761,0.95048027604215235,0.8991439272338149,0.10085607276618512,0.8991439272338149,0.04951972395784761,0.8496242032759672,1,19,19,19,lag191919
0.30000000000000004,0.04100220709378594,0.958997792906214,0.8888888888888888,0.1111111111111111,0.8888888888888888,0.04100220709378594,0.8478866817951028,0,19,19,19,lag191919
0.325,0.03556218719885604,0.964437812801144,0.877207062600321,0.12279293739967898,0.877207062600321,0.03556218719885604,0.8416448754014649,0,19,19,19,lag191919
0.35000000000000003,0.03158320121856445,0.9684167987814356,0.864633493846977,0.135366506153023,0.864633493846977,0.03158320121856445,0.8330502926284125,0,19,19,19,lag191919
0.375,0.02810158848580932,0.9718984115141908,0.8524166220795434,0.14758337792045656,0.8524166220795434,0.02810158848580932,0.824315033593734,0,19,19,19,lag191919
0.4,0.02555255059218502,0.974447449407815,0.8404672730515427,0.1595327269484573,0.8404672730515427,0.02555255059218502,0.8149147224593577,0,19,19,19,lag191919
0.425,0.02247505362305325,0.9775249463769468,0.8297663634742286,0.17023363652577136,0.8297663634742286,0.02247505362305325,0.8072913098511754,0,19,19,19,lag191919
0.45,0.01958407162174764,0.9804159283782524,0.8179061886927056,0.1820938113072945,0.8179061886927056,0.01958407162174764,0.7983221170709579,0,19,19,19,lag191919
0.475,0.01753240697565979,0.9824675930243402,0.8062243624041376,0.1937756375958623,0.8062243624041376,0.01753240697565979,0.7886919554284778,0,19,19,19,lag191919
0.5,0.01597811557710839,0.9840218844228916,0.7967718922775102,0.20322810772248975,0.7967718922775102,0.01597811557710839,0.7807937767004018,0,19,19,19,lag191919
0.525,0.01461033914638316,0.9853896608536168,0.7868735509184948,0.21312644908150527,0.7868735509184948,0.01461033914638316,0.7722632117721115,0,19,19,19,lag191919
0.55,0.01330473437159998,0.9866952656284,0.774924201890494,0.225075798109506,0.774924201890494,0.01330473437159998,0.7616194675188941,0,19,19,19,lag191919
0.5750000000000001,0.01150175634928036,0.9884982436507196,0.7640449438202247,0.23595505617977527,0.7640449438202247,0.01150175634928036,0.7525431874709443,0,19,19,19,lag191919
0.6000000000000001,0.01019615157449718,0.9898038484255028,0.7529873372570002,0.24701266274299985,0.7529873372570002,0.01019615157449718,0.742791185682503,0,19,19,19,lag191919
0.625,0.00889054679971401,0.991109453200286,0.7420189049402532,0.25798109505974676,0.7420189049402532,0.00889054679971401,0.7331283581405392,0,19,19,19,lag191919
0.65,0.00802014361652522,0.9919798563834747,0.7296236846798645,0.27037631532013556,0.7296236846798645,0.00802014361652522,0.7216035410633392,0,19,19,19,lag191919
0.675,0.0067767104976841,0.993223289502316,0.7131264490815052,0.28687355091849476,0.7131264490815052,0.0067767104976841,0.7063497385838211,0,19,19,19,lag191919
0.7000000000000001,0.00587522148652429,0.9941247785134756,0.6948457285535937,0.3051542714464063,0.6948457285535937,0.00587522148652429,0.6889705070670694,0,19,19,19,lag191919
0.7250000000000001,0.0050048183033355,0.9949951816966645,0.6778134474763688,0.32218655252363115,0.6778134474763688,0.0050048183033355,0.6728086291730333,0,19,19,19,lag191919
0.75,0.00428984426000186,0.995710155739998,0.6540930979133226,0.34590690208667735,0.6540930979133226,0.00428984426000186,0.6498032536533207,0,19,19,19,lag191919
0.775,0.00357487021666822,0.9964251297833318,0.6308186195826645,0.36918138041733545,0.6308186195826645,0.00357487021666822,0.6272437493659963,0,19,19,19,lag191919
0.8,0.00307749696913177,0.9969225030308684,0.6049580881041555,0.3950419118958445,0.6049580881041555,0.00307749696913177,0.6018805911350238,0,19,19,19,lag191919
0.8250000000000001,0.00242469458174018,0.9975753054182598,0.5717852684144819,0.4282147315855181,0.5717852684144819,0.00242469458174018,0.5693605738327416,0,19,19,19,lag191919
0.8500000000000001,0.00192732133420373,0.9980726786657964,0.5377207062600321,0.4622792937399679,0.5377207062600321,0.00192732133420373,0.5357933849258284,0,19,19,19,lag191919
0.875,0.00142994808666728,0.9985700519133328,0.4952737649366863,0.5047262350633137,0.4952737649366863,0.00142994808666728,0.493843816850019,0,19,19,19,lag191919
0.9,9.636606671018684e-4,0.999036339332898,0.44756554307116103,0.552434456928839,0.44756554307116103,9.636606671018684e-4,0.4466018824040592,0,19,19,19,lag191919
0.925,5.595449034785042e-4,0.9994404550965216,0.3796147672552167,0.6203852327447833,0.3796147672552167,5.595449034785042e-4,0.3790552223517382,0,19,19,19,lag191919
0.95,3.419441076813081e-4,0.9996580558923188,0.28714107365792757,0.7128589263420724,0.28714107365792757,3.419441076813081e-4,0.2867991295502463,0,19,19,19,lag191919
0.975,1.5542913985514003e-4,0.9998445708601448,0.16140538612448724,0.8385946138755127,0.16140538612448724,1.5542913985514003e-4,0.1612499569846321,0,19,19,19,lag191919
1,0,1,0,1,0,0,0,0,19,19,19,lag191919
0,1,0,1,0,1,1,0,0,20,20,20,lag202020
0.025,0.37390033883552487,0.6260996611644751,0.9867130372748352,0.01328696272516497,0.9867130372748352,0.37390033883552487,0.6128126984393102,0,20,20,20,lag202020
0.05,0.2859274456775156,0.7140725543224844,0.9807383627608348,0.01926163723916532,0.9807383627608348,0.2859274456775156,0.6948109170833191,0,20,20,20,lag202020
0.07500000000000001,0.22981752618981008,0.7701824738101899,0.9747636882468343,0.02523631175316568,0.9747636882468343,0.22981752618981008,0.7449461620570242,0,20,20,20,lag202020
0.1,0.19254561845254747,0.8074543815474525,0.965043695380774,0.03495630461922597,0.965043695380774,0.19254561845254747,0.7724980769282266,0,20,20,20,lag202020
0.125,0.16055830147035963,0.8394416985296403,0.9530943463527732,0.04690565364722668,0.9530943463527732,0.16055830147035963,0.7925360448824137,0,20,20,20,lag202020
0.15000000000000002,0.1239702819484597,0.8760297180515403,0.9447119671838772,0.0552880328161227,0.9447119671838772,0.1239702819484597,0.8207416852354176,0,20,20,20,lag202020
0.17500000000000002,0.09680126830178122,0.9031987316982188,0.9373105047262352,0.06268949527376494,0.9373105047262352,0.09680126830178122,0.8405092364244539,0,20,20,20,lag202020
0.2,0.07877148807858497,0.921228511921415,0.9292848225432496,0.07071517745675049,0.9292848225432496,0.07877148807858497,0.8505133344646645,0,20,20,20,lag202020
0.225,0.0663682427181448,0.9336317572818552,0.9192081326912788,0.08079186730872125,0.9192081326912788,0.0663682427181448,0.852839889973134,1,20,20,20,lag202020
0.25,0.05763312505828592,0.942366874941714,0.9073479579097556,0.09265204209024434,0.9073479579097556,0.05763312505828592,0.8497148328514698,0,20,20,20,lag202020
0.275,0.04830737666697753,0.9516926233330224,0.8970929195648297,0.10290708043517031,0.8970929195648297,0.04830737666697753,0.8487855428978522,0,20,20,20,lag202020
0.30000000000000004,0.03972768814697379,0.9602723118530262,0.8861244872480828,0.11387551275191723,0.8861244872480828,0.03972768814697379,0.846396799101109,0,20,20,20,lag202020
