lat,lon,total_acres,pseu_acres,abies_acres
41.5,-126.25,0,0,0
47.75,-109.5,0.8895820703210684,0.8895820703210684,0
47.5,-109.5,33.13749385428271,33.13749385428271,0
47.25,-109.5,12637.994767810911,12603.969055143301,1898.3234204623388
47,-109.5,8644.72888575511,8473.92487792749,710.348959637299
46.75,-109.5,50824.21884906569,49609.74472186151,13689.465184798424
46.5,-109.5,0,0,0
46.25,-109.5,0,0,0
46,-109.5,0,0,0
45.75,-109.5,0,0,0
45.5,-109.5,215.94464392281674,215.94464392281674,0
41.25,-126.25,0,0,0
45.25,-109.5,27419.412106557495,22945.029125059846,5703.78748081271
45,-109.5,12052.43827086439,6434.209060476037,5755.449043450252
44.75,-109.5,41107.05280106823,35201.25815382803,7238.5792277835535
44.5,-109.5,17611.03927664741,15811.148628478459,2017.621149164572
44.25,-109.5,14702.882842581339,12847.870124728417,1959.9840645530805
44,-109.5,6556.827501070471,1920.5902485922302,4706.735991339262
43.75,-109.5,13283.192144242143,7322.001342011886,6047.700901915662
43.5,-109.5,3426.4114403296126,3131.740501247589,304.2338450295917
43.25,-109.5,5263.845129049819,4029.7804612946334,1249.1874641882976
43,-109.5,1810.77433877321,528.4205144835615,1301.257756836413
41,-126.25,0,0,0
42.75,-109.5,5313.439835588505,3766.4664764576755,1559.205034627115
42.5,-109.5,3.3358881555602875,3.3358881555602875,0
42.25,-109.5,0.8895933544254091,0.8895933544254091,0
42,-109.5,0.44478939445625,0.44478939445625,0
41.75,-109.5,0.2223959396876511,0.2223959396876511,0
41.5,-109.5,1.3343695893537892,1.3343695893537892,0
41.25,-109.5,0.22239754710180276,0.22239754710180276,0
41,-109.5,1142.6558518016209,1142.6558518016209,3.558289923866468
40.75,-109.5,31284.666072964006,31131.882201203804,749.4638250829133
40.5,-109.5,249.3087097598321,248.8639127754262,2.446383414235641
40.75,-126.25,0,0,0
40.25,-109.5,0,0,0
40,-109.5,0,0,0
39.75,-109.5,0,0,0
39.5,-109.5,900.6941648534089,900.6941648534089,0
39.25,-109.5,811.9709363129291,811.3037457325574,0.8895874404962261
39,-109.5,0,0,0
38.75,-109.5,0,0,0
38.5,-109.5,0,0,0
38.25,-109.5,0,0,0
38,-109.5,108.08646317235383,107.64166291238608,0.44480025996853806
40.5,-126.25,0,0,0
37.75,-109.5,285.3295749974237,240.1838978933886,45.14567710403509
37.5,-109.5,0,0,0
37.25,-109.5,0,0,0
37,-109.5,0,0,0
36.75,-109.5,0,0,0
36.5,-109.5,0,0,0
36.25,-109.5,0,0,0
36,-109.5,0,0,0
35.75,-109.5,0,0,0
35.5,-109.5,0,0,0
40.25,-126.25,0,0,0
35.25,-109.5,0,0,0
35,-109.5,0,0,0
34.75,-109.5,0,0,0
34.5,-109.5,0,0,0
34.25,-109.5,5307.425325018494,5306.980537645782,10.674896945354615
34,-109.5,54450.89169466593,54405.96741832442,2790.4202735421736
33.75,-109.5,31079.46667021635,31068.5693974661,1055.701096840908
33.5,-109.5,6892.69333549434,6890.914174177781,26.465024583738334
33.25,-109.5,47.81545505083242,47.81545505083242,0
33,-109.5,0,0,0
40,-126.25,0,0,0
32.75,-109.5,0,0,0
32.5,-109.5,0,0,0
32.25,-109.5,0,0,0
32,-109.5,0,0,0
31.75,-109.5,0,0,0
31.5,-109.5,0,0,0
31.25,-109.5,0,0,0
31,-109.5,0,0,0
30.75,-109.5,0,0,0
30.5,-109.5,0,0,0
39.75,-126.25,0,0,0
30.25,-109.5,0,0,0
48.75,-109.25,0,0,0
48.5,-109.25,0,0,0
48.25,-109.25,62.715514355068166,62.715514355068166,0
48,-109.25,48.25983954073125,48.25983954073125,0
47.75,-109.25,1.5567578677564033,1.5567578677564033,0
47.5,-109.25,0,0,0
47.25,-109.25,29361.162944610558,29114.970587430133,10991.032054397005
47,-109.25,23703.92980373592,23606.07617411025,3539.8550517058206
39.5,-126.25,0,0,0
46.75,-109.25,62398.45286774079,59529.993049339464,26328.982864078924
46.5,-109.25,0,0,0
46.25,-109.25,1.1119688200855093,1.1119688200855093,0
46,-109.25,2.00156876387093,2.00156876387093,0
45.75,-109.25,0,0,0
45.5,-109.25,0,0,0
45.25,-109.25,11073.222550856206,10740.965827934804,600.4639570868575
45,-109.25,16582.25393715997,15837.006586721047,1356.1678134814117
44.75,-109.25,8906.516661539365,8822.450957932155,95.63029775424306
44.5,-109.25,9307.473423245061,9209.397014565446,175.02524632849617
39.25,-126.25,0,0,0
44.25,-109.25,3889.9129861237257,2118.7582767595222,1847.2138392741272
44,-109.25,12277.51496408039,10029.772984187615,2512.613919939509
43.75,-109.25,5389.074143446551,3868.559950695482,1549.4255347223611
43.5,-109.25,1513.612708953986,1422.8760082115273,98.96527409411074
43.25,-109.25,6925.5846378523365,6758.566428320624,174.13483097647457
43,-109.25,5898.628513746599,3984.0150509088867,1920.3957778607992
42.75,-109.25,4362.037876077045,1220.498820429838,3155.5498839429583
42.5,-109.25,2104.510597831229,2040.9060294089845,66.2732915728306
42.25,-109.25,1.11197771850288,1.11197771850288,0
42,-109.25,1.3343702713825438,1.3343702713825438,0
39,-126.25,0,0,0
41.75,-109.25,0,0,0
41.5,-109.25,2.6687391787075754,2.6687391787075754,0
41.25,-109.25,95.62990968803763,95.62990968803763,0
41,-109.25,533.969996378235,533.969996378235,17.569191884164706
40.75,-109.25,11998.648310849198,11990.864490214557,987.655641097296
40.5,-109.25,45.36887597047456,45.36887597047456,0
40.25,-109.25,0,0,0
40,-109.25,0,0,0
39.75,-109.25,96.74258864121167,96.74258864121167,0
39.5,-109.25,2945.8259031230223,2945.3811158811277,0.44478724190291846
39.25,-109.25,0.6671855677383783,0.6671855677383783,0
39,-109.25,0,0,0
38.75,-109.25,0,0,0
38.5,-109.25,336.70561362652853,96.51931064327141,240.18630298325706
38.25,-109.25,0,0,0
38,-109.25,0,0,0
37.75,-109.25,0,0,0
37.5,-109.25,0,0,0
37.25,-109.25,0,0,0
37,-109.25,0,0,0
36.75,-109.25,1.111967602817752,1.111967602817752,0
36.5,-109.25,2.0015570751321357,2.0015570751321357,0
36.25,-109.25,0.44478872629352356,0.44478872629352356,0
36,-109.25,0,0,0
35.75,-109.25,0,0,0
35.5,-109.25,0,0,0
35.25,-109.25,0,0,0
35,-109.25,0,0,0
34.75,-109.25,0,0,0
34.5,-109.25,0,0,0
34.25,-109.25,0.2223958803102737,0.2223958803102737,0
34,-109.25,9060.775124431235,9046.097122413361,115.64486438329607
33.75,-109.25,17472.231313429922,17460.666779695704,58.934643068820996
33.5,-109.25,6843.998356890163,6832.8785831251525,71.38894757138293
33.25,-109.25,61.15862128539364,61.15862128539364,0
33,-109.25,0,0,0
32.75,-109.25,0,0,0
32.5,-109.25,0,0,0
32.25,-109.25,0,0,0
32,-109.25,0,0,0
31.75,-109.25,0,0,0
31.5,-109.25,0,0,0
31.25,-109.25,0,0,0
31,-109.25,0,0,0
30.75,-109.25,0,0,0
30.5,-109.25,0,0,0
30.25,-109.25,0,0,0
48.75,-109,0,0,0
48.5,-109,0,0,0
48.25,-109,25.352991849445914,25.352991849445914,0
48,-109,1.111975939828747,1.111975939828747,0
47.75,-109,0,0,0
47.5,-109,0,0,0
47.25,-109,4757.264409824703,4725.684233760237,844.4361163154784
47,-109,15270.255291066098,15254.020511982104,1010.7817936573633
46.75,-109,36915.08106009616,36861.26120795902,6113.223535315352
46.5,-109,0,0,0
46.25,-109,0,0,0
46,-109,0,0,0
45.75,-109,0,0,0
45.5,-109,0,0,0
45.25,-109,0.4447888504870652,0.4447888504870652,0
45,-109,1.779161147612646,1.779161147612646,0
44.75,-109,213.4991515453006,213.2767565957735,0.6671848485790641
44.5,-109,21.79479299736564,21.79479299736564,0
44.25,-109,21.794756799820874,21.794756799820874,0
44,-109,15449.331370651213,14931.59596109747,879.1271795385535
43.75,-109,18238.831280051025,16251.954901809277,2300.6756360991512
43.5,-109,924.0480288461544,923.158451923077,1.3343653846153853
43.25,-109,1.334366520892521,1.334366520892521,0
43,-109,6950.9545996471,6818.184806142404,150.56139062425547
42.75,-109,10269.03130526752,7831.151041740878,2475.909594402672
42.5,-109,4074.498773040969,3388.6325967373655,688.7573112880233
42.25,-109,14.233314796836066,14.233314796836066,0
42,-109,0,0,0
41.75,-109,0,0,0
41.5,-109,4.6702863105719725,4.6702863105719725,0
41.25,-109,3.7807290570894656,3.7807290570894656,0
41,-109,2327.3547638385685,2260.191730997735,485.7088202793531
40.75,-109,1821.642017467352,1805.4071417165114,317.3584615951555
40.5,-109,277.10555382177125,277.10555382177125,1.3343766636682395
40.25,-109,0,0,0
40,-109,8.228628185326432,8.228628185326432,0
39.75,-109,2349.3815485423256,2326.0300659034733,37.584767294931176
39.5,-109,4736.78316052645,4733.447241121412,10.452547469117928
39.25,-109,0,0,0
39,-109,0,0,0
38.75,-109,2.2239432248206383,2.2239432248206383,0
38.5,-109,0.8895788999379876,0.8895788999379876,0
38.25,-109,0,0,0
38,-109,0,0,0
37.75,-109,0,0,0
37.5,-109,0,0,0
37.25,-109,0,0,0
37,-109,0,0,0
36.75,-109,0,0,0
36.5,-109,0,0,0
36.25,-109,18.236416770864874,18.236416770864874,0
36,-109,3.335924174709067,3.335924174709067,0
35.75,-109,0,0,0
35.5,-109,0,0,0
35.25,-109,0,0,0
35,-109,0,0,0
34.75,-109,0,0,0
34.5,-109,0,0,0
34.25,-109,9.56298242177316,9.56298242177316,0
34,-109,5178.924765995963,5178.924765995963,38.029636062407256
33.75,-109,5019.653724897847,5018.54175517456,7.561394118405346
33.5,-109,3561.451093593246,3561.451093593246,0
33.25,-109,676.5246063348676,676.5246063348676,0
33,-109,84.28786862013496,84.28786862013496,0
32.75,-109,0,0,0
32.5,-109,0,0,0
32.25,-109,0,0,0
32,-109,0,0,0
31.75,-109,0,0,0
31.5,-109,0,0,0
31.25,-109,0,0,0
31,-109,0,0,0
30.75,-109,0,0,0
30.5,-109,0,0,0
30.25,-109,0,0,0
48.75,-108.75,0,0,0
48.5,-108.75,0,0,0
48.25,-108.75,0,0,0
48,-108.75,2152.118233944556,2152.118233944556,0
47.75,-108.75,35.80561648709559,35.80561648709559,0
47.5,-108.75,0,0,0
47.25,-108.75,0,0,0
47,-108.75,62.71549442576627,62.71549442576627,0
46.75,-108.75,301.78995005713114,301.78995005713114,0
46.5,-108.75,0,0,0
46.25,-108.75,0,0,0
46,-108.75,0,0,0
45.75,-108.75,0,0,0
45.5,-108.75,0,0,0
45.25,-108.75,3265.655910251521,3265.655910251521,12.231753954224576
45,-108.75,0.2223944124897285,0.2223944124897285,0
44.75,-108.75,2.8911343438426123,2.8911343438426123,0
44.5,-108.75,0,0,0
44.25,-108.75,7.56144623667254,7.56144623667254,0
44,-108.75,2448.802503886064,2448.802503886064,0
43.75,-108.75,1596.7905175992776,1596.3457291542659,0.4447884450137258
43.5,-108.75,657.8410803828837,657.1738987597772,1.1119693718439558
43.25,-108.75,0,0,0
43,-108.75,0,0,0
42.75,-108.75,9299.616958550449,9287.162908672914,42.699599580104184
42.5,-108.75,7063.0093503929265,6937.801558451395,180.5838846474715
42.25,-108.75,26.24267415666685,26.24267415666685,0
42,-108.75,0,0,0
41.75,-108.75,0.2223959396876511,0.2223959396876511,0
41.5,-108.75,0,0,0
41.25,-108.75,2.668741665712701,2.668741665712701,0
41,-108.75,195.48445651353097,179.2496836745234,29.5784217477809
40.75,-108.75,86.73413453344455,86.28934409993836,2.6687426010290607
40.5,-108.75,95.1853897261177,94.74059818534116,6.2270815708675675
40.25,-108.75,0,0,0
40,-108.75,335.15031103443215,335.15031103443215,0.22239569411707474
39.75,-108.75,2498.82725599864,2433.220808818182,85.84436817510475
39.5,-108.75,3941.037356880812,3777.578045481488,212.8306952505469
39.25,-108.75,0,0,0
39,-108.75,21.794702016503948,21.794702016503948,0
38.75,-108.75,66.27350809965407,66.27350809965407,0
38.5,-108.75,67.38530104571866,67.38530104571866,0
38.25,-108.75,0,0,0
38,-108.75,0,0,0
37.75,-108.75,0,0,0
37.5,-108.75,0,0,0
37.25,-108.75,0,0,0
37,-108.75,0,0,0
36.75,-108.75,0,0,0
36.5,-108.75,0,0,0
36.25,-108.75,0,0,0
36,-108.75,8.895836212058398,8.895836212058398,0
35.75,-108.75,0,0,0
35.5,-108.75,0,0,0
35.25,-108.75,0,0,0
35,-108.75,0,0,0
34.75,-108.75,0,0,0
34.5,-108.75,0,0,0
34.25,-108.75,15.122791985050181,15.122791985050181,0
34,-108.75,1682.6445991121902,1682.6445991121902,0.44479106505741073
33.75,-108.75,845.5441471131406,845.5441471131406,0
33.5,-108.75,17085.460774410098,17078.344149030494,174.13492725497005
33.25,-108.75,23283.740431745253,23270.39667678172,411.6548406242945
33,-108.75,0,0,0
32.75,-108.75,0,0,0
32.5,-108.75,0,0,0
32.25,-108.75,0,0,0
32,-108.75,0,0,0
31.75,-108.75,0,0,0
31.5,-108.75,0,0,0
31.25,-108.75,0,0,0
31,-108.75,0,0,0
30.75,-108.75,0,0,0
30.5,-108.75,0,0,0
30.25,-108.75,0,0,0
48.75,-108.5,0,0,0
48.5,-108.5,0,0,0
48.25,-108.5,0,0,0
48,-108.5,8651.632616652294,8651.632616652294,0
47.75,-108.5,0,0,0
47.5,-108.5,0,0,0
47.25,-108.5,0,0,0
47,-108.5,0,0,0
46.75,-108.5,0,0,0
46.5,-108.5,0,0,0
46.25,-108.5,12.231677569575343,12.231677569575343,0
46,-108.5,0,0,0
45.75,-108.5,0,0,0
45.5,-108.5,89.84794980397247,89.84794980397247,0
45.25,-108.5,54259.34708206653,54159.936773982685,650.2812994120891
45,-108.5,2967.418399074445,2967.1960039309956,0.6671854303547423
44.75,-108.5,0.444788443381175,0.444788443381175,0
44.5,-108.5,0.6671875407357196,0.6671875407357196,0
44.25,-108.5,0,0,0
44,-108.5,0,0,0
43.75,-108.5,0,0,0
43.5,-108.5,21.127418065033908,21.127418065033908,0
43.25,-108.5,0,0,0
43,-108.5,0,0,0
42.75,-108.5,0,0,0
42.5,-108.5,91.84841024896956,91.84841024896956,1.7791459612391265
42.25,-108.5,0,0,0
42,-108.5,0,0,0
41.75,-108.5,0,0,0
41.5,-108.5,0,0,0
41.25,-108.5,0,0,0
41,-108.5,0,0,0
40.75,-108.5,0,0,0
40.5,-108.5,1.77915799779709,1.77915799779709,0
40.25,-108.5,0.8895873281041842,0.8895873281041842,0
40,-108.5,967.415392465966,966.7482094366784,0.6671830292868725
39.75,-108.5,767.9336725119998,741.2461426245287,32.91462019454818
39.5,-108.5,10039.100719424467,10003.07284417698,46.48040695508867
39.25,-108.5,189.92549161619178,189.92549161619178,0
39,-108.5,1.5567667608012774,1.5567667608012774,0
38.75,-108.5,8.673417404189223,8.673417404189223,0
38.5,-108.5,43.811695669889595,43.3669068813627,0.44478878852679926
38.25,-108.5,0,0,0
38,-108.5,2.4463472275560485,2.4463472275560485,0
37.75,-108.5,16.234819655430233,16.234819655430233,0
37.5,-108.5,0.8895781856171097,0.8895781856171097,0
37.25,-108.5,0,0,0
37,-108.5,0,0,0
36.75,-108.5,0,0,0
36.5,-108.5,0,0,0
36.25,-108.5,0,0,0
36,-108.5,0,0,0
35.75,-108.5,0,0,0
35.5,-108.5,0,0,0
35.25,-108.5,0.2223952628696607,0.2223952628696607,0
35,-108.5,0,0,0
34.75,-108.5,0,0,0
34.5,-108.5,0,0,0
34.25,-108.5,967.8641430725652,967.8641430725652,0.4447905069267302
34,-108.5,1575.6701338047371,1575.6701338047371,0
33.75,-108.5,6954.7326718800105,6954.287882121008,1.334369277029934
33.5,-108.5,7577.215065151352,7575.435906320646,8.006214738206953
33.25,-108.5,22715.042426285923,22699.02994263932,87.40147323748492
33,-108.5,728.1226434362173,728.1226434362173,0.6671862951461974
32.75,-108.5,2.44634447441818,2.44634447441818,0
32.5,-108.5,138.32993975570577,138.32993975570577,0
32.25,-108.5,0,0,0
32,-108.5,0,0,0
31.75,-108.5,0,0,0
31.5,-108.5,0,0,0
47.75,-128,0,0,0
31.25,-108.5,0,0,0
31,-108.5,0,0,0
30.75,-108.5,0,0,0
30.5,-108.5,0,0,0
30.25,-108.5,0,0,0
48.75,-108.25,0,0,0
48.5,-108.25,0,0,0
48.25,-108.25,0,0,0
48,-108.25,0.44478497264108524,0.44478497264108524,0
47.75,-108.25,0,0,0
47.5,-108.25,0,0,0
47.25,-108.25,0,0,0
47,-108.25,0,0,0
46.75,-108.25,0,0,0
46.5,-108.25,3.335909681556607,3.335909681556607,0
46.25,-108.25,92.07101830307984,92.07101830307984,0
46,-108.25,0,0,0
45.75,-108.25,0.44478744164052497,0.44478744164052497,0
45.5,-108.25,12.898920324847449,12.898920324847449,0
45.25,-108.25,11603.804748904875,11576.449873404355,125.20971468938548
45,-108.25,3972.4416371539596,3972.4416371539596,0
44.75,-108.25,0.6671826650717625,0.6671826650717625,0
44.5,-108.25,0,0,0
44.25,-108.25,0,0,0
44,-108.25,0,0,0
43.75,-108.25,0,0,0
43.5,-108.25,27.799367946691248,27.799367946691248,0
43.25,-108.25,0,0,0
43,-108.25,0,0,0
42.75,-108.25,0.22239339569466154,0.22239339569466154,0
42.5,-108.25,0.667186048602164,0.667186048602164,0
42.25,-108.25,0,0,0
42,-108.25,0,0,0
41.75,-108.25,0,0,0
41.5,-108.25,0,0,0
41.25,-108.25,0,0,0
41,-108.25,0,0,0
40.75,-108.25,0,0,0
40.5,-108.25,0,0,0
40.25,-108.25,5.337458884211227,5.337458884211227,0
40,-108.25,6.227155093858214,6.227155093858214,0
39.75,-108.25,50.48322314212052,49.81604398165236,0.8895722139580919
39.5,-108.25,1843.6514578508036,1837.202013667729,82.95319587193542
39.25,-108.25,13.343771506192281,13.343771506192281,0
39,-108.25,7261.237581139053,3796.5263934954064,4337.1716786332
38.75,-108.25,7.783754827234249,6.67178985191507,2.001536955574528
38.5,-108.25,82.28617061143287,82.28617061143287,0
38.25,-108.25,55.154154989380906,54.0421760581424,1.1119789312375232
38,-108.25,7574.81416271674,1371.0724989180474,6372.762766666118
37.75,-108.25,20310.78166192144,3999.5302361597282,16744.919350612225
37.5,-108.25,15282.420587035593,11197.663992276159,6899.851546382682
37.25,-108.25,531.7463430685758,468.1413852611264,279.7728563698325
37,-108.25,0,0,0
36.75,-108.25,0,0,0
36.5,-108.25,0,0,0
36.25,-108.25,0,0,0
36,-108.25,0,0,0
35.75,-108.25,0,0,0
35.5,-108.25,0,0,0
35.25,-108.25,1.779157028235012,1.779157028235012,0
35,-108.25,7.116748093252874,7.116748093252874,0
34.75,-108.25,0,0,0
34.5,-108.25,0,0,0
34.25,-108.25,311.7955088672671,311.7955088672671,6.227014442427595
34,-108.25,2808.3989455283368,2808.3989455283368,0
33.75,-108.25,83.62106053727459,83.62106053727459,0
33.5,-108.25,3850.3274841871917,3848.7707180352086,4.225508126815483
33.25,-108.25,495.2736349184461,495.2736349184461,0
33,-108.25,3466.255198716205,3466.0328032844923,10.897376154054566
32.75,-108.25,95.18451202429652,95.18451202429652,0
32.5,-108.25,0,0,0
32.25,-108.25,0,0,0
32,-108.25,0,0,0
31.75,-108.25,0,0,0
31.5,-108.25,0,0,0
31.25,-108.25,0,0,0
31,-108.25,0,0,0
30.75,-108.25,0,0,0
30.5,-108.25,0,0,0
30.25,-108.25,0,0,0
48.75,-108,0,0,0
48.5,-108,0,0,0
48.25,-108,0,0,0
48,-108,0,0,0
47.75,-108,0,0,0
47.5,-108,0,0,0
47.25,-108,0,0,0
47,-108,0,0,0
46.75,-108,0,0,0
46.5,-108,0,0,0
46.25,-108,0,0,0
46,-108,0,0,0
45.75,-108,0,0,0
45.5,-108,0,0,0
45.25,-108,16563.659720800915,16560.76860281648,12.45404670262562
45,-108,35599.68019286839,32640.71280924511,4372.51091540153
44.75,-108,10483.697920672344,9096.398225526944,1511.6184719306261
44.5,-108,0,0,0
48.75,-126,0,0,0
44.25,-108,0,0,0
44,-108,0,0,0
43.75,-108,0,0,0
43.5,-108,14.455624999999076,14.455624999999076,0
43.25,-108,0,0,0
43,-108,0,0,0
42.75,-108,1.1119704996627535,1.1119704996627535,0
42.5,-108,4.447899976028567,4.447899976028567,0
42.25,-108,0,0,0
42,-108,0,0,0
48.5,-126,0,0,0
41.75,-108,0,0,0
41.5,-108,0,0,0
41.25,-108,0,0,0
41,-108,0,0,0
40.75,-108,0.22239487527523,0.22239487527523,0
40.5,-108,1.5567680111614541,1.5567680111614541,0
40.25,-108,386.3038860478767,372.5152614451316,26.020469008405513
40,-108,417.20988678041846,415.8755268013755,1.3343599790418477
39.75,-108,3539.8891572464086,3346.181583208486,827.3159304489943
39.5,-108,6887.964841700193,3076.8111063193205,4846.839266434645
48.25,-126,0,0,0
39.25,-108,6849.823291820934,3141.5780461124173,4957.226012165213
39,-108,29986.084250592605,1540.3025929824607,29205.258029980174
38.75,-108,0,0,0
38.5,-108,0,0,0
38.25,-108,1188.257163817443,1147.558855567659,142.1104861836691
38,-108,24838.540651120973,10013.833156331373,15581.966514873304
37.75,-108,47352.52103909569,6933.602361607754,40808.1095596386
37.5,-108,49370.254934471166,33642.067823667865,22734.94968981652
37.25,-108,4484.620550012729,4158.810031502007,1583.906152104672
37,-108,0,0,0
48,-126,0,0,0
36.75,-108,0,0,0
36.5,-108,0,0,0
36.25,-108,0,0,0
36,-108,0,0,0
35.75,-108,0,0,0
35.5,-108,0,0,0
35.25,-108,0.6671819825781383,0.6671819825781383,0
35,-108,0,0,0
34.75,-108,0,0,0
34.5,-108,0,0,0
47.75,-126,0,0,0
34.25,-108,0,0,0
34,-108,144.11291260908015,144.11291260908015,0
33.75,-108,213.27549409052972,213.27549409052972,0
33.5,-108,5.5599024191227215,5.5599024191227215,0
33.25,-108,5967.2939635690855,5967.2939635690855,0
33,-108,4188.589741380988,4188.589741380988,0.6671853681715494
32.75,-108,111.42002543845197,111.42002543845197,0
32.5,-108,0,0,0
32.25,-108,0,0,0
32,-108,0,0,0
47.5,-126,0,0,0
31.75,-108,0,0,0
31.5,-108,0,0,0
31.25,-108,0,0,0
31,-108,0,0,0
30.75,-108,0,0,0
30.5,-108,0,0,0
30.25,-108,0,0,0
48.75,-107.75,0,0,0
48.5,-107.75,0,0,0
47.25,-126,0,0,0
48.25,-107.75,0,0,0
48,-107.75,0,0,0
47.75,-107.75,0,0,0
47.5,-107.75,0,0,0
47.25,-107.75,0,0,0
47,-107.75,0,0,0
46.75,-107.75,0,0,0
46.5,-107.75,0,0,0
46.25,-107.75,0,0,0
46,-107.75,0,0,0
47,-126,0,0,0
45.75,-107.75,0,0,0
45.5,-107.75,0,0,0
45.25,-107.75,829.0918909997198,829.0918909997198,0.6671876805255257
45,-107.75,44661.172520669614,40068.9578439476,6048.450896547419
44.75,-107.75,26325.514282161075,17941.46079932978,8957.164329942798
44.5,-107.75,2914.0575303359415,2914.0575303359415,0.4447924185813849
44.25,-107.75,0,0,0
44,-107.75,0,0,0
43.75,-107.75,0,0,0
43.5,-107.75,8.45098076923077,8.45098076923077,0
46.75,-126,0,0,0
43.25,-107.75,0,0,0
43,-107.75,0,0,0
42.75,-107.75,0,0,0
42.5,-107.75,1.1119714866974717,1.1119714866974717,0
42.25,-107.75,172.35708787583698,172.35708787583698,0
42,-107.75,0,0,0
41.75,-107.75,0,0,0
41.5,-107.75,0,0,0
41.25,-107.75,0,0,0
41,-107.75,7.339018210512037,7.339018210512037,0
46.5,-126,0,0,0
40.75,-107.75,0,0,0
40.5,-107.75,0,0,0
40.25,-107.75,1752.6934040776055,1346.1557130924655,538.6402010754916
40,-107.75,6476.627076480071,4551.786497298183,3138.6799646440295
39.75,-107.75,24848.7558541081,18362.63300333835,13399.464696784891
39.5,-107.75,3883.0394639025435,1850.11485109996,2668.755645293845
39.25,-107.75,17326.208196659667,1876.9984748653299,16253.828262323144
39,-107.75,40965.8954889988,423.8878883075731,40805.10275906892
38.75,-107.75,1.1119682938548456,1.1119682938548456,0
38.5,-107.75,519.0716038367167,489.0481820209674,100.52286415346853
46.25,-126,0,0,0
38.25,-107.75,2711.655746524252,1771.1495419764722,1317.68722202544
38,-107.75,36361.05583898803,13625.304727496163,24367.91432428685
37.75,-107.75,32591.385219077176,10750.595791726837,22579.14230340613
37.5,-107.75,47850.84363101205,28723.938868338762,25771.860664769985
37.25,-107.75,3357.0518814806164,3289.443814440535,945.8457536891062
37,-107.75,0,0,0
36.75,-107.75,0,0,0
36.5,-107.75,0,0,0
36.25,-107.75,0,0,0
36,-107.75,0,0,0
46,-126,0,0,0
35.75,-107.75,0,0,0
35.5,-107.75,0,0,0
35.25,-107.75,1.5567735007080914,1.5567735007080914,0
35,-107.75,0,0,0
34.75,-107.75,0,0,0
34.5,-107.75,0,0,0
34.25,-107.75,0,0,0
34,-107.75,0.44479106505741073,0.44479106505741073,0
33.75,-107.75,301.5678791615289,301.5678791615289,0
33.5,-107.75,151.44983743710876,151.44983743710876,0
45.75,-126,0,0,0
33.25,-107.75,6737.697285503505,6737.474889897296,0.6671868186067631
33,-107.75,12555.264321312014,12546.14615928608,45.14602173813232
32.75,-107.75,704.7744860323277,704.7744860323277,0.8895859716406779
32.5,-107.75,0,0,0
32.25,-107.75,0,0,0
32,-107.75,0,0,0
31.75,-107.75,0,0,0
31.5,-107.75,0,0,0
31.25,-107.75,0,0,0
31,-107.75,0,0,0
45.5,-126,0,0,0
30.75,-107.75,0,0,0
30.5,-107.75,0,0,0
30.25,-107.75,0,0,0
48.75,-107.5,0,0,0
48.5,-107.5,0,0,0
48.25,-107.5,0,0,0
48,-107.5,0,0,0
47.75,-107.5,0,0,0
47.5,-107.5,0,0,0
45.25,-126,0,0,0
47.25,-107.5,0,0,0
47,-107.5,0,0,0
46.75,-107.5,0,0,0
46.5,-107.5,0,0,0
46.25,-107.5,0,0,0
46,-107.5,0,0,0
45.75,-107.5,0,0,0
45.5,-107.5,0,0,0
45.25,-107.5,0,0,0
45,-107.5,17490.459708232902,17359.9139735644,271.9888134573763
45,-126,0,0,0
44.75,-107.5,23861.382273625823,20577.503822539922,3549.862375472911
44.5,-107.5,21989.57592881359,16090.313306056692,6299.352099434097
44.25,-107.5,7569.909547591923,7545.2236095290955,41.81041761993231
44,-107.5,2.4463442891282754,2.4463442891282754,0
43.75,-107.5,0,0,0
43.5,-107.5,247.5251755211143,245.07883506223527,5.782259266441139
43.25,-107.5,8.673368542521558,8.673368542521558,0
43,-107.5,0.22239567105622987,0.22239567105622987,0
42.75,-107.5,2.001556406679721,2.001556406679721,0
42.5,-107.5,0.2223939466101871,0.2223939466101871,0
44.75,-126,0,0,0
42.25,-107.5,25.79780201827196,25.79780201827196,0
42,-107.5,0,0,0
41.75,-107.5,0.22239559302166031,0.22239559302166031,0
41.5,-107.5,1.779159452471722,1.779159452471722,0
41.25,-107.5,5.782273609044189,5.782273609044189,0
41,-107.5,1161.566427681951,1017.0100083839864,654.5069876829369
40.75,-107.5,8375.861514083212,632.9377587244649,8171.92478718569
40.5,-107.5,2.446349731825148,2.446349731825148,0
40.25,-107.5,10912.27882543021,3872.794820674626,8033.591782889023
40,-107.5,54371.686844479205,14894.996856234291,45542.77336638079
44.5,-126,0,0,0
39.75,-107.5,43871.36482167505,13100.829120360286,36216.093212028776
39.5,-107.5,7253.612216493841,3392.1801305549607,5535.6163134887165
39.25,-107.5,24062.937081241624,3437.78483536661,22394.52837151714
39,-107.5,10516.658149605591,2882.473487502919,9066.414371192936
38.75,-107.5,10463.446092000158,6138.75964372209,5008.550010370795
38.5,-107.5,13010.681203407798,9748.837174718974,5122.164837305578
38.25,-107.5,38258.41571803111,17725.44149532927,21891.59410796143
38,-107.5,19340.792613523023,5102.405594508885,14386.502005107664
37.75,-107.5,12495.696054516302,1135.1030071413543,11415.524560455657
37.5,-107.5,46053.24027485131,35698.77258881456,20001.4983199615
