clust_n,max_trap,sum_trap,num_y,max_year,ob,break_end,clust_lon,clust_lat
289,0,0,2,1988,breaks2,1995,-119.4417848038729,44.59539382421748
289,22.3,38.900000000000006,5,2001,breaks3,2004,-119.4417848038729,44.59539382421748
289,12.8,13.200000000000001,3,2005,breaks4,2013,-119.4417848038729,44.59539382421748
289,1.8,1.8,1,2017,breaks5,2022,-119.4417848038729,44.59539382421748
290,53.4,106.69999999999999,8,1987,breaks2,1995,-119.58313,44.25670000000001
290,34.4,63,6,2000,breaks3,2004,-119.58313,44.25670000000001
290,10.8,11.2,3,2006,breaks4,2013,-119.58313,44.25670000000001
291,78,83.6,4,2001,breaks3,2004,-117.11903848040753,47.540203919140154
291,74.6,116.60000000000001,9,2011,breaks4,2013,-117.11903848040753,47.540203919140154
291,20,32.8,9,2021,breaks5,2022,-117.11903848040753,47.540203919140154
292,6.4,12.000000000000002,6,1982,breaks1,1986,-121.36061450633557,42.60320310613952
292,3,5.8,8,1991,breaks2,1995,-121.36061450633557,42.60320310613952
292,12.6,27.599999999999998,9,2003,breaks3,2004,-121.36061450633557,42.60320310613952
292,2,5.2,5,2011,breaks4,2013,-121.36061450633557,42.60320310613952
292,30.2,70,7,2016,breaks5,2022,-121.36061450633557,42.60320310613952
293,3.6,4.2,3,1983,breaks1,1983,-121.26215096102494,46.16521870172316
293,33.2,133.60000000000002,9,1988,breaks2,1992,-121.26215096102494,46.16521870172316
293,31,65,9,1998,breaks3,2001,-121.26215096102494,46.16521870172316
293,7.4,19.400000000000002,9,2006,breaks4,2010,-121.26215096102494,46.16521870172316
293,13.4,22.6,9,2014,breaks5,2019,-121.26215096102494,46.16521870172316
294,18.8,38.2,6,1982,breaks1,1986,-120.1396196235929,48.152098154437176
294,1.2,1.6,7,1987,breaks2,1995,-120.1396196235929,48.152098154437176
294,25.6,44.20000000000001,9,1999,breaks3,2004,-120.1396196235929,48.152098154437176
294,9.8,23.5,8,2010,breaks4,2013,-120.1396196235929,48.152098154437176
294,10.25,12.2,9,2022,breaks5,2022,-120.1396196235929,48.152098154437176
295,44,88,7,1981,breaks1,1986,-117.27720031785668,44.96263383723094
295,77.8,213.00000000000003,9,1990,breaks2,1995,-117.27720031785668,44.96263383723094
295,87.8,355.40000000000003,9,1999,breaks3,2004,-117.27720031785668,44.96263383723094
295,97.8,393.7,8,2007,breaks4,2013,-117.27720031785668,44.96263383723094
295,75.2,357.95,8,2020,breaks5,2022,-117.27720031785668,44.96263383723094
296,35.4,75.4,6,1981,breaks1,1986,-121.10166630162595,42.26431226259577
296,53.2,116.60000000000001,9,1991,breaks2,1995,-121.10166630162595,42.26431226259577
296,47,147.4,9,2001,breaks3,2004,-121.10166630162595,42.26431226259577
296,4,9.6,6,2011,breaks4,2013,-121.10166630162595,42.26431226259577
296,14.6,46.4,6,2016,breaks5,2022,-121.10166630162595,42.26431226259577
297,46.8,155.60000000000002,6,1986,breaks1,1987,-116.61467239690772,44.78339473620798
297,26.8,49.800000000000004,9,1990,breaks2,1996,-116.61467239690772,44.78339473620798
297,40,138.6,6,2000,breaks3,2005,-116.61467239690772,44.78339473620798
297,9.8,10.4,3,2021,breaks5,2023,-116.61467239690772,44.78339473620798
298,8.8,14,5,1986,breaks2,1993,-105.31392547737757,39.21014973847515
298,2,2.2,6,1998,breaks3,2002,-105.31392547737757,39.21014973847515
298,0.2,0.2,9,2007,breaks4,2011,-105.31392547737757,39.21014973847515
298,0,0,2,2012,breaks5,2020,-105.31392547737757,39.21014973847515
299,3.2,5.6,6,1982,breaks1,1986,-118.83878225698793,48.659741644357375
299,1.4,4,9,1991,breaks2,1995,-118.83878225698793,48.659741644357375
299,4.8,8,9,1998,breaks3,2004,-118.83878225698793,48.659741644357375
299,1,4,9,2006,breaks4,2013,-118.83878225698793,48.659741644357375
299,4.8,9.200000000000001,9,2021,breaks5,2022,-118.83878225698793,48.659741644357375
300,7.2,7.4,4,1982,breaks1,1986,-120.504422216813,48.02610551362623
301,1,1.5,7,2014,breaks4,2015,-118.4327357,49.041223855410664
301,0.8,1,5,2020,breaks5,2024,-118.4327357,49.041223855410664
302,0.6,1,3,1994,breaks2,1995,-118.772238489542,47.88432862769992
302,50.8,153.99999999999997,9,1999,breaks3,2004,-118.772238489542,47.88432862769992
302,54.4,329.79999999999995,9,2009,breaks4,2013,-118.772238489542,47.88432862769992
302,53,229.2,9,2018,breaks5,2022,-118.772238489542,47.88432862769992
303,11.8,17,6,1991,breaks2,1996,-116.03069225099794,44.18925066040733
303,14.2,26,6,2001,breaks3,2005,-116.03069225099794,44.18925066040733
303,5.8,7.199999999999999,3,2011,breaks4,2014,-116.03069225099794,44.18925066040733
303,96.6,228.4,9,2018,breaks5,2023,-116.03069225099794,44.18925066040733
305,41.6,50,3,1998,breaks2,2000,-118.5890159332691,35.82625412759867
305,40.4,72.75,6,2003,breaks3,2009,-118.5890159332691,35.82625412759867
307,0.8,1,4,1981,breaks1,1986,-120.32133997936889,47.98248196887785
308,14.8,38.2,7,1982,breaks1,1986,-117.61974025331558,45.94205955008496
308,6.8,10.7,8,1991,breaks2,1995,-117.61974025331558,45.94205955008496
308,29.7,72.89999999999999,9,2000,breaks3,2004,-117.61974025331558,45.94205955008496
308,76,148.39999999999998,9,2011,breaks4,2013,-117.61974025331558,45.94205955008496
308,10.6,27.75,8,2022,breaks5,2022,-117.61974025331558,45.94205955008496
309,1.8,4.4,5,1983,breaks1,1986,-118.48738,48.462060000000015
309,1.4,5.4,9,1989,breaks2,1995,-118.48738,48.462060000000015
309,3.8,21.4,9,1999,breaks3,2004,-118.48738,48.462060000000015
309,4.2,15.399999999999999,8,2011,breaks4,2013,-118.48738,48.462060000000015
309,1.8,6.6,6,2015,breaks5,2022,-118.48738,48.462060000000015
310,18.2,77,9,1988,breaks1,1989,-121.116895,41.422253
310,9.4,23,9,1996,breaks2,1998,-121.116895,41.422253
310,3,8.399999999999999,8,2006,breaks3,2007,-121.116895,41.422253
310,4,7.2,9,2013,breaks4,2016,-121.116895,41.422253
310,0.4,0.4,1,2017,breaks5,2025,-121.116895,41.422253
311,48.2,191.8,6,2004,breaks3,2007,-119.64877293858414,37.69517205169911
311,2.2,2.2,1,2008,breaks4,2016,-119.64877293858414,37.69517205169911
312,4.4,11.8,7,1985,breaks1,1986,-119.60972,44.88778
312,15.2,20.2,9,1990,breaks2,1995,-119.60972,44.88778
312,116.8,240,9,2001,breaks3,2004,-119.60972,44.88778
312,1.6,2.6000000000000005,9,2009,breaks4,2013,-119.60972,44.88778
312,41,49,7,2022,breaks5,2022,-119.60972,44.88778
313,45.6,80.20000000000002,6,1981,breaks1,1986,-120.76325925728008,47.65231475827939
313,11.8,25.8,9,1989,breaks2,1995,-120.76325925728008,47.65231475827939
313,10.4,32.800000000000004,9,2001,breaks3,2004,-120.76325925728008,47.65231475827939
313,11.2,31,8,2009,breaks4,2013,-120.76325925728008,47.65231475827939
313,14.4,35.00000000000001,6,2016,breaks5,2022,-120.76325925728008,47.65231475827939
314,66.8,107.2,7,2011,breaks4,2014,-116.9306582313865,47.82989034671839
314,2.6,8.200000000000001,9,2020,breaks5,2023,-116.9306582313865,47.82989034671839
315,57.2,80.80000000000001,6,1981,breaks1,1986,-119.26815966026663,48.90969785719161
315,5.4,6.6000000000000005,8,1990,breaks2,1995,-119.26815966026663,48.90969785719161
315,12.8,27.6,9,1998,breaks3,2004,-119.26815966026663,48.90969785719161
315,56.6,116.19999999999999,8,2008,breaks4,2013,-119.26815966026663,48.90969785719161
315,47.2,195,9,2022,breaks5,2022,-119.26815966026663,48.90969785719161
316,67,92.4,6,2003,breaks3,2004,-120.76899492438494,50.72769911279133
316,73.5,386.2,9,2007,breaks4,2013,-120.76899492438494,50.72769911279133
316,32.3,74.28333333333332,9,2020,breaks5,2022,-120.76899492438494,50.72769911279133
317,79,105.7,5,2001,breaks3,2005,-116.20517753263934,46.89305074095071
317,37,42.949999999999996,9,2011,breaks4,2014,-116.20517753263934,46.89305074095071
317,47.4,101.366667,9,2020,breaks5,2023,-116.20517753263934,46.89305074095071
319,76.3,108.3,6,2003,breaks3,2004,-120.2176731,50.871007209999995
319,89.8,259.00000000000006,9,2008,breaks4,2013,-120.2176731,50.871007209999995
319,40.349999999999994,164.41666666666666,9,2020,breaks5,2022,-120.2176731,50.871007209999995
320,0,0,1,1989,breaks1,1989,-120.416609,39.080568
320,0.4,0.4,2,1990,breaks2,1998,-120.416609,39.080568
321,0.6,0.6,2,1988,breaks1,1989,-119.897861,38.538644000000005
321,14.6,26.933333333,9,1996,breaks2,1998,-119.897861,38.538644000000005
321,9.6,34.65,7,2003,breaks3,2007,-119.897861,38.538644000000005
321,0.2,0.2,1,2008,breaks4,2016,-119.897861,38.538644000000005
322,20.2,28.049999999999997,9,1984,breaks1,1989,-118.64850130415704,36.22030042251079
322,19.4,24.799999999999997,6,1998,breaks2,1998,-118.64850130415704,36.22030042251079
322,37,87.00000000000001,7,2003,breaks3,2007,-118.64850130415704,36.22030042251079
322,0,0,1,2008,breaks4,2016,-118.64850130415704,36.22030042251079
323,83,190.5,8,2003,breaks3,2006,-121.45463760835791,50.89708011745373
323,76.3,271.8,9,2011,breaks4,2015,-121.45463760835791,50.89708011745373
323,39.85,101.08333333333333,8,2020,breaks5,2024,-121.45463760835791,50.89708011745373
324,4,10,5,2003,breaks3,2006,-121.22567387734016,51.09340542278733
324,3,14.899999999999999,9,2007,breaks4,2015,-121.22567387734016,51.09340542278733
324,2.2,5.8000000001666665,6,2019,breaks5,2024,-121.22567387734016,51.09340542278733
325,5.2,10.2,6,1986,breaks1,1986,-118.94472503933918,44.64639033397825
325,49.5,60.900000000000006,9,1990,breaks2,1995,-118.94472503933918,44.64639033397825
325,8.6,12.299999999999999,8,2001,breaks3,2004,-118.94472503933918,44.64639033397825
325,0.4,1,9,2008,breaks4,2013,-118.94472503933918,44.64639033397825
325,1.4,5.199999999999999,7,2022,breaks5,2022,-118.94472503933918,44.64639033397825
326,9,18.200000000000003,6,1982,breaks1,1986,-119.6642200457061,44.65604423764665
326,2.4,4.4,8,1990,breaks2,1995,-119.6642200457061,44.65604423764665
326,55.6,115.8,6,2001,breaks3,2004,-119.6642200457061,44.65604423764665
326,11.8,12.200000000000001,3,2006,breaks4,2013,-119.6642200457061,44.65604423764665
326,33.8,53,5,2022,breaks5,2022,-119.6642200457061,44.65604423764665
327,13.2,19.2,5,1982,breaks1,1986,-121.65149421947372,45.57744381769472
327,1.6,1.8,2,1988,breaks2,1995,-121.65149421947372,45.57744381769472
328,7.2,11.4,6,1981,breaks1,1986,-121.47261333150988,45.542614373147515
328,18.6,23.400000000000002,8,1992,breaks2,1995,-121.47261333150988,45.542614373147515
328,6.6,12.2,9,1998,breaks3,2004,-121.47261333150988,45.542614373147515
328,5,7,9,2008,breaks4,2013,-121.47261333150988,45.542614373147515
328,7.2,14.400000000000002,8,2022,breaks5,2022,-121.47261333150988,45.542614373147515
329,18,22.2,6,1991,breaks2,1996,-115.508140408729,44.22093469666194
329,36.4,37.599999999999994,6,2000,breaks3,2005,-115.508140408729,44.22093469666194
330,3.4,5.2,2,1981,breaks1,1982,-120.5854,42.0898
330,16.2,43,8,1988,breaks2,1991,-120.5854,42.0898
330,21.8,55.00000000000001,9,1995,breaks3,2000,-120.5854,42.0898
330,37.2,101.8,6,2003,breaks4,2009,-120.5854,42.0898
330,28.2,28.2,1,2011,breaks5,2018,-120.5854,42.0898
332,0.2,0.2,1,1984,breaks1,1987,-113.562274,42.322483000000005
332,2.4,3.5333333330000003,8,2018,breaks5,2023,-113.562274,42.322483000000005
335,15.2,35.39999999999999,8,1986,breaks2,1993,-120.97301864990358,46.2283219252476
335,16.2,32.6,9,1998,breaks3,2002,-120.97301864990358,46.2283219252476
335,5.6,20.1,9,2007,breaks4,2011,-120.97301864990358,46.2283219252476
335,23.8,33.8,8,2013,breaks5,2020,-120.97301864990358,46.2283219252476
336,38.2,57.400000000000006,4,1992,breaks2,1995,-110.8296609668866,33.28988050380617
336,86.8,323.00000000000006,9,2000,breaks3,2004,-110.8296609668866,33.28988050380617
336,15,15,2,2012,breaks4,2013,-110.8296609668866,33.28988050380617
336,10.6,20.599999999999998,3,2014,breaks5,2022,-110.8296609668866,33.28988050380617
337,17.2,24.2,4,2004,breaks3,2007,-120.32269113678724,39.48008438128319
337,37,104.40000000000002,8,2012,breaks4,2016,-120.32269113678724,39.48008438128319
337,4.2,4.2,1,2017,breaks5,2025,-120.32269113678724,39.48008438128319
338,1.8,1.8,1,1986,breaks1,1986,-118.72400971753844,44.358503156517216
338,24.4,61.800000000000004,8,1990,breaks2,1995,-118.72400971753844,44.358503156517216
338,6.8,11.8,6,2001,breaks3,2004,-118.72400971753844,44.358503156517216
338,9,12.8,9,2005,breaks4,2013,-118.72400971753844,44.358503156517216
338,18.6,18.8,3,2017,breaks5,2022,-118.72400971753844,44.358503156517216
339,14,20.4,5,1984,breaks1,1985,-120.568511,39.327944000000016
339,23.4,44.6,9,1991,breaks2,1994,-120.568511,39.327944000000016
339,26,78,5,1998,breaks3,2003,-120.568511,39.327944000000016
340,30,51,6,2003,breaks3,2004,-120.4753919,50.626756369999995
340,58.8,121,9,2008,breaks4,2013,-120.4753919,50.626756369999995
340,0.8,1.2333333333333334,9,2022,breaks5,2022,-120.4753919,50.626756369999995
341,4,5.6,5,1986,breaks1,1986,-121.06389720109568,42.595783303153894
341,20.8,28.400000000000002,9,1992,breaks2,1995,-121.06389720109568,42.595783303153894
341,15.6,66.6,9,2003,breaks3,2004,-121.06389720109568,42.595783303153894
341,6.8,16.6,9,2011,breaks4,2013,-121.06389720109568,42.595783303153894
341,22.8,68.6,7,2015,breaks5,2022,-121.06389720109568,42.595783303153894
342,13.4,36.6,7,1986,breaks1,1986,-120.73416089003643,42.394805116094325
342,17.6,49.70000000000001,9,1992,breaks2,1995,-120.73416089003643,42.394805116094325
342,11.6,47.6,9,1996,breaks3,2004,-120.73416089003643,42.394805116094325
342,2.6,8,6,2011,breaks4,2013,-120.73416089003643,42.394805116094325
342,31.33,62.32999999999999,7,2017,breaks5,2022,-120.73416089003643,42.394805116094325
343,1.2,2,6,1986,breaks1,1986,-120.61836477605732,42.278580411861576
343,29.4,56.599999999999994,8,1992,breaks2,1995,-120.61836477605732,42.278580411861576
343,25.6,67,9,2001,breaks3,2004,-120.61836477605732,42.278580411861576
343,25.4,46.3,9,2011,breaks4,2013,-120.61836477605732,42.278580411861576
343,39.6,50,8,2022,breaks5,2022,-120.61836477605732,42.278580411861576
344,12.8,31.400000000000002,3,1986,breaks1,1986,-121.96284188045246,42.13355134136487
344,31,98,7,1990,breaks2,1995,-121.96284188045246,42.13355134136487
344,38.6,125.39999999999999,9,2001,breaks3,2004,-121.96284188045246,42.13355134136487
344,16.8,24.2,8,2011,breaks4,2013,-121.96284188045246,42.13355134136487
344,15.4,37.2,8,2022,breaks5,2022,-121.96284188045246,42.13355134136487
345,0.6,1.5999999999999999,6,2000,breaks3,2004,-117.29596066276072,48.48927784279934
345,0.8,2,8,2012,breaks4,2013,-117.29596066276072,48.48927784279934
345,4,8.2,9,2021,breaks5,2022,-117.29596066276072,48.48927784279934
346,1.8,1.8,2,1988,breaks1,1989,-120.54548620961806,38.81898778642458
346,87.6,188,9,1996,breaks2,1998,-120.54548620961806,38.81898778642458
346,6.8,17.599999999999998,6,2004,breaks3,2007,-120.54548620961806,38.81898778642458
346,0.8,0.8,1,2008,breaks4,2016,-120.54548620961806,38.81898778642458
347,5,13.8,7,1981,breaks1,1986,-121.30889409229216,42.33574468968925
347,25.2,58.199999999999996,9,1992,breaks2,1995,-121.30889409229216,42.33574468968925
347,13.2,71.8,9,2004,breaks3,2004,-121.30889409229216,42.33574468968925
347,4.2,9.2,9,2006,breaks4,2013,-121.30889409229216,42.33574468968925
347,48.2,97.4,8,2022,breaks5,2022,-121.30889409229216,42.33574468968925
348,30.6,48.4,5,1982,breaks1,1986,-118.46033,47.92227
348,9.4,27.4,8,1990,breaks2,1995,-118.46033,47.92227
348,17.7,51.099999999999994,9,1998,breaks3,2004,-118.46033,47.92227
348,23.4,46.60000000000001,9,2011,breaks4,2013,-118.46033,47.92227
348,13.6,37.6,9,2018,breaks5,2022,-118.46033,47.92227
349,56,87,9,1985,breaks1,1987,-116.54963164863123,47.20861084138942
349,0,0,9,1988,breaks2,1996,-116.54963164863123,47.20861084138942
349,101,183.4,9,2001,breaks3,2005,-116.54963164863123,47.20861084138942
349,52.8,66.2,9,2011,breaks4,2014,-116.54963164863123,47.20861084138942
349,9.2,18.599999999999998,9,2021,breaks5,2023,-116.54963164863123,47.20861084138942
350,57.5,72.5,5,2011,breaks4,2013,-119.012219987326,49.09488321384558
350,22.3,50.60000000000001,8,2020,breaks5,2022,-119.012219987326,49.09488321384558
351,34,73.7,4,2000,breaks3,2004,-119.3800065,49.82081768
351,46.8,47.5,4,2010,breaks4,2013,-119.3800065,49.82081768
351,2.6666666666666665,6.266666666666666,7,2019,breaks5,2022,-119.3800065,49.82081768
352,28,41.5,6,1999,breaks3,2004,-119.6267291,49.344246119999994
352,55.4,149.2,9,2008,breaks4,2013,-119.6267291,49.344246119999994
352,12.15,36.7,9,2020,breaks5,2022,-119.6267291,49.344246119999994
353,0.8,0.8,1,1986,breaks1,1986,-117.15539,46.86920000000001
353,1,2.2,5,1990,breaks2,1995,-117.15539,46.86920000000001
353,72,152.20000000000002,6,2001,breaks3,2004,-117.15539,46.86920000000001
353,1.8,2.2,5,2008,breaks4,2013,-117.15539,46.86920000000001
355,0.6,0.6,5,1981,breaks1,1986,-120.93321748221906,42.73661421951214
355,0,0,2,1988,breaks2,1995,-120.93321748221906,42.73661421951214
355,0,0,1,2020,breaks5,2022,-120.93321748221906,42.73661421951214
356,32,41,4,1982,breaks1,1986,-119.96928725876676,44.96145498588816
356,10.4,17,2,1988,breaks2,1995,-119.96928725876676,44.96145498588816
357,0.4,0.8,7,1982,breaks1,1986,-119.13458963915244,45.08088500481054
357,2.6,4.4,9,1989,breaks2,1995,-119.13458963915244,45.08088500481054
357,8.8,16,9,2001,breaks3,2004,-119.13458963915244,45.08088500481054
357,0.6,0.8,9,2009,breaks4,2013,-119.13458963915244,45.08088500481054
357,3,4.4,8,2022,breaks5,2022,-119.13458963915244,45.08088500481054
359,16.6,16.6,4,1983,breaks1,1986,-118.82491528192864,48.97121960580314
359,2.2,7.2,9,1988,breaks2,1995,-118.82491528192864,48.97121960580314
359,2,3.1,9,2002,breaks3,2004,-118.82491528192864,48.97121960580314
359,18,28.200000000000003,9,2011,breaks4,2013,-118.82491528192864,48.97121960580314
359,19,75.75,9,2016,breaks5,2022,-118.82491528192864,48.97121960580314
361,1.2,3.8,7,1986,breaks1,1989,-114.392522,47.943676
361,1.2,1.6,9,1992,breaks2,1998,-114.392522,47.943676
361,1,1.2,7,2004,breaks3,2007,-114.392522,47.943676
362,11.4,14.299999999999999,6,1988,breaks2,1993,-120.99893115995532,39.66607444501602
362,62.4,279.73333333,9,1996,breaks3,2002,-120.99893115995532,39.66607444501602
362,20,49.15,4,2003,breaks4,2011,-120.99893115995532,39.66607444501602
363,22.4,22.9,8,1988,breaks1,1991,-121.703982,40.639323
363,33,108.75,9,1998,breaks2,2000,-121.703982,40.639323
363,28,101.833333333,9,2006,breaks3,2009,-121.703982,40.639323
363,21,80.3,6,2014,breaks4,2018,-121.703982,40.639323
364,38.4,53.2,5,1983,breaks1,1987,-113.896525,45.53301
364,28.4,29.4,3,1988,breaks2,1996,-113.896525,45.53301
364,27.6,62.8,8,2019,breaks5,2023,-113.896525,45.53301
365,12.2,16.599999999999998,5,2001,breaks3,2004,-118.03266489955838,47.92113675802918
365,4.8,7.800000000000001,8,2006,breaks4,2013,-118.03266489955838,47.92113675802918
365,3.8,11,6,2022,breaks5,2022,-118.03266489955838,47.92113675802918
366,1.4,2.2,6,1991,breaks2,1996,-115.64569344837338,44.60737923791666
366,0.4,1.4000000000000001,6,1999,breaks3,2005,-115.64569344837338,44.60737923791666
367,29.2,31.2,6,1982,breaks1,1986,-120.36347443788348,48.58051910331655
367,27.6,45.20000000000001,9,1990,breaks2,1995,-120.36347443788348,48.58051910331655
367,50.8,197.40000000000003,9,1999,breaks3,2004,-120.36347443788348,48.58051910331655
367,49,118.5,9,2008,breaks4,2013,-120.36347443788348,48.58051910331655
367,20.4,53,9,2018,breaks5,2022,-120.36347443788348,48.58051910331655
368,9,14.8,6,1986,breaks1,1986,-119.13091440162508,44.68995505924707
368,60.4,80.2,9,1990,breaks2,1995,-119.13091440162508,44.68995505924707
368,15.6,26,8,2001,breaks3,2004,-119.13091440162508,44.68995505924707
368,1.4,4,9,2005,breaks4,2013,-119.13091440162508,44.68995505924707
368,5,10.95,8,2018,breaks5,2022,-119.13091440162508,44.68995505924707
369,8.8,18.2,6,2001,breaks3,2004,-117.900362641858,47.7949257737974
369,2,8.6,9,2010,breaks4,2013,-117.900362641858,47.7949257737974
369,0.6,2,9,2018,breaks5,2022,-117.900362641858,47.7949257737974
370,3.2,3.8000000000000003,3,1986,breaks1,1986,-120.42240744681442,44.30052763911144
370,9.2,18.2,9,1990,breaks2,1995,-120.42240744681442,44.30052763911144
370,25,58.6,9,1998,breaks3,2004,-120.42240744681442,44.30052763911144
370,4.8,10.2,9,2007,breaks4,2013,-120.42240744681442,44.30052763911144
370,15,22.400000000000002,8,2017,breaks5,2022,-120.42240744681442,44.30052763911144
371,0.2,0.2,3,1982,breaks1,1986,-121.94019000000002,42.98378
371,1.2,2.2,8,1998,breaks3,2004,-121.94019000000002,42.98378
371,0.3,0.8999999999999999,8,2007,breaks4,2013,-121.94019000000002,42.98378
371,1.75,4.7,7,2020,breaks5,2022,-121.94019000000002,42.98378
372,3,3,1,2002,breaks3,2004,-117.2662537257602,44.587185443295475
372,7,14.799999999999999,5,2008,breaks4,2013,-117.2662537257602,44.587185443295475
372,70.5,320.5,9,2022,breaks5,2022,-117.2662537257602,44.587185443295475
373,11.8,21.399999999999995,6,1981,breaks1,1986,-117.44654797958648,48.65291090025488
373,8.5,17.099999999999998,8,1991,breaks2,1995,-117.44654797958648,48.65291090025488
373,0.8,2.4,9,1999,breaks3,2004,-117.44654797958648,48.65291090025488
373,1.4,7.6,9,2009,breaks4,2013,-117.44654797958648,48.65291090025488
373,12,22.800000000000004,9,2021,breaks5,2022,-117.44654797958648,48.65291090025488
374,4.6,4.8,6,1982,breaks1,1986,-120.5310534959834,48.65548253980143
374,15.4,32.2,9,1991,breaks2,1995,-120.5310534959834,48.65548253980143
374,64,192.39999999999998,9,2000,breaks3,2004,-120.5310534959834,48.65548253980143
374,56.8,144.59999999999997,9,2009,breaks4,2013,-120.5310534959834,48.65548253980143
374,25.8,61.6,9,2019,breaks5,2022,-120.5310534959834,48.65548253980143
375,2.4,4.6,6,1982,breaks1,1986,-117.36355535933546,45.35324735566983
375,5.4,7,8,1990,breaks2,1995,-117.36355535933546,45.35324735566983
375,2.8,6,9,1999,breaks3,2004,-117.36355535933546,45.35324735566983
375,3.4,4.2,8,2011,breaks4,2013,-117.36355535933546,45.35324735566983
375,6.2,7.4,7,2019,breaks5,2022,-117.36355535933546,45.35324735566983
376,2.8,7.2,5,2003,breaks3,2004,-117.33416,48.75216000000001
376,6,9.799999999999999,8,2006,breaks4,2013,-117.33416,48.75216000000001
376,4.2,8.6,9,2021,breaks5,2022,-117.33416,48.75216000000001
377,0,0,1,1998,breaks2,1998,-110.755714,32.427858
377,1.2,1.7999999999999998,4,1999,breaks3,2007,-110.755714,32.427858
377,9.6,26.97,6,2012,breaks4,2016,-110.755714,32.427858
377,0,0,1,2017,breaks5,2025,-110.755714,32.427858
378,45.2,72.80000000000001,8,1992,breaks2,1995,-120.27,44.06333
378,10.6,22.4,9,1998,breaks3,2004,-120.27,44.06333
378,18,24.200000000000003,9,2006,breaks4,2013,-120.27,44.06333
378,16.4,41.79999999999999,8,2017,breaks5,2022,-120.27,44.06333
379,0,0,1,2010,breaks4,2010,-121.28105,46.42467
379,5,8.2,5,2013,breaks5,2019,-121.28105,46.42467
380,2.8,3.8,4,1981,breaks1,1984,-120.85413071918047,46.10468238708378
380,8.8,30.6,9,1986,breaks2,1993,-120.85413071918047,46.10468238708378
380,4.2,7.199999999999999,9,1998,breaks3,2002,-120.85413071918047,46.10468238708378
380,23.8,79.6,9,2006,breaks4,2011,-120.85413071918047,46.10468238708378
380,22.6,47.599999999999994,8,2015,breaks5,2020,-120.85413071918047,46.10468238708378
381,6.3,13.100000000000001,6,2003,breaks3,2004,-120.2425582,51.04927066
381,65.7,215.6,9,2008,breaks4,2013,-120.2425582,51.04927066
381,21.233333333333334,58.75,9,2019,breaks5,2022,-120.2425582,51.04927066
382,20,20.4,4,1981,breaks1,1986,-118.68208,44.22581000000001
382,61.4,66.8,9,1992,breaks2,1995,-118.68208,44.22581000000001
382,45.2,71,9,1998,breaks3,2004,-118.68208,44.22581000000001
382,43.3,79.89999999999999,8,2006,breaks4,2013,-118.68208,44.22581000000001
382,42.2,136.07,9,2018,breaks5,2022,-118.68208,44.22581000000001
383,0,0,1,1990,breaks2,1990,-120.59478853723913,39.963183307972955
383,23.4,63.4,9,1998,breaks3,1999,-120.59478853723913,39.963183307972955
383,35.6,89.8,5,2003,breaks4,2008,-120.59478853723913,39.963183307972955
385,29,32.2,7,1983,breaks1,1987,-115.8717709677532,44.353390134365384
385,4.8,10.6,9,1991,breaks2,1996,-115.8717709677532,44.353390134365384
385,1.2,3.1000000000000005,6,2001,breaks3,2005,-115.8717709677532,44.353390134365384
385,0.4,0.4,1,2014,breaks4,2014,-115.8717709677532,44.353390134365384
385,56.6,157.45000000000002,9,2019,breaks5,2023,-115.8717709677532,44.353390134365384
386,4,9.4,7,1983,breaks1,1986,-118.12374020986223,44.268120006924946
386,9.2,17.9,9,1990,breaks2,1995,-118.12374020986223,44.268120006924946
386,26.8,63.6,9,1998,breaks3,2004,-118.12374020986223,44.268120006924946
386,1,2.7,7,2006,breaks4,2013,-118.12374020986223,44.268120006924946
386,27.6,29.6,4,2018,breaks5,2022,-118.12374020986223,44.268120006924946
387,47.6,57.00000000000001,6,1981,breaks1,1987,-116.85853889533574,42.737983825043806
387,96.8,232.39999999999998,9,1990,breaks2,1996,-116.85853889533574,42.737983825043806
387,71.8,210.6,6,2000,breaks3,2005,-116.85853889533574,42.737983825043806
387,1.6,3.6,7,2013,breaks4,2014,-116.85853889533574,42.737983825043806
387,19.6,60.400000000000006,9,2020,breaks5,2023,-116.85853889533574,42.737983825043806
388,3.6,3.8000000000000003,5,1981,breaks1,1986,-120.54194,42.54889
388,2.2,4.6000000000000005,9,1992,breaks2,1995,-120.54194,42.54889
388,3.8,4.4,9,2001,breaks3,2004,-120.54194,42.54889
388,0.8,2,7,2009,breaks4,2013,-120.54194,42.54889
388,5.4,10.799999999999999,5,2015,breaks5,2022,-120.54194,42.54889
389,0.4,0.8,4,1990,breaks1,1991,-119.787641,38.340219000000005
389,47.6,154.45,8,1996,breaks2,2000,-119.787641,38.340219000000005
389,33,97.20000000000002,8,2003,breaks3,2009,-119.787641,38.340219000000005
389,88,164.20000000000002,6,2013,breaks4,2018,-119.787641,38.340219000000005
390,1.6,1.6,6,1984,breaks1,1986,-117.69919000000002,45.29447
390,1.8,2.4,5,1990,breaks2,1995,-117.69919000000002,45.29447
390,1,2.2,7,1999,breaks3,2004,-117.69919000000002,45.29447
390,0.4,0.4,8,2009,breaks4,2013,-117.69919000000002,45.29447
390,11.2,18.2,8,2018,breaks5,2022,-117.69919000000002,45.29447
391,0,0,3,1998,breaks3,2004,-112.40806491056397,34.43749009430312
391,0,0,3,2011,breaks4,2013,-112.40806491056397,34.43749009430312
