new_lat,new_lon,new_year,new_id,old_lat,old_lon,old_year,distm,diffyear,rate,old_id,p2
45.879873556889635,-117.75848257271305,1947,579,NA,NA,NA,NA,NA,NA,NA,1947-1984
45.89823828516765,-117.82353684557904,1947,580,NA,NA,NA,NA,NA,NA,NA,1947-1984
45.936445881646065,-117.75952505984299,1947,581,NA,NA,NA,NA,NA,NA,NA,1947-1984
45.941121559089524,-117.54360086981576,1947,582,NA,NA,NA,NA,NA,NA,NA,1947-1984
46.01371791710248,-117.64302133650187,1947,583,NA,NA,NA,NA,NA,NA,NA,1947-1984
45.98044224125529,-117.59497951664554,1947,584,NA,NA,NA,NA,NA,NA,NA,1947-1984
45.98008842236157,-117.82029663325027,1947,585,NA,NA,NA,NA,NA,NA,NA,1947-1984
48.33597901136478,-120.25533908356135,1947,586,NA,NA,NA,NA,NA,NA,NA,1947-1984
46.01966344351405,-117.51810214510901,1947,587,NA,NA,NA,NA,NA,NA,NA,1947-1984
46.05839269506555,-117.45778691951064,1947,588,NA,NA,NA,NA,NA,NA,NA,1947-1984
46.11889677676176,-117.33375420296046,1947,589,NA,NA,NA,NA,NA,NA,NA,1947-1984
46.077133682354756,-117.30483637249861,1947,590,NA,NA,NA,NA,NA,NA,NA,1947-1984
46.09723420683639,-117.38839458694268,1947,591,NA,NA,NA,NA,NA,NA,NA,1947-1984
43.825225918224945,-118.83233430885795,1964,592,43.957273085377274,-119.017454283501,1947,20893.110731903194,17,1229.0065136413643,598,1947-1984
43.790268685159184,-118.73156247410341,1964,593,43.957273085377274,-119.017454283501,1947,29535.474597595094,17,1737.3808586820644,598,1947-1984
43.744417769010575,-118.86716159495042,1964,594,43.957273085377274,-119.017454283501,1947,26558.773864540457,17,1562.2808155612033,598,1947-1984
43.77875071799983,-118.8106225464838,1964,595,43.957273085377274,-119.017454283501,1947,25881.8394270947,17,1522.4611427702764,598,1947-1984
43.78951852358353,-118.87434570870106,1964,596,43.957273085377274,-119.017454283501,1947,21902.68232232121,17,1288.3930777836006,598,1947-1984
43.82199761000319,-118.77394027076133,1964,597,43.957273085377274,-119.017454283501,1947,24673.895845047773,17,1451.4056379439867,598,1947-1984
43.957273085377274,-119.017454283501,1947,598,NA,NA,NA,NA,NA,NA,NA,1947-1984
44.063585960835205,-118.43118568847153,1964,599,43.957273085377274,-119.017454283501,1947,48475.31944886265,17,2851.4893793448614,598,1947-1984
44.089951086713015,-118.48699513624162,1964,600,43.957273085377274,-119.017454283501,1947,45011.76570088156,17,2647.750923581268,598,1947-1984
47.78095238997557,-117.57528018141579,1963,601,46.11889677676176,-117.33375420296046,1947,185682.78684615192,16,11605.174177884495,589,1947-1984
47.811962601614454,-117.65898893058835,1964,602,47.78095238997557,-117.57528018141579,1963,7156.650086394954,1,7156.650086394954,601,1947-1984
42.071079033852854,-120.57252448370306,1965,603,43.7432333036248,-119.74853432093256,1947,197570.16851880745,18,10976.120473267081,886,1947-1984
44.22458115832618,-118.91864953845595,1965,604,43.957273085377274,-119.017454283501,1947,30737.580569787948,18,1707.6433649882192,598,1947-1984
47.78901564286486,-120.76347373732617,1972,605,48.33597901136478,-120.25533908356135,1947,71646.13366646523,25,2865.8453466586093,586,1947-1984
47.85207538824627,-118.50540680341265,1972,606,47.83447414471636,-118.31086168027743,1965,14692.83013806064,7,2098.975734008663,922,1947-1984
47.9042742045254,-118.60149259616607,1972,607,47.83447414471636,-118.31086168027743,1965,23086.675621865335,7,3298.0965174093335,922,1947-1984
47.978664249439426,-118.59338422671813,1972,608,47.83447414471636,-118.31086168027743,1965,26516.888264155317,7,3788.126894879331,922,1947-1984
48.85205599862192,-119.47859973875096,1972,609,48.33475764342339,-120.16599244441281,1947,76681.53210503505,25,3067.261284201402,890,1947-1984
48.889547601105164,-119.51190409447905,1972,610,48.33475764342339,-120.16599244441281,1947,78308.95294268387,25,3132.3581177073547,890,1947-1984
48.92884965692418,-119.30626916144936,1972,611,48.33475764342339,-120.16599244441281,1947,91542.62482454028,25,3661.704992981611,890,1947-1984
48.918080642740016,-119.37641618798219,1971,612,48.33475764342339,-120.16599244441281,1947,87151.81455932694,24,3631.3256066386225,890,1947-1984
45.398699147250845,-118.10608508762847,1972,613,45.78746290823576,-117.6802191182697,1947,54508.591351102084,25,2180.3436540440835,629,1947-1984
45.52437524202043,-118.09055902343044,1972,614,45.78746290823576,-117.6802191182697,1947,43334.839501559414,25,1733.3935800623765,629,1947-1984
45.69420461828233,-118.12667218156999,1972,615,45.89823828516765,-117.82353684557904,1947,32706.667691545925,25,1308.266707661837,580,1947-1984
45.63982738906361,-118.10635154352701,1972,616,45.89823828516765,-117.82353684557904,1947,36178.275004444105,25,1447.1310001777642,580,1947-1984
45.58582717770933,-118.12105953740956,1972,617,45.78746290823576,-117.6802191182697,1947,41006.78654450848,25,1640.2714617803392,629,1947-1984
45.632018332176195,-118.28962332936446,1972,618,45.89823828516765,-117.82353684557904,1947,46798.4790943014,25,1871.939163772056,580,1947-1984
45.67835612921575,-118.25780343317275,1972,619,45.89823828516765,-117.82353684557904,1947,41683.72844456619,25,1667.3491377826476,580,1947-1984
45.76411169721503,-118.1678555571018,1972,620,45.89823828516765,-117.82353684557904,1947,30626.290570991707,25,1225.0516228396682,580,1947-1984
45.794425006179125,-118.14562988542764,1972,621,45.89823828516765,-117.82353684557904,1947,27551.918473983944,25,1102.0767389593577,580,1947-1984
45.66328206003705,-118.01668840567021,1972,622,45.78746290823576,-117.6802191182697,1947,29606.661079253223,25,1184.266443170129,629,1947-1984
45.608298561715884,-118.0330720501119,1972,623,45.78746290823576,-117.6802191182697,1947,33937.740348766,25,1357.50961395064,629,1947-1984
45.60143866148912,-117.97995292551124,1972,624,45.78746290823576,-117.6802191182697,1947,31185.11536294385,25,1247.404614517754,629,1947-1984
45.7180274204623,-117.98122284178098,1972,625,45.89823828516765,-117.82353684557904,1947,23482.65466589836,25,939.3061866359344,580,1947-1984
45.93400018583265,-118.04787387248902,1972,626,45.89823828516765,-117.82353684557904,1947,17852.266504963936,25,714.0906601985574,580,1947-1984
45.73393255413373,-117.73047584172654,1972,627,45.78746290823576,-117.6802191182697,1947,7119.388384873707,25,284.7755353949483,629,1947-1984
45.822380661303114,-117.71057218149592,1972,628,45.78746290823576,-117.6802191182697,1947,4541.976890249768,25,181.67907560999072,629,1947-1984
45.78746290823576,-117.6802191182697,1947,629,NA,NA,NA,NA,NA,NA,NA,1947-1984
45.754199229353226,-117.63799756976704,1972,630,45.78746290823576,-117.6802191182697,1947,4945.12164453504,25,197.80486578140162,629,1947-1984
45.758982345698115,-117.30200648109987,1972,631,45.78085213778396,-117.56552128282557,1947,20640.787412083006,25,825.6314964833202,662,1947-1984
45.70174149717357,-117.28524468492321,1972,632,45.78085213778396,-117.56552128282557,1947,23517.68800861227,25,940.7075203444907,662,1947-1984
45.63882879025567,-117.26187827683833,1972,633,45.78085213778396,-117.56552128282557,1947,28428.928975820523,25,1137.157159032821,662,1947-1984
48.240834718384534,-118.81853052628175,1973,634,48.33475764342339,-120.16599244441281,1947,100536.86936846017,26,3866.802668017699,890,1947-1984
48.17212330028294,-118.80441324345468,1972,635,48.33475764342339,-120.16599244441281,1947,102712.70947413688,25,4108.5083789654755,890,1947-1984
48.197495697250005,-118.74697319883417,1973,636,48.33475764342339,-120.16599244441281,1947,106447.33829134837,26,4094.128395821091,890,1947-1984
48.143450363935315,-118.63646458029568,1972,637,48.10446509594945,-118.21434160179312,1964,31723.068449123886,8,3965.383556140486,902,1947-1984
48.155677051672455,-118.71232545346204,1973,638,48.10446509594945,-118.21434160179312,1964,37503.47013171711,9,4167.052236857457,902,1947-1984
48.030945889202464,-118.61466603156303,1972,639,48.10446509594945,-118.21434160179312,1964,30934.853466456145,8,3866.856683307018,902,1947-1984
48.06954202912638,-118.57676648069811,1973,640,48.10446509594945,-118.21434160179312,1964,27278.35689368827,9,3030.928543743141,902,1947-1984
44.25972421801627,-118.1562777038672,1973,641,44.191488677772654,-118.3254683626569,1965,15499.71082716584,8,1937.46385339573,921,1947-1984
45.49840841180165,-118.37218247178924,1972,642,45.89823828516765,-117.82353684557904,1947,61649.70902827656,25,2465.9883611310624,580,1947-1984
45.442633547286356,-118.30828971065255,1972,643,45.78746290823576,-117.6802191182697,1947,62198.92543086704,25,2487.9570172346816,629,1947-1984
45.64050999512602,-118.20560624248809,1972,644,45.89823828516765,-117.82353684557904,1947,41276.99782505907,25,1651.079913002363,580,1947-1984
45.48296576115608,-118.17131404554421,1972,645,45.78746290823576,-117.6802191182697,1947,51103.230993780686,25,2044.1292397512275,629,1947-1984
45.56834557635366,-118.36375365102572,1972,646,45.89823828516765,-117.82353684557904,1947,55788.78785232044,25,2231.551514092818,580,1947-1984
45.423096110175955,-118.15015268678785,1972,647,45.78746290823576,-117.6802191182697,1947,54625.87430477712,25,2185.0349721910848,629,1947-1984
45.53725929517748,-118.42904021438743,1973,648,45.89823828516765,-117.82353684557904,1947,61903.67830768007,26,2380.9107041415414,580,1947-1984
45.43667667496863,-118.37861015060963,1972,649,45.78746290823576,-117.6802191182697,1947,66990.08768141785,25,2679.603507256714,629,1947-1984
45.587862880873224,-118.2312191246229,1972,650,45.89823828516765,-117.82353684557904,1947,46867.81973390057,25,1874.7127893560228,580,1947-1984
45.53319486887783,-118.1826073644348,1973,651,45.78746290823576,-117.6802191182697,1947,48287.53398500629,26,1857.212845577165,629,1947-1984
45.37032631067907,-118.18425446784715,1972,652,45.78746290823576,-117.6802191182697,1947,60802.74671386009,25,2432.109868554404,629,1947-1984
45.561734832072446,-118.01638021025599,1972,653,45.78746290823576,-117.6802191182697,1947,36269.414162445064,25,1450.7765664978026,629,1947-1984
45.43340442322892,-118.2411089496489,1972,654,45.78746290823576,-117.6802191182697,1947,58845.21829648738,25,2353.8087318594953,629,1947-1984
45.542550710543416,-117.960150000784,1972,655,45.78746290823576,-117.6802191182697,1947,34883.400119095604,25,1395.3360047638241,629,1947-1984
45.758280946873974,-118.02773109729421,1973,656,45.89823828516765,-117.82353684557904,1947,22220.061214124587,26,854.6177390047918,580,1947-1984
45.496669887349206,-118.25409361975471,1973,657,45.78746290823576,-117.6802191182697,1947,55192.58714140406,26,2122.791813130925,629,1947-1984
48.01865821204466,-118.51953661870876,1973,658,48.10446509594945,-118.21434160179312,1964,24667.976252584558,9,2740.886250287173,902,1947-1984
48.1347423905695,-118.45412033757793,1973,659,48.10446509594945,-118.21434160179312,1964,18166.83562193427,9,2018.53729132603,902,1947-1984
45.82040268570564,-117.63115735955607,1947,660,NA,NA,NA,NA,NA,NA,NA,1947-1984
45.73481606040946,-117.55803709547337,1972,661,45.78085213778396,-117.56552128282557,1947,5149.7769649648135,25,205.99107859859254,662,1947-1984
45.78085213778396,-117.56552128282557,1947,662,NA,NA,NA,NA,NA,NA,NA,1947-1984
45.83516153355858,-117.5624747871361,1973,663,45.82040268570564,-117.63115735955607,1947,5583.282565193785,26,214.74163712283786,660,1947-1984
45.70629943667654,-117.63418436609774,1973,664,45.78746290823576,-117.6802191182697,1947,9706.248404888429,26,373.31724634186264,629,1947-1984
45.783302808290706,-117.81357563548262,1972,665,45.78746290823576,-117.6802191182697,1947,10380.4044563306,25,415.216178253224,629,1947-1984
45.8335757570431,-117.80753865048855,1972,666,45.879873556889635,-117.75848257271305,1947,6402.773340238267,25,256.1109336095307,579,1947-1984
45.89805929586353,-117.89947319648495,1973,667,45.89823828516765,-117.82353684557904,1947,5893.097250966287,26,226.65758657562642,580,1947-1984
45.96010689151197,-117.9006868631537,1973,668,45.98008842236157,-117.82029663325027,1947,6614.651735432239,26,254.40968213200918,585,1947-1984
46.124691490415664,-117.26542654910978,1972,669,46.11889677676176,-117.33375420296046,1947,5320.392714130034,25,212.81570856520136,589,1947-1984
46.104854774161424,-117.51039702415714,1973,670,46.05839269506555,-117.45778691951064,1947,6575.000413889631,26,252.88463130344735,588,1947-1984
46.124305655925056,-117.63401325717915,1972,671,46.01371791710248,-117.64302133650187,1947,12311.86307231347,25,492.4745228925388,583,1947-1984
46.25029413575681,-117.7102571618538,1972,672,46.01371791710248,-117.64302133650187,1947,26804.781545761023,25,1072.191261830441,583,1947-1984
46.000056718263096,-117.7348097279795,1947,673,NA,NA,NA,NA,NA,NA,NA,1947-1984
46.14848918157221,-117.70722897830188,1972,674,46.01371791710248,-117.64302133650187,1947,15782.034798654053,25,631.2813919461621,583,1947-1984
46.25114078087577,-117.63000180454735,1972,675,46.05839269506555,-117.45778691951064,1947,25218.899772464545,25,1008.7559908985818,588,1947-1984
46.09216614400037,-117.8933892674286,1972,676,45.98008842236157,-117.82029663325027,1947,13682.465604273244,25,547.2986241709298,585,1947-1984
46.28111100827732,-117.56240941548216,1972,677,46.09723420683639,-117.38839458694268,1947,24458.344955936693,25,978.3337982374677,591,1947-1984
46.105292771998215,-117.75946883058637,1972,678,46.000056718263096,-117.7348097279795,1947,11851.883150194068,25,474.0753260077627,673,1947-1984
46.11978026044275,-117.83429218631221,1972,679,46.000056718263096,-117.7348097279795,1947,15373.65399394159,25,614.9461597576636,673,1947-1984
46.038828510872854,-117.76318699472037,1972,680,46.000056718263096,-117.7348097279795,1947,4837.448641872225,25,193.49794567488902,673,1947-1984
46.07318473626265,-117.6747403347071,1972,681,46.01371791710248,-117.64302133650187,1947,7051.099776537971,25,282.04399106151885,583,1947-1984
46.027304191071686,-118.01923936482189,1972,682,45.98008842236157,-117.82029663325027,1947,16278.890056766499,25,651.15560227066,585,1947-1984
46.09472044519805,-117.57208446276202,1973,683,46.01966344351405,-117.51810214510901,1947,9330.162291553457,26,358.8523958289791,587,1947-1984
45.978271913785925,-117.98357342848051,1972,684,45.98008842236157,-117.82029663325027,1947,12654.310851992208,25,506.17243407968834,585,1947-1984
46.253654995792154,-117.79577661450628,1972,685,46.000056718263096,-117.7348097279795,1947,28579.508452225426,25,1143.180338089017,673,1947-1984
46.19851889093789,-117.67672312719405,1972,686,46.01371791710248,-117.64302133650187,1947,20705.858540382895,25,828.2343416153158,583,1947-1984
46.16300670179435,-117.7909610043191,1972,687,46.000056718263096,-117.7348097279795,1947,18625.834404387406,25,745.0333761754962,673,1947-1984
46.16966874956679,-117.60969057580816,1972,688,46.05839269506555,-117.45778691951064,1947,17055.13657073418,25,682.2054628293672,588,1947-1984
45.895725122561544,-117.99120112627624,1972,689,45.89823828516765,-117.82353684557904,1947,13014.906332226996,25,520.5962532890799,580,1947-1984
45.87394092144355,-118.0619703476478,1972,690,45.89823828516765,-117.82353684557904,1947,18703.70206611515,25,748.148082644606,580,1947-1984
46.23021745128375,-117.55686247231802,1972,691,46.09723420683639,-117.38839458694268,1947,19692.58551794696,25,787.7034207178784,591,1947-1984
45.992858405202256,-118.04835772593812,1973,692,45.98008842236157,-117.82029663325027,1947,17727.57779558966,26,681.8299152149868,585,1947-1984
46.05166586242761,-117.95702628721575,1972,693,45.98008842236157,-117.82029663325027,1947,13244.371380635843,25,529.7748552254337,585,1947-1984
46.29361687721135,-117.49308058938506,1972,694,46.11889677676176,-117.33375420296046,1947,22986.286457216946,25,919.4514582886778,589,1947-1984
46.09322031092824,-117.18031054540805,1972,695,46.077133682354756,-117.30483637249861,1947,9795.941374670469,25,391.83765498681873,590,1947-1984
45.876958894955294,-118.15631914145861,1973,696,45.89823828516765,-117.82353684557904,1947,25938.602316632176,26,997.638550639699,580,1947-1984
46.30361174894379,-117.67614647925627,1973,697,46.09723420683639,-117.38839458694268,1947,31929.676322620766,26,1228.0644739469526,591,1947-1984
46.206739605059525,-117.77089069125958,1972,698,46.000056718263096,-117.7348097279795,1947,23142.2554074826,25,925.690216299304,673,1947-1984
46.14346854489049,-117.55256000346078,1972,699,46.05839269506555,-117.45778691951064,1947,11963.4983697038,25,478.53993478815204,588,1947-1984
46.067739307810236,-117.82075707751089,1973,700,45.98008842236157,-117.82029663325027,1947,9742.617666555654,26,374.7160640982944,585,1947-1984
46.14717133056923,-117.92386161729314,1972,701,45.98008842236157,-117.82029663325027,1947,20226.72275415177,25,809.0689101660709,585,1947-1984
44.98749918161726,-117.30670166219907,1973,702,45.78085213778396,-117.56552128282557,1947,90472.528441543,26,3479.7126323670386,662,1947-1984
45.02422418363278,-117.30862909988696,1973,703,45.78085213778396,-117.56552128282557,1947,86463.04217386208,26,3325.5016220716184,662,1947-1984
44.963179622525544,-117.23827055392793,1973,704,45.78085213778396,-117.56552128282557,1947,94421.62631867082,26,3631.6010122565704,662,1947-1984
45.011100629168865,-116.99779544564576,1973,705,45.78085213778396,-117.56552128282557,1947,96409.52821773314,26,3708.0587776051207,662,1947-1984
45.03249187969177,-117.36543458150828,1973,706,45.78085213778396,-117.56552128282557,1947,84634.66479657873,26,3255.179415253028,662,1947-1984
45.08518711057401,-117.30345651174316,1973,707,45.78085213778396,-117.56552128282557,1947,79989.54557444193,26,3076.520983632382,662,1947-1984
45.050967681600284,-116.95615836943387,1973,708,45.78085213778396,-117.56552128282557,1947,94102.34201526435,26,3619.3208467409368,662,1947-1984
45.27228217892495,-116.72933416775182,1973,709,45.78085213778396,-117.56552128282557,1947,86382.76423457259,26,3322.4140090220226,662,1947-1984
45.30172115348667,-116.78827676775045,1973,710,45.78085213778396,-117.56552128282557,1947,80749.90764427916,26,3105.7656786261214,662,1947-1984
45.51136520608055,-116.61599999490787,1973,711,45.78085213778396,-117.56552128282557,1947,79850.21691097708,26,3071.1621888837335,662,1947-1984
45.703615995623736,-117.44549072627113,1973,712,45.78085213778396,-117.56552128282557,1947,12686.561640350554,26,487.9446784750213,662,1947-1984
45.79156591546699,-117.47933043001103,1973,713,45.78085213778396,-117.56552128282557,1947,6807.259102315335,26,261.81765778135906,662,1947-1984
45.66158449343295,-117.41336524080974,1972,714,45.78085213778396,-117.56552128282557,1947,17777.55471100653,25,711.1021884402612,662,1947-1984
45.70354413735144,-117.36204084920034,1973,715,45.78085213778396,-117.56552128282557,1947,18016.31789033212,26,692.9353034743124,662,1947-1984
45.75635681769887,-117.43089084628787,1973,716,45.78085213778396,-117.56552128282557,1947,10820.423793693035,26,416.1701459112706,662,1947-1984
45.7686628807792,-117.37356909452485,1973,717,45.78085213778396,-117.56552128282557,1947,14990.810863062114,26,576.5696485793121,662,1947-1984
45.82957639863842,-117.31226429364716,1973,718,45.78085213778396,-117.56552128282557,1947,20418.131181470602,26,785.3127377488693,662,1947-1984
45.79023518011547,-117.270910129424,1973,719,45.78085213778396,-117.56552128282557,1947,22933.27160202215,26,882.0489077700827,662,1947-1984
45.85079220540491,-117.10312426765816,1973,720,46.077133682354756,-117.30483637249861,1947,29620.76548277577,26,1139.260210875991,590,1947-1984
45.81443534555722,-117.07505671585557,1973,721,46.077133682354756,-117.30483637249861,1947,34205.541823194646,26,1315.5977624305633,590,1947-1984
45.831360835318385,-117.16339724874686,1973,722,46.077133682354756,-117.30483637249861,1947,29436.34318082946,26,1132.1670454165176,590,1947-1984
46.20900779480609,-117.4817990927779,1972,723,46.09723420683639,-117.38839458694268,1947,14367.362601407876,25,574.694504056315,591,1947-1984
42.06813038684523,-121.30800102363325,1965,724,43.7432333036248,-119.74853432093256,1947,225485.2906024189,18,12526.960589023272,886,1947-1984
48.88428792399418,-119.22666241518185,1981,725,48.92884965692418,-119.30626916144936,1972,7656.06637285634,9,850.6740414284823,611,1947-1984
43.657206167811765,-115.55918729828404,1991,726,43.709374712261386,-115.31776812016155,1983,20310.63389214893,8,2538.829236518616,741,1985-2010
43.749735305549144,-115.71930003739506,1991,727,43.709374712261386,-115.31776812016155,1983,32660.557309563384,8,4082.569663695423,741,1985-2010
43.77525883556482,-115.65894623661649,1991,728,43.709374712261386,-115.31776812016155,1983,28440.916006705236,8,3555.1145008381545,741,1985-2010
43.8463555160016,-115.60144110671571,1991,729,43.709374712261386,-115.31776812016155,1983,27443.887724564607,8,3430.485965570576,741,1985-2010
44.363069967030206,-116.17505850553228,1991,730,44.47622384672082,-116.23238001725531,1982,13376.750402506796,9,1486.305600278533,878,1985-2010
44.26240775147871,-116.16952120591182,1991,731,44.37827032896586,-115.93545295854229,1981,22680.622644390565,10,2268.0622644390564,478,1985-2010
44.361381774949464,-116.08666608032058,1991,732,44.37827032896586,-115.93545295854229,1981,12197.864164770266,10,1219.7864164770267,478,1985-2010
44.43585338649438,-116.22330259813346,1991,733,44.47622384672082,-116.23238001725531,1982,4543.815476926175,9,504.86838632513053,878,1985-2010
44.592249410245415,-116.97018080918568,1982,734,45.78085213778396,-117.56552128282557,1947,140136.07872194026,35,4003.8879634840073,662,1947-1984
44.53594392746811,-117.01000825140275,1982,735,45.78085213778396,-117.56552128282557,1947,145082.97663765866,35,4145.227903933104,662,1947-1984
44.667449753663895,-116.88938766080041,1991,736,44.592249410245415,-116.97018080918568,1982,10532.608944625228,9,1170.2898827361364,734,1985-2010
44.644981527226214,-116.94089668162586,1991,737,44.592249410245415,-116.97018080918568,1982,6303.9297594815835,9,700.4366399423982,734,1985-2010
44.60341623472662,-116.88997771312445,1991,738,44.592249410245415,-116.97018080918568,1982,6487.621787731564,9,720.8468653035071,734,1985-2010
43.55923553427208,-115.4743498011684,1991,739,43.709374712261386,-115.31776812016155,1983,20926.63261786071,8,2615.8290772325886,741,1985-2010
43.74380791731921,-115.48728181763603,1991,740,43.709374712261386,-115.31776812016155,1983,14184.016018922754,8,1773.0020023653442,741,1985-2010
43.709374712261386,-115.31776812016155,1983,741,45.78085213778396,-117.56552128282557,1947,290969.3984867139,36,8082.483291297608,662,1947-1984
43.726997498470205,-115.40231075413477,1991,742,43.709374712261386,-115.31776812016155,1983,7088.6392253811855,8,886.0799031726482,741,1985-2010
43.707801725911544,-115.5243132573641,1991,743,43.709374712261386,-115.31776812016155,1983,16647.979817935433,8,2080.997477241929,741,1985-2010
43.6184800637869,-115.0669483152229,1981,744,45.78085213778396,-117.56552128282557,1947,311346.77465853613,34,9157.258078192239,662,1947-1984
43.585843014213765,-115.31371001430384,1991,745,43.56882039752357,-115.19453608377188,1983,9810.115648194243,8,1226.2644560242804,765,1985-2010
43.55250360423901,-115.37277226369442,1991,746,43.56882039752357,-115.19453608377188,1983,14514.365707351299,8,1814.2957134189123,765,1985-2010
43.78907268260133,-115.25768407757437,1991,747,43.709374712261386,-115.31776812016155,1983,10091.133979392871,8,1261.3917474241089,741,1985-2010
43.65741172086157,-115.15698274826333,1991,748,43.584836137001936,-115.13852075400892,1981,8200.035602464266,10,820.0035602464266,771,1985-2010
43.68356461914326,-115.20878258829903,1991,749,43.709374712261386,-115.31776812016155,1983,9241.913707195868,8,1155.2392133994836,741,1985-2010
43.767598130950105,-115.40841545265401,1991,750,43.709374712261386,-115.31776812016155,1983,9755.640802574657,8,1219.455100321832,741,1985-2010
43.61541483536291,-115.35390634650874,1991,751,43.709374712261386,-115.31776812016155,1983,10838.782574045808,8,1354.847821755726,741,1985-2010
43.71729690552526,-115.25524355545284,1991,752,43.709374712261386,-115.31776812016155,1983,5115.239615932793,8,639.4049519915991,741,1985-2010
43.63353062181776,-114.9787489978874,1991,753,43.6184800637869,-115.0669483152229,1981,7312.186187755751,10,731.2186187755751,744,1985-2010
43.671308844955846,-115.3802137406386,1991,754,43.709374712261386,-115.31776812016155,1983,6575.228447640826,8,821.9035559551032,741,1985-2010
43.7627900821769,-115.172908606944,1991,755,43.709374712261386,-115.31776812016155,1983,13092.409290563515,8,1636.5511613204394,741,1985-2010
43.511817740818174,-115.36000689451312,1991,756,43.56882039752357,-115.19453608377188,1983,14797.57286588521,8,1849.6966082356512,765,1985-2010
43.68790626243514,-115.4591024535876,1991,757,43.709374712261386,-115.31776812016155,1983,11640.12247331582,8,1455.0153091644775,741,1985-2010
43.482039095185115,-115.4524343108492,1991,758,43.584836137001936,-115.13852075400892,1981,27826.12327763756,10,2782.6123277637557,771,1985-2010
43.66727912368195,-115.08721104438011,1991,759,43.6184800637869,-115.0669483152229,1981,5662.968289905897,10,566.2968289905897,744,1985-2010
43.79646536787522,-115.33639206160011,1991,760,43.709374712261386,-115.31776812016155,1983,9791.980599769939,8,1223.9975749712423,741,1985-2010
43.65058958065784,-115.32903863084051,1991,761,43.709374712261386,-115.31776812016155,1983,6594.305592073128,8,824.288199009141,741,1985-2010
43.63151993053838,-115.26994428463931,1991,762,43.56882039752357,-115.19453608377188,1983,9252.016717741744,8,1156.502089717718,765,1985-2010
43.852650176122886,-115.41377127429922,1991,763,43.709374712261386,-115.31776812016155,1983,17695.838444857545,8,2211.979805607193,741,1985-2010
43.84641883376814,-115.47657859608964,1991,764,43.709374712261386,-115.31776812016155,1983,19882.35217325935,8,2485.294021657419,741,1985-2010
43.56882039752357,-115.19453608377188,1983,765,43.584836137001936,-115.13852075400892,1981,4861.911150994214,2,2430.955575497107,771,1947-1984
43.521556923165946,-115.2455126244117,1991,766,43.56882039752357,-115.19453608377188,1983,6674.324543450475,8,834.2905679313094,765,1985-2010
43.480931792315864,-115.22723873238536,1991,767,43.56882039752357,-115.19453608377188,1983,10116.260300488319,8,1264.5325375610398,765,1985-2010
43.493586908013285,-115.17467989733133,1991,768,43.584836137001936,-115.13852075400892,1981,10550.92442479357,10,1055.092442479357,771,1985-2010
43.532061893080844,-115.13095971263444,1991,769,43.584836137001936,-115.13852075400892,1981,5895.150487777077,10,589.5150487777076,771,1985-2010
43.56206848539419,-115.04642591057255,1991,770,43.6184800637869,-115.0669483152229,1981,6482.981843370499,10,648.2981843370499,744,1985-2010
43.584836137001936,-115.13852075400892,1981,771,45.78085213778396,-117.56552128282557,1947,310732.9206750105,34,9139.203549265014,662,1947-1984
43.481000405315896,-115.10176484991739,1991,772,43.584836137001936,-115.13852075400892,1981,11912.915185453732,10,1191.2915185453733,771,1985-2010
43.77360213488982,-115.11180773947572,1991,773,43.6184800637869,-115.0669483152229,1981,17610.348645640992,10,1761.0348645640993,744,1985-2010
43.83798408234753,-115.18546581454575,1991,774,43.709374712261386,-115.31776812016155,1983,17822.707571321098,8,2227.8384464151372,741,1985-2010
41.635766475074455,-111.47114129898173,1991,775,43.957273085377274,-119.017454283501,1947,668731.3665786322,44,15198.440149514367,598,1985-2010
43.44218655955438,-114.7075742202621,1991,776,43.51090548712625,-114.81106526915538,1981,11331.445455593179,10,1133.144545559318,1046,1985-2010
44.693147820046775,-116.95305359197253,1992,777,44.592249410245415,-116.97018080918568,1982,11294.349428424423,10,1129.4349428424423,734,1985-2010
43.67014168927478,-115.63647802503367,1992,778,43.709374712261386,-115.31776812016155,1983,26062.43062148868,9,2895.825624609853,741,1985-2010
43.597540309293244,-115.55832718400248,1991,779,43.709374712261386,-115.31776812016155,1983,23043.299785504398,8,2880.4124731880497,741,1985-2010
43.456648975123336,-115.51579971170862,1992,780,43.584836137001936,-115.13852075400892,1981,33663.63620843649,11,3060.330564403317,771,1985-2010
43.465273560798316,-115.3343663088744,1992,781,43.56882039752357,-115.19453608377188,1983,16129.829776366641,9,1792.2033084851823,765,1985-2010
43.7070957519851,-115.73360167670619,1992,782,43.709374712261386,-115.31776812016155,1983,33516.353791533234,9,3724.0393101703594,741,1985-2010
43.975256111808584,-115.6630429432843,1991,783,44.37827032896586,-115.93545295854229,1981,49798.50311504228,10,4979.850311504228,478,1985-2010
44.27274187879535,-115.96754173483598,1991,784,44.37827032896586,-115.93545295854229,1981,12002.27981603494,10,1200.2279816034938,478,1985-2010
44.200966487197846,-116.06818532827643,1992,785,44.37827032896586,-115.93545295854229,1981,22369.3416446166,11,2033.5765131469636,478,1985-2010
43.8658752099159,-115.33582590934473,1991,786,43.709374712261386,-115.31776812016155,1983,17449.115632218844,8,2181.1394540273554,741,1985-2010
43.851110231209056,-115.26994394636306,1991,787,43.709374712261386,-115.31776812016155,1983,16211.712020467145,8,2026.464002558393,741,1985-2010
