manual_id,lat,lon,source,year,count,lat_coord,lon_coord
50062,42.46832557199536,-112.70069431319602,Defoliation surveys,2024,1,42.5,-112.75
50063,42.47387995976403,-112.70585997842862,Defoliation surveys,2024,1,42.5,-112.75
50064,42.48736079122719,-112.73667953532156,Defoliation surveys,2024,1,42.5,-112.75
50065,42.49075588941447,-112.73853845892798,Defoliation surveys,2024,1,42.5,-112.75
50066,42.50684066834583,-112.73601779905448,Defoliation surveys,2024,1,42.5,-112.75
50067,42.51927225317128,-112.7365673911216,Defoliation surveys,2024,1,42.5,-112.75
50068,42.52223399905905,-112.65291710081578,Defoliation surveys,2024,1,42.5,-112.75
50069,42.52542807933572,-112.73198072350934,Defoliation surveys,2024,1,42.5,-112.75
50070,42.53444577914073,-112.6468138779004,Defoliation surveys,2024,1,42.5,-112.75
50071,42.56262566455248,-112.70758490855152,Defoliation surveys,2024,1,42.5,-112.75
50072,42.611194594011195,-112.67152779247232,Defoliation surveys,2024,1,42.5,-112.75
50073,42.61370178863958,-112.67358060036383,Defoliation surveys,2024,1,42.5,-112.75
50074,42.61730307256459,-112.69221370044754,Defoliation surveys,2024,1,42.5,-112.75
50075,47.169509333044985,-111.16479781891394,Defoliation surveys,2024,1,47.25,-111.25
50076,47.17505733295913,-111.17010143042238,Defoliation surveys,2024,1,47.25,-111.25
50077,36.05759956659217,-106.7149168082763,Defoliation surveys,2024,1,36,-106.75
50078,36.14710875725469,-106.77394300634504,Defoliation surveys,2024,1,36.25,-106.75
50079,36.14968108466512,-106.75912024241843,Defoliation surveys,2024,1,36.25,-106.75
50080,36.16140759389249,-106.8420794021894,Defoliation surveys,2024,1,36.25,-106.75
50081,36.16301134764552,-106.81493841204822,Defoliation surveys,2024,1,36.25,-106.75
50082,36.16502587438413,-106.868662863557,Defoliation surveys,2024,1,36.25,-106.75
50083,36.17751411816684,-106.83425965899914,Defoliation surveys,2024,1,36.25,-106.75
50084,36.180622315969785,-106.85531172255284,Defoliation surveys,2024,1,36.25,-106.75
50085,36.18215991359713,-106.82915977686947,Defoliation surveys,2024,1,36.25,-106.75
50086,36.18200029331103,-106.83610427808982,Defoliation surveys,2024,1,36.25,-106.75
50087,36.18255602994377,-106.86750927442714,Defoliation surveys,2024,1,36.25,-106.75
50088,36.18680512367339,-106.8442086151893,Defoliation surveys,2024,1,36.25,-106.75
50089,36.188556945419144,-106.83617176920184,Defoliation surveys,2024,1,36.25,-106.75
50090,36.19035184898382,-106.82883810151398,Defoliation surveys,2024,1,36.25,-106.75
50091,36.19054138164874,-106.85705145645572,Defoliation surveys,2024,1,36.25,-106.75
50092,36.19270402226176,-106.83606594287876,Defoliation surveys,2024,1,36.25,-106.75
50093,36.20123536495158,-106.82837434129247,Defoliation surveys,2024,1,36.25,-106.75
50094,36.22747204060867,-106.755962974392,Defoliation surveys,2024,1,36.25,-106.75
50095,36.230707573513165,-106.745219631324,Defoliation surveys,2024,1,36.25,-106.75
50096,36.23304576932817,-106.71579678901595,Defoliation surveys,2024,1,36.25,-106.75
50097,36.23240668226072,-106.73405733749271,Defoliation surveys,2024,1,36.25,-106.75
50098,36.23471426419728,-106.76050258969696,Defoliation surveys,2024,1,36.25,-106.75
50099,36.24869752006617,-106.74315132661413,Defoliation surveys,2024,1,36.25,-106.75
50100,36.2527749817428,-106.765171539887,Defoliation surveys,2024,1,36.25,-106.75
50101,36.25606236546798,-106.76187989244931,Defoliation surveys,2024,1,36.25,-106.75
50102,36.25866992464267,-106.74154316846015,Defoliation surveys,2024,1,36.25,-106.75
50103,36.28567249928254,-106.71596062515977,Defoliation surveys,2024,1,36.25,-106.75
50104,36.28907493687424,-106.71151395750672,Defoliation surveys,2024,1,36.25,-106.75
50105,36.290734035868546,-106.74610290105024,Defoliation surveys,2024,1,36.25,-106.75
50106,36.29156529960578,-106.72265569787425,Defoliation surveys,2024,1,36.25,-106.75
50107,36.30168045859337,-106.71055785248494,Defoliation surveys,2024,1,36.25,-106.75
50108,36.30512940268259,-106.73035279489996,Defoliation surveys,2024,1,36.25,-106.75
50109,36.31398415553342,-106.71637098182836,Defoliation surveys,2024,1,36.25,-106.75
50110,36.31540904051893,-106.72343735717035,Defoliation surveys,2024,1,36.25,-106.75
50111,36.31974319814414,-106.7255970284262,Defoliation surveys,2024,1,36.25,-106.75
50112,36.335540773234015,-106.72829039544308,Defoliation surveys,2024,1,36.25,-106.75
50113,36.33682809093756,-106.72095397408955,Defoliation surveys,2024,1,36.25,-106.75
50114,34.61075177253609,-106.43621108589028,Defoliation surveys,2024,1,34.5,-106.5
50115,34.61454427778096,-106.43430888664638,Defoliation surveys,2024,1,34.5,-106.5
50116,34.623928816912326,-106.43715705246316,Defoliation surveys,2024,1,34.5,-106.5
50117,34.62848414357263,-106.44112013334345,Defoliation surveys,2024,1,34.75,-106.5
50118,34.63111826926068,-106.43364060849956,Defoliation surveys,2024,1,34.75,-106.5
50119,34.63173270827689,-106.43845898673176,Defoliation surveys,2024,1,34.75,-106.5
50120,34.64019250275164,-106.43486068681214,Defoliation surveys,2024,1,34.75,-106.5
50121,34.653521803597116,-106.44332972952218,Defoliation surveys,2024,1,34.75,-106.5
50122,34.656344332555726,-106.44017821984426,Defoliation surveys,2024,1,34.75,-106.5
50123,35.13263411935174,-106.44018320941676,Defoliation surveys,2024,1,35.25,-106.5
50124,35.19008570459115,-106.44366150049042,Defoliation surveys,2024,1,35.25,-106.5
50125,35.24536126609849,-106.46959923676584,Defoliation surveys,2024,1,35.25,-106.5
50126,35.24568502011724,-106.46289304610252,Defoliation surveys,2024,1,35.25,-106.5
50127,35.24901100951347,-106.46747810141645,Defoliation surveys,2024,1,35.25,-106.5
50128,36.05528859119786,-106.70425334795014,Defoliation surveys,2024,1,36,-106.75
50129,36.232557852417514,-106.66337573272024,Defoliation surveys,2024,1,36.25,-106.75
50130,36.23604653761586,-106.69956757925954,Defoliation surveys,2024,1,36.25,-106.75
50131,36.24007258523879,-106.6902791569463,Defoliation surveys,2024,1,36.25,-106.75
50132,36.24504354197085,-106.68661711919272,Defoliation surveys,2024,1,36.25,-106.75
50133,36.24455485870255,-106.6396800541268,Defoliation surveys,2024,1,36.25,-106.75
50134,36.248783197047175,-106.6627778757066,Defoliation surveys,2024,1,36.25,-106.75
50135,36.25526777124381,-106.63481982458872,Defoliation surveys,2024,1,36.25,-106.75
50136,36.25558075698842,-106.6283327227084,Defoliation surveys,2024,1,36.25,-106.75
50137,36.256225471141754,-106.6570060413048,Defoliation surveys,2024,1,36.25,-106.75
50138,36.25741230931386,-106.67293422225724,Defoliation surveys,2024,1,36.25,-106.75
50139,36.269011149690165,-106.62441655093978,Defoliation surveys,2024,1,36.25,-106.5
50140,36.27147795225804,-106.6289193808414,Defoliation surveys,2024,1,36.25,-106.75
50141,36.27253013896143,-106.62036926617688,Defoliation surveys,2024,1,36.25,-106.5
50142,36.27097679157967,-106.63990138212384,Defoliation surveys,2024,1,36.25,-106.75
50143,36.29348537889992,-106.70684828560633,Defoliation surveys,2024,1,36.25,-106.75
50144,36.2955604672255,-106.70160677907845,Defoliation surveys,2024,1,36.25,-106.75
50145,36.29871812925307,-106.6964247813717,Defoliation surveys,2024,1,36.25,-106.75
50146,36.30176185013816,-106.6906128445968,Defoliation surveys,2024,1,36.25,-106.75
50147,36.31416368719301,-106.70677859013306,Defoliation surveys,2024,1,36.25,-106.75
50148,36.314941934652765,-106.68648968284865,Defoliation surveys,2024,1,36.25,-106.75
50149,36.31591014589896,-106.69187696184784,Defoliation surveys,2024,1,36.25,-106.75
50150,36.31817203167954,-106.70229574100227,Defoliation surveys,2024,1,36.25,-106.75
50151,36.31958473556346,-106.692873298643,Defoliation surveys,2024,1,36.25,-106.75
50152,36.32508752452686,-106.68542034737462,Defoliation surveys,2024,1,36.25,-106.75
50153,36.34202409304978,-106.7063335285382,Defoliation surveys,2024,1,36.25,-106.75
50154,36.35666779410492,-106.7035213573058,Defoliation surveys,2024,1,36.25,-106.75
50155,34.625662135764,-106.42702987390882,Defoliation surveys,2024,1,34.75,-106.5
50156,34.635021983886276,-106.42072811874614,Defoliation surveys,2024,1,34.75,-106.5
50157,34.63559964378517,-106.42734073502288,Defoliation surveys,2024,1,34.75,-106.5
50158,34.64641654530247,-106.4282736536013,Defoliation surveys,2024,1,34.75,-106.5
50159,35.124088146193344,-106.41482128514244,Defoliation surveys,2024,1,35,-106.5
50160,35.13750577816875,-106.43165469741848,Defoliation surveys,2024,1,35.25,-106.5
50161,35.13744325605599,-106.4032382330843,Defoliation surveys,2024,1,35.25,-106.5
50162,35.141078397784504,-106.41204631802488,Defoliation surveys,2024,1,35.25,-106.5
50163,35.143797574595055,-106.4329858906486,Defoliation surveys,2024,1,35.25,-106.5
50164,35.14513112822004,-106.416203354076,Defoliation surveys,2024,1,35.25,-106.5
50165,35.15383215264353,-106.40700563340562,Defoliation surveys,2024,1,35.25,-106.5
50166,35.17141237195799,-106.40342527242689,Defoliation surveys,2024,1,35.25,-106.5
50167,35.183267662277316,-106.40204275836278,Defoliation surveys,2024,1,35.25,-106.5
50168,35.19579790506779,-106.40794956882203,Defoliation surveys,2024,1,35.25,-106.5
50169,35.641812192020446,-105.73668978806629,Defoliation surveys,2024,1,35.75,-105.75
50170,35.67217764055735,-105.74028367453536,Defoliation surveys,2024,1,35.75,-105.75
50171,35.68121774212554,-105.72639883748587,Defoliation surveys,2024,1,35.75,-105.75
50172,35.68380416322458,-105.7462395104319,Defoliation surveys,2024,1,35.75,-105.75
50173,35.734303035548,-105.83674051940136,Defoliation surveys,2024,1,35.75,-105.75
50174,35.7536722601808,-105.86440073333355,Defoliation surveys,2024,1,35.75,-105.75
50175,35.759348933577186,-105.85144651183565,Defoliation surveys,2024,1,35.75,-105.75
50176,35.75971666266109,-105.84715500176624,Defoliation surveys,2024,1,35.75,-105.75
50177,35.766815385024984,-105.8289032223992,Defoliation surveys,2024,1,35.75,-105.75
50178,35.76679190400573,-105.8325860613174,Defoliation surveys,2024,1,35.75,-105.75
50179,35.919482364941636,-105.85842264906432,Defoliation surveys,2024,1,36,-105.75
50180,35.933293175518536,-105.83522354874468,Defoliation surveys,2024,1,36,-105.75
50181,36.20981655755096,-105.60122162005284,Defoliation surveys,2024,1,36.25,-105.5
50182,36.23375976339117,-105.60928437157662,Defoliation surveys,2024,1,36.25,-105.5
50183,36.232451635731046,-105.65170720953525,Defoliation surveys,2024,1,36.25,-105.75
50184,36.23795822626652,-105.64426993139534,Defoliation surveys,2024,1,36.25,-105.75
50185,36.24166945809775,-105.63623844164698,Defoliation surveys,2024,1,36.25,-105.75
50186,36.25305506734657,-105.6440041480607,Defoliation surveys,2024,1,36.25,-105.75
50187,36.255907732303214,-105.60279805368764,Defoliation surveys,2024,1,36.25,-105.5
50188,36.2617420562936,-105.62551935392663,Defoliation surveys,2024,1,36.25,-105.75
50189,36.26305496881087,-105.64366495855316,Defoliation surveys,2024,1,36.25,-105.75
50190,36.273695514923794,-105.61512359212963,Defoliation surveys,2024,1,36.25,-105.5
50191,36.27362065786077,-105.6223200698798,Defoliation surveys,2024,1,36.25,-105.5
50192,36.279969707554535,-105.6180505399516,Defoliation surveys,2024,1,36.25,-105.5
50193,36.28044610375696,-105.62487985063628,Defoliation surveys,2024,1,36.25,-105.5
50194,36.28108312289031,-105.66445142794332,Defoliation surveys,2024,1,36.25,-105.75
50195,36.28645991749837,-105.65466421327308,Defoliation surveys,2024,1,36.25,-105.75
50196,36.57804772873259,-105.6096411131128,Defoliation surveys,2024,1,36.5,-105.5
50197,36.19362862768091,-105.56295904118817,Defoliation surveys,2024,1,36.25,-105.5
50198,36.20068610282836,-105.56884129856807,Defoliation surveys,2024,1,36.25,-105.5
50199,36.20502430705111,-105.59616091618794,Defoliation surveys,2024,1,36.25,-105.5
50200,36.20946164582655,-105.17201830433604,Defoliation surveys,2024,1,36.25,-105.25
50201,36.214485617600246,-105.59091042516056,Defoliation surveys,2024,1,36.25,-105.5
50202,36.21508651770818,-105.59504815817576,Defoliation surveys,2024,1,36.25,-105.5
50203,36.220519044223586,-105.57891859071472,Defoliation surveys,2024,1,36.25,-105.5
50204,36.22274178248712,-105.58975794150888,Defoliation surveys,2024,1,36.25,-105.5
50205,36.225040470995104,-105.58170487012234,Defoliation surveys,2024,1,36.25,-105.5
50206,36.22889052512479,-105.58198356728056,Defoliation surveys,2024,1,36.25,-105.5
50207,36.22948476669427,-105.57441822967932,Defoliation surveys,2024,1,36.25,-105.5
50208,36.229846397719704,-105.55347317197348,Defoliation surveys,2024,1,36.25,-105.5
50209,36.23348950462423,-105.5554386350424,Defoliation surveys,2024,1,36.25,-105.5
50210,36.23371322240617,-105.5727361043055,Defoliation surveys,2024,1,36.25,-105.5
50211,36.23681378005693,-105.56777989898458,Defoliation surveys,2024,1,36.25,-105.5
50212,36.238123627705825,-105.55705219188324,Defoliation surveys,2024,1,36.25,-105.5
50213,36.24300590181959,-105.56169680425474,Defoliation surveys,2024,1,36.25,-105.5
50214,36.251544886083025,-105.48890701527628,Defoliation surveys,2024,1,36.25,-105.5
50215,36.25461955752524,-105.5658899236975,Defoliation surveys,2024,1,36.25,-105.5
50216,36.256588147254,-105.08645933441518,Defoliation surveys,2024,1,36.25,-105
50217,36.26022196617559,-105.56050972635444,Defoliation surveys,2024,1,36.25,-105.5
50218,36.275814435372034,-105.45428074042002,Defoliation surveys,2024,1,36.25,-105.5
50219,36.326455057764456,-105.48573153851672,Defoliation surveys,2024,1,36.25,-105.5
50220,36.529703197203666,-105.5448033295274,Defoliation surveys,2024,1,36.5,-105.5
50221,36.52971481109955,-105.52797349996506,Defoliation surveys,2024,1,36.5,-105.5
50222,36.53188166392151,-105.16060420049092,Defoliation surveys,2024,1,36.5,-105.25
50223,36.53191810790638,-105.19546455008076,Defoliation surveys,2024,1,36.5,-105.25
50224,36.53685262798052,-105.5282086113586,Defoliation surveys,2024,1,36.5,-105.5
50225,36.538031061641654,-105.19050259978052,Defoliation surveys,2024,1,36.5,-105.25
50226,36.53766658337762,-105.53938155717012,Defoliation surveys,2024,1,36.5,-105.5
50227,36.538640885240824,-105.54345240115455,Defoliation surveys,2024,1,36.5,-105.5
50228,36.755340101884634,-105.56192245483844,Defoliation surveys,2024,1,36.75,-105.5
50229,36.75821592677714,-105.56096981989332,Defoliation surveys,2024,1,36.75,-105.5
50230,36.787023112657366,-105.5598190279689,Defoliation surveys,2024,1,36.75,-105.5
50231,36.81212627600366,-105.54518543437216,Defoliation surveys,2024,1,36.75,-105.5
50232,36.829356861929185,-105.54613899369733,Defoliation surveys,2024,1,36.75,-105.5
50233,40.10463349052963,-105.31671727277434,Defoliation surveys,2024,1,40,-105.25
50234,40.10858785988314,-105.3160393570407,Defoliation surveys,2024,1,40,-105.25
2209,47.07513,-116.87833,Pheromone trapping,1999,52.6,47,-117
2209,47.07513,-116.87833,Pheromone trapping,2000,82.8,47,-117
2209,47.07513,-116.87833,Pheromone trapping,2001,0.2,47,-117
2209,47.07513,-116.87833,Pheromone trapping,2002,25.2,47,-117
2209,47.07513,-116.87833,Pheromone trapping,2008,0.2,47,-117
2209,47.07513,-116.87833,Pheromone trapping,2009,2.2,47,-117
2209,47.07513,-116.87833,Pheromone trapping,2010,24.6,47,-117
2209,47.07513,-116.87833,Pheromone trapping,2011,61.6,47,-117
2209,47.07513,-116.87833,Pheromone trapping,2012,43.6,47,-117
2209,47.07513,-116.87833,Pheromone trapping,2016,0.2,47,-117
2209,47.07513,-116.87833,Pheromone trapping,2018,1.8,47,-117
2209,47.07513,-116.87833,Pheromone trapping,2019,2.4,47,-117
2209,47.07513,-116.87833,Pheromone trapping,2020,3,47,-117
2250,46.82465,-116.66735,Pheromone trapping,1987,4,46.75,-116.75
2250,46.82465,-116.66735,Pheromone trapping,1997,3,46.75,-116.75
2250,46.82465,-116.66735,Pheromone trapping,1998,24,46.75,-116.75
2250,46.82465,-116.66735,Pheromone trapping,1999,77.8,46.75,-116.75
2250,46.82465,-116.66735,Pheromone trapping,2000,97.4,46.75,-116.75
2250,46.82465,-116.66735,Pheromone trapping,2001,87,46.75,-116.75
2250,46.82465,-116.66735,Pheromone trapping,2002,40.6,46.75,-116.75
2250,46.82465,-116.66735,Pheromone trapping,2003,0.8,46.75,-116.75
2250,46.82465,-116.66735,Pheromone trapping,2008,0.8,46.75,-116.75
2250,46.82465,-116.66735,Pheromone trapping,2009,2,46.75,-116.75
2250,46.82465,-116.66735,Pheromone trapping,2010,1.6,46.75,-116.75
2250,46.82465,-116.66735,Pheromone trapping,2011,17.6,46.75,-116.75
2250,46.82465,-116.66735,Pheromone trapping,2019,6,46.75,-116.75
2250,46.82465,-116.66735,Pheromone trapping,2020,3,46.75,-116.75
2250,46.82465,-116.66735,Pheromone trapping,2021,2.2,46.75,-116.75
2232,47.0727,-116.88829,Pheromone trapping,1984,36,47,-117
2232,47.0727,-116.88829,Pheromone trapping,1985,68,47,-117
2232,47.0727,-116.88829,Pheromone trapping,1986,43,47,-117
2232,47.0727,-116.88829,Pheromone trapping,1987,1,47,-117
2232,47.0727,-116.88829,Pheromone trapping,1992,4,47,-117
2232,47.0727,-116.88829,Pheromone trapping,1997,1,47,-117
2232,47.0727,-116.88829,Pheromone trapping,1998,30,47,-117
2232,47.0727,-116.88829,Pheromone trapping,1999,36.4,47,-117
2232,47.0727,-116.88829,Pheromone trapping,2000,93,47,-117
2232,47.0727,-116.88829,Pheromone trapping,2001,0.2,47,-117
2232,47.0727,-116.88829,Pheromone trapping,2002,1,47,-117
2232,47.0727,-116.88829,Pheromone trapping,2003,0.2,47,-117
2232,47.0727,-116.88829,Pheromone trapping,2006,0.4,47,-117
2232,47.0727,-116.88829,Pheromone trapping,2008,0.8,47,-117
2232,47.0727,-116.88829,Pheromone trapping,2009,32.4,47,-117
2232,47.0727,-116.88829,Pheromone trapping,2010,27.6,47,-117
2232,47.0727,-116.88829,Pheromone trapping,2011,67.6,47,-117
2232,47.0727,-116.88829,Pheromone trapping,2012,47.4,47,-117
2232,47.0727,-116.88829,Pheromone trapping,2013,0.4,47,-117
2232,47.0727,-116.88829,Pheromone trapping,2016,0.2,47,-117
2232,47.0727,-116.88829,Pheromone trapping,2018,0.4,47,-117
2232,47.0727,-116.88829,Pheromone trapping,2019,11.8,47,-117
2232,47.0727,-116.88829,Pheromone trapping,2020,23,47,-117
2232,47.0727,-116.88829,Pheromone trapping,2021,7.75,47,-117
2249,46.8086,-116.67886,Pheromone trapping,1997,4,46.75,-116.75
2249,46.8086,-116.67886,Pheromone trapping,1998,39,46.75,-116.75
2249,46.8086,-116.67886,Pheromone trapping,1999,89.4,46.75,-116.75
2249,46.8086,-116.67886,Pheromone trapping,2000,70.6,46.75,-116.75
2249,46.8086,-116.67886,Pheromone trapping,2001,67.8,46.75,-116.75
2249,46.8086,-116.67886,Pheromone trapping,2002,23.4,46.75,-116.75
2249,46.8086,-116.67886,Pheromone trapping,2007,1,46.75,-116.75
2249,46.8086,-116.67886,Pheromone trapping,2008,4,46.75,-116.75
2249,46.8086,-116.67886,Pheromone trapping,2009,44.4,46.75,-116.75
2249,46.8086,-116.67886,Pheromone trapping,2010,5.8,46.75,-116.75
2249,46.8086,-116.67886,Pheromone trapping,2011,50.4,46.75,-116.75
2249,46.8086,-116.67886,Pheromone trapping,2012,3,46.75,-116.75
2249,46.8086,-116.67886,Pheromone trapping,2017,0.2,46.75,-116.75
2249,46.8086,-116.67886,Pheromone trapping,2018,1,46.75,-116.75
2249,46.8086,-116.67886,Pheromone trapping,2019,11.2,46.75,-116.75
2249,46.8086,-116.67886,Pheromone trapping,2020,6.4,46.75,-116.75
2249,46.8086,-116.67886,Pheromone trapping,2021,1.8,46.75,-116.75
2274,47.115284,-116.969199,Pheromone trapping,2000,22.2,47,-117
2274,47.115284,-116.969199,Pheromone trapping,2001,87.8,47,-117
2274,47.115284,-116.969199,Pheromone trapping,2002,27.2,47,-117
2274,47.115284,-116.969199,Pheromone trapping,2007,0.8,47,-117
2274,47.115284,-116.969199,Pheromone trapping,2008,0.2,47,-117
2274,47.115284,-116.969199,Pheromone trapping,2009,2,47,-117
2274,47.115284,-116.969199,Pheromone trapping,2010,27.8,47,-117
2274,47.115284,-116.969199,Pheromone trapping,2011,77.2,47,-117
2274,47.115284,-116.969199,Pheromone trapping,2012,0.4,47,-117
2274,47.115284,-116.969199,Pheromone trapping,2017,0.2,47,-117
2274,47.115284,-116.969199,Pheromone trapping,2018,3.4,47,-117
2274,47.115284,-116.969199,Pheromone trapping,2019,8.6,47,-117
2274,47.115284,-116.969199,Pheromone trapping,2020,8.2,47,-117
2274,47.115284,-116.969199,Pheromone trapping,2021,9.2,47,-117
2274,47.115284,-116.969199,Pheromone trapping,2022,1.2,47,-117
2274,47.115284,-116.969199,Pheromone trapping,2023,0.2,47,-117
2305,47.256923,-116.925154,Pheromone trapping,2007,0.2,47.25,-117
2305,47.256923,-116.925154,Pheromone trapping,2008,2.8,47.25,-117
2305,47.256923,-116.925154,Pheromone trapping,2009,9.8,47.25,-117
2305,47.256923,-116.925154,Pheromone trapping,2010,6.8,47.25,-117
2305,47.256923,-116.925154,Pheromone trapping,2011,21.4,47.25,-117
2305,47.256923,-116.925154,Pheromone trapping,2012,5.6,47.25,-117
2305,47.256923,-116.925154,Pheromone trapping,2014,0.2,47.25,-117
2305,47.256923,-116.925154,Pheromone trapping,2015,0.4,47.25,-117
2305,47.256923,-116.925154,Pheromone trapping,2016,0.4,47.25,-117
2305,47.256923,-116.925154,Pheromone trapping,2018,2.6,47.25,-117
2305,47.256923,-116.925154,Pheromone trapping,2019,1.6,47.25,-117
2305,47.256923,-116.925154,Pheromone trapping,2020,2.4,47.25,-117
2305,47.256923,-116.925154,Pheromone trapping,2021,2.6,47.25,-117
2305,47.256923,-116.925154,Pheromone trapping,2022,0.6,47.25,-117
2247,46.8085,-116.6905,Pheromone trapping,1997,4,46.75,-116.75
2247,46.8085,-116.6905,Pheromone trapping,1998,48,46.75,-116.75
2247,46.8085,-116.6905,Pheromone trapping,1999,90,46.75,-116.75
2247,46.8085,-116.6905,Pheromone trapping,2000,88,46.75,-116.75
2247,46.8085,-116.6905,Pheromone trapping,2001,47,46.75,-116.75
2247,46.8085,-116.6905,Pheromone trapping,2002,38.4,46.75,-116.75
2247,46.8085,-116.6905,Pheromone trapping,2007,0.2,46.75,-116.75
2247,46.8085,-116.6905,Pheromone trapping,2008,1.6,46.75,-116.75
2247,46.8085,-116.6905,Pheromone trapping,2009,9.2,46.75,-116.75
2247,46.8085,-116.6905,Pheromone trapping,2010,3.6,46.75,-116.75
2247,46.8085,-116.6905,Pheromone trapping,2011,47.2,46.75,-116.75
2247,46.8085,-116.6905,Pheromone trapping,2012,0.8,46.75,-116.75
2247,46.8085,-116.6905,Pheromone trapping,2016,0.2,46.75,-116.75
2247,46.8085,-116.6905,Pheromone trapping,2017,0.6,46.75,-116.75
2247,46.8085,-116.6905,Pheromone trapping,2018,2.4,46.75,-116.75
2247,46.8085,-116.6905,Pheromone trapping,2019,9.6,46.75,-116.75
2247,46.8085,-116.6905,Pheromone trapping,2021,6.25,46.75,-116.75
2247,46.8085,-116.6905,Pheromone trapping,2022,0.75,46.75,-116.75
2251,46.82698,-116.69386,Pheromone trapping,1987,1,46.75,-116.75
2251,46.82698,-116.69386,Pheromone trapping,1997,7,46.75,-116.75
2251,46.82698,-116.69386,Pheromone trapping,1998,49,46.75,-116.75
2251,46.82698,-116.69386,Pheromone trapping,1999,97.8,46.75,-116.75
2251,46.82698,-116.69386,Pheromone trapping,2000,95.2,46.75,-116.75
2251,46.82698,-116.69386,Pheromone trapping,2001,92.4,46.75,-116.75
2251,46.82698,-116.69386,Pheromone trapping,2002,20.6,46.75,-116.75
2251,46.82698,-116.69386,Pheromone trapping,2006,0.2,46.75,-116.75
2251,46.82698,-116.69386,Pheromone trapping,2007,0.4,46.75,-116.75
2251,46.82698,-116.69386,Pheromone trapping,2009,27,46.75,-116.75
2251,46.82698,-116.69386,Pheromone trapping,2010,23.4,46.75,-116.75
2251,46.82698,-116.69386,Pheromone trapping,2011,52.8,46.75,-116.75
2251,46.82698,-116.69386,Pheromone trapping,2012,6.4,46.75,-116.75
2251,46.82698,-116.69386,Pheromone trapping,2018,0.2,46.75,-116.75
2251,46.82698,-116.69386,Pheromone trapping,2019,0.4,46.75,-116.75
2251,46.82698,-116.69386,Pheromone trapping,2020,0.75,46.75,-116.75
2251,46.82698,-116.69386,Pheromone trapping,2021,4,46.75,-116.75
2257,46.83728,-116.65518,Pheromone trapping,1999,13,46.75,-116.75
2257,46.83728,-116.65518,Pheromone trapping,2000,68.6,46.75,-116.75
2257,46.83728,-116.65518,Pheromone trapping,2001,61.4,46.75,-116.75
2257,46.83728,-116.65518,Pheromone trapping,2002,6.8,46.75,-116.75
2257,46.83728,-116.65518,Pheromone trapping,2009,3,46.75,-116.75
2257,46.83728,-116.65518,Pheromone trapping,2010,6.2,46.75,-116.75
2257,46.83728,-116.65518,Pheromone trapping,2011,42.8,46.75,-116.75
2257,46.83728,-116.65518,Pheromone trapping,2012,2.8,46.75,-116.75
2257,46.83728,-116.65518,Pheromone trapping,2017,0.4,46.75,-116.75
2257,46.83728,-116.65518,Pheromone trapping,2018,0.4,46.75,-116.75
2257,46.83728,-116.65518,Pheromone trapping,2019,3.2,46.75,-116.75
2257,46.83728,-116.65518,Pheromone trapping,2020,0.5,46.75,-116.75
2257,46.83728,-116.65518,Pheromone trapping,2021,0.2,46.75,-116.75
2257,46.83728,-116.65518,Pheromone trapping,2022,0.4,46.75,-116.75
2235,47.05068,-116.88861,Pheromone trapping,1985,94,47,-117
2235,47.05068,-116.88861,Pheromone trapping,1986,85,47,-117
2235,47.05068,-116.88861,Pheromone trapping,1987,8,47,-117
2235,47.05068,-116.88861,Pheromone trapping,1997,3,47,-117
2235,47.05068,-116.88861,Pheromone trapping,1998,53,47,-117
2235,47.05068,-116.88861,Pheromone trapping,1999,72.2,47,-117
2235,47.05068,-116.88861,Pheromone trapping,2000,107.6,47,-117
2235,47.05068,-116.88861,Pheromone trapping,2001,91.2,47,-117
2235,47.05068,-116.88861,Pheromone trapping,2002,69.4,47,-117
2235,47.05068,-116.88861,Pheromone trapping,2003,0.2,47,-117
2235,47.05068,-116.88861,Pheromone trapping,2004,0.2,47,-117
2235,47.05068,-116.88861,Pheromone trapping,2006,0.2,47,-117
2235,47.05068,-116.88861,Pheromone trapping,2008,2.4,47,-117
2235,47.05068,-116.88861,Pheromone trapping,2009,37.6,47,-117
2235,47.05068,-116.88861,Pheromone trapping,2010,62.6,47,-117
2235,47.05068,-116.88861,Pheromone trapping,2011,66.6,47,-117
2235,47.05068,-116.88861,Pheromone trapping,2012,81,47,-117
2235,47.05068,-116.88861,Pheromone trapping,2015,0.4,47,-117
2235,47.05068,-116.88861,Pheromone trapping,2017,0.2,47,-117
2235,47.05068,-116.88861,Pheromone trapping,2018,8.4,47,-117
2235,47.05068,-116.88861,Pheromone trapping,2019,25.6,47,-117
2235,47.05068,-116.88861,Pheromone trapping,2020,16.4,47,-117
2235,47.05068,-116.88861,Pheromone trapping,2021,11.4,47,-117
2235,47.05068,-116.88861,Pheromone trapping,2022,0.2,47,-117
2307,47.308351,-116.894425,Pheromone trapping,2008,1.6,47.25,-117
2307,47.308351,-116.894425,Pheromone trapping,2009,39.6,47.25,-117
2307,47.308351,-116.894425,Pheromone trapping,2010,40,47.25,-117
2307,47.308351,-116.894425,Pheromone trapping,2011,80,47.25,-117
2307,47.308351,-116.894425,Pheromone trapping,2012,2.4,47.25,-117
2307,47.308351,-116.894425,Pheromone trapping,2013,0.6,47.25,-117
2307,47.308351,-116.894425,Pheromone trapping,2018,0.4,47.25,-117
