elev2,lng,lat,lon
1269,-119.325,49.1,-119.325
1338,-119.3,49.1,-119.3
1463,-119.275,49.1,-119.275
1292,-119.25,49.1,-119.25
1241,-119.225,49.1,-119.225
1253,-119.2,49.1,-119.2
1247,-119.175,49.1,-119.175
1145,-119.15,49.1,-119.15
1061,-119.125,49.1,-119.125
1178,-119.1,49.1,-119.1
1185,-119.075,49.1,-119.075
1089,-119.05,49.1,-119.05
1016,-119.025,49.1,-119.025
649,-119,49.1,-119
737,-118.975,49.1,-118.975
827,-118.95,49.1,-118.95
951,-118.925,49.1,-118.925
1011,-118.9,49.1,-118.9
1324,-118.875,49.1,-118.875
1209,-118.85,49.1,-118.85
1297,-118.825,49.1,-118.825
1121,-118.8,49.1,-118.8
1413,-118.775,49.1,-118.775
1178,-118.75,49.1,-118.75
1001,-118.725,49.1,-118.725
852,-118.7,49.1,-118.7
745,-118.675,49.1,-118.675
1208,-118.65,49.1,-118.65
1239,-118.625,49.1,-118.625
1380,-118.6,49.1,-118.6
1400,-118.575,49.1,-118.575
1132,-118.55,49.1,-118.55
988,-118.525,49.1,-118.525
1062,-118.5,49.1,-118.5
5,-123,49.125,-123
3,-122.975,49.125,-122.975
5,-122.95,49.125,-122.95
13,-122.925,49.125,-122.925
88,-122.9,49.125,-122.9
92,-122.875,49.125,-122.875
68,-122.85,49.125,-122.85
30,-122.825,49.125,-122.825
16,-122.8,49.125,-122.8
0,-122.775,49.125,-122.775
5,-122.75,49.125,-122.75
34,-122.725,49.125,-122.725
78,-122.7,49.125,-122.7
44,-122.675,49.125,-122.675
48,-122.65,49.125,-122.65
14,-122.625,49.125,-122.625
24,-122.6,49.125,-122.6
31,-122.575,49.125,-122.575
58,-122.55,49.125,-122.55
74,-122.525,49.125,-122.525
81,-122.5,49.125,-122.5
82,-122.475,49.125,-122.475
96,-122.45,49.125,-122.45
141,-122.425,49.125,-122.425
63,-122.4,49.125,-122.4
49,-122.375,49.125,-122.375
4,-122.35,49.125,-122.35
10,-122.325,49.125,-122.325
2,-122.3,49.125,-122.3
5,-122.275,49.125,-122.275
6,-122.25,49.125,-122.25
5,-122.225,49.125,-122.225
192,-122.2,49.125,-122.2
334,-122.175,49.125,-122.175
648,-122.15,49.125,-122.15
780,-122.125,49.125,-122.125
7,-122.1,49.125,-122.1
6,-122.075,49.125,-122.075
5,-122.05,49.125,-122.05
8,-122.025,49.125,-122.025
16,-122,49.125,-122
14,-121.975,49.125,-121.975
18,-121.95,49.125,-121.95
15,-121.925,49.125,-121.925
12,-121.9,49.125,-121.9
302,-121.875,49.125,-121.875
236,-121.85,49.125,-121.85
394,-121.825,49.125,-121.825
997,-121.8,49.125,-121.8
1220,-121.775,49.125,-121.775
1236,-121.75,49.125,-121.75
1511,-121.725,49.125,-121.725
1374,-121.7,49.125,-121.7
842,-121.675,49.125,-121.675
1268,-121.65,49.125,-121.65
1079,-121.625,49.125,-121.625
507,-121.6,49.125,-121.6
696,-121.575,49.125,-121.575
1280,-121.55,49.125,-121.55
1567,-121.525,49.125,-121.525
1711,-121.5,49.125,-121.5
1697,-121.475,49.125,-121.475
1008,-121.45,49.125,-121.45
1286,-121.425,49.125,-121.425
1838,-121.4,49.125,-121.4
1018,-121.375,49.125,-121.375
1335,-121.35,49.125,-121.35
1398,-121.325,49.125,-121.325
1147,-121.3,49.125,-121.3
696,-121.275,49.125,-121.275
613,-121.25,49.125,-121.25
555,-121.225,49.125,-121.225
571,-121.2,49.125,-121.2
552,-121.175,49.125,-121.175
567,-121.15,49.125,-121.15
996,-121.125,49.125,-121.125
1463,-121.1,49.125,-121.1
1684,-121.075,49.125,-121.075
1675,-121.05,49.125,-121.05
1432,-121.025,49.125,-121.025
1639,-121,49.125,-121
1941,-120.975,49.125,-120.975
1543,-120.95,49.125,-120.95
1428,-120.925,49.125,-120.925
1680,-120.9,49.125,-120.9
1374,-120.875,49.125,-120.875
1810,-120.85,49.125,-120.85
1445,-120.825,49.125,-120.825
1734,-120.8,49.125,-120.8
1827,-120.775,49.125,-120.775
1855,-120.75,49.125,-120.75
1732,-120.725,49.125,-120.725
1396,-120.7,49.125,-120.7
1280,-120.675,49.125,-120.675
1319,-120.65,49.125,-120.65
1038,-120.625,49.125,-120.625
1502,-120.6,49.125,-120.6
1076,-120.575,49.125,-120.575
1424,-120.55,49.125,-120.55
1621,-120.525,49.125,-120.525
1549,-120.5,49.125,-120.5
1923,-120.475,49.125,-120.475
2018,-120.45,49.125,-120.45
1935,-120.425,49.125,-120.425
2023,-120.4,49.125,-120.4
1783,-120.375,49.125,-120.375
1703,-120.35,49.125,-120.35
1521,-120.325,49.125,-120.325
1257,-120.3,49.125,-120.3
1732,-120.275,49.125,-120.275
1827,-120.25,49.125,-120.25
1764,-120.225,49.125,-120.225
1766,-120.2,49.125,-120.2
1937,-120.175,49.125,-120.175
1555,-120.15,49.125,-120.15
1274,-120.125,49.125,-120.125
1315,-120.1,49.125,-120.1
1156,-120.075,49.125,-120.075
1202,-120.05,49.125,-120.05
1326,-120.025,49.125,-120.025
1685,-120,49.125,-120
1891,-119.975,49.125,-119.975
2124,-119.95,49.125,-119.95
1786,-119.925,49.125,-119.925
2156,-119.9,49.125,-119.9
2147,-119.875,49.125,-119.875
1838,-119.85,49.125,-119.85
1621,-119.825,49.125,-119.825
1509,-119.8,49.125,-119.8
1013,-119.775,49.125,-119.775
384,-119.75,49.125,-119.75
623,-119.725,49.125,-119.725
1508,-119.7,49.125,-119.7
1841,-119.675,49.125,-119.675
1274,-119.65,49.125,-119.65
1207,-119.625,49.125,-119.625
568,-119.6,49.125,-119.6
287,-119.575,49.125,-119.575
378,-119.55,49.125,-119.55
680,-119.525,49.125,-119.525
419,-119.5,49.125,-119.5
690,-119.475,49.125,-119.475
675,-119.45,49.125,-119.45
932,-119.425,49.125,-119.425
1060,-119.4,49.125,-119.4
1036,-119.375,49.125,-119.375
1198,-119.35,49.125,-119.35
1299,-119.325,49.125,-119.325
1419,-119.3,49.125,-119.3
1500,-119.275,49.125,-119.275
1675,-119.25,49.125,-119.25
1469,-119.225,49.125,-119.225
1453,-119.2,49.125,-119.2
1266,-119.175,49.125,-119.175
1247,-119.15,49.125,-119.15
1023,-119.125,49.125,-119.125
1471,-119.1,49.125,-119.1
1333,-119.075,49.125,-119.075
1039,-119.05,49.125,-119.05
1028,-119.025,49.125,-119.025
660,-119,49.125,-119
819,-118.975,49.125,-118.975
1060,-118.95,49.125,-118.95
1244,-118.925,49.125,-118.925
1159,-118.9,49.125,-118.9
1215,-118.875,49.125,-118.875
1378,-118.85,49.125,-118.85
1463,-118.825,49.125,-118.825
1461,-118.8,49.125,-118.8
1341,-118.775,49.125,-118.775
1293,-118.75,49.125,-118.75
1306,-118.725,49.125,-118.725
1026,-118.7,49.125,-118.7
846,-118.675,49.125,-118.675
860,-118.65,49.125,-118.65
1015,-118.625,49.125,-118.625
1085,-118.6,49.125,-118.6
1139,-118.575,49.125,-118.575
1077,-118.55,49.125,-118.55
1111,-118.525,49.125,-118.525
1258,-118.5,49.125,-118.5
0,-123,49.15,-123
6,-122.975,49.15,-122.975
4,-122.95,49.15,-122.95
75,-122.925,49.15,-122.925
104,-122.9,49.15,-122.9
86,-122.875,49.15,-122.875
63,-122.85,49.15,-122.85
32,-122.825,49.15,-122.825
39,-122.8,49.15,-122.8
63,-122.775,49.15,-122.775
29,-122.75,49.15,-122.75
1,-122.725,49.15,-122.725
13,-122.7,49.15,-122.7
47,-122.675,49.15,-122.675
80,-122.65,49.15,-122.65
58,-122.625,49.15,-122.625
26,-122.6,49.15,-122.6
30,-122.575,49.15,-122.575
76,-122.55,49.15,-122.55
13,-122.525,49.15,-122.525
67,-122.5,49.15,-122.5
5,-122.475,49.15,-122.475
9,-122.45,49.15,-122.45
148,-122.425,49.15,-122.425
2,-122.4,49.15,-122.4
37,-122.375,49.15,-122.375
74,-122.35,49.15,-122.35
141,-122.325,49.15,-122.325
125,-122.3,49.15,-122.3
206,-122.275,49.15,-122.275
7,-122.25,49.15,-122.25
6,-122.225,49.15,-122.225
5,-122.2,49.15,-122.2
11,-122.175,49.15,-122.175
8,-122.15,49.15,-122.15
16,-122.125,49.15,-122.125
5,-122.1,49.15,-122.1
7,-122.075,49.15,-122.075
6,-122.05,49.15,-122.05
280,-122.025,49.15,-122.025
9,-122,49.15,-122
10,-121.975,49.15,-121.975
10,-121.95,49.15,-121.95
9,-121.925,49.15,-121.925
9,-121.9,49.15,-121.9
12,-121.875,49.15,-121.875
12,-121.85,49.15,-121.85
57,-121.825,49.15,-121.825
289,-121.8,49.15,-121.8
542,-121.775,49.15,-121.775
1136,-121.75,49.15,-121.75
1136,-121.725,49.15,-121.725
1302,-121.7,49.15,-121.7
1311,-121.675,49.15,-121.675
1290,-121.65,49.15,-121.65
1095,-121.625,49.15,-121.625
1812,-121.6,49.15,-121.6
1656,-121.575,49.15,-121.575
1315,-121.55,49.15,-121.55
1189,-121.525,49.15,-121.525
1745,-121.5,49.15,-121.5
1206,-121.475,49.15,-121.475
1618,-121.45,49.15,-121.45
1053,-121.425,49.15,-121.425
1337,-121.4,49.15,-121.4
1549,-121.375,49.15,-121.375
1439,-121.35,49.15,-121.35
621,-121.325,49.15,-121.325
765,-121.3,49.15,-121.3
1294,-121.275,49.15,-121.275
1569,-121.25,49.15,-121.25
1368,-121.225,49.15,-121.225
1727,-121.2,49.15,-121.2
1043,-121.175,49.15,-121.175
614,-121.15,49.15,-121.15
973,-121.125,49.15,-121.125
1461,-121.1,49.15,-121.1
1911,-121.075,49.15,-121.075
1438,-121.05,49.15,-121.05
1329,-121.025,49.15,-121.025
1811,-121,49.15,-121
1541,-120.975,49.15,-120.975
1156,-120.95,49.15,-120.95
1487,-120.925,49.15,-120.925
1164,-120.9,49.15,-120.9
1871,-120.875,49.15,-120.875
1556,-120.85,49.15,-120.85
1730,-120.825,49.15,-120.825
1902,-120.8,49.15,-120.8
1992,-120.775,49.15,-120.775
1916,-120.75,49.15,-120.75
1887,-120.725,49.15,-120.725
1534,-120.7,49.15,-120.7
1619,-120.675,49.15,-120.675
1263,-120.65,49.15,-120.65
1258,-120.625,49.15,-120.625
1014,-120.6,49.15,-120.6
1151,-120.575,49.15,-120.575
1538,-120.55,49.15,-120.55
1480,-120.525,49.15,-120.525
1478,-120.5,49.15,-120.5
1468,-120.475,49.15,-120.475
1690,-120.45,49.15,-120.45
2116,-120.425,49.15,-120.425
1961,-120.4,49.15,-120.4
1825,-120.375,49.15,-120.375
1741,-120.35,49.15,-120.35
1759,-120.325,49.15,-120.325
1538,-120.3,49.15,-120.3
1386,-120.275,49.15,-120.275
1090,-120.25,49.15,-120.25
1073,-120.225,49.15,-120.225
1062,-120.2,49.15,-120.2
1108,-120.175,49.15,-120.175
1449,-120.15,49.15,-120.15
1749,-120.125,49.15,-120.125
1687,-120.1,49.15,-120.1
1497,-120.075,49.15,-120.075
1157,-120.05,49.15,-120.05
895,-120.025,49.15,-120.025
1213,-120,49.15,-120
1340,-119.975,49.15,-119.975
1995,-119.95,49.15,-119.95
1875,-119.925,49.15,-119.925
2282,-119.9,49.15,-119.9
1935,-119.875,49.15,-119.875
1900,-119.85,49.15,-119.85
1869,-119.825,49.15,-119.825
1301,-119.8,49.15,-119.8
560,-119.775,49.15,-119.775
389,-119.75,49.15,-119.75
524,-119.725,49.15,-119.725
1514,-119.7,49.15,-119.7
1675,-119.675,49.15,-119.675
1618,-119.65,49.15,-119.65
957,-119.625,49.15,-119.625
488,-119.6,49.15,-119.6
296,-119.575,49.15,-119.575
387,-119.55,49.15,-119.55
420,-119.525,49.15,-119.525
688,-119.5,49.15,-119.5
874,-119.475,49.15,-119.475
751,-119.45,49.15,-119.45
941,-119.425,49.15,-119.425
1099,-119.4,49.15,-119.4
1157,-119.375,49.15,-119.375
1326,-119.35,49.15,-119.35
1410,-119.325,49.15,-119.325
1594,-119.3,49.15,-119.3
1731,-119.275,49.15,-119.275
1836,-119.25,49.15,-119.25
1865,-119.225,49.15,-119.225
1496,-119.2,49.15,-119.2
1323,-119.175,49.15,-119.175
1243,-119.15,49.15,-119.15
1297,-119.125,49.15,-119.125
1552,-119.1,49.15,-119.1
1339,-119.075,49.15,-119.075
1234,-119.05,49.15,-119.05
886,-119.025,49.15,-119.025
772,-119,49.15,-119
685,-118.975,49.15,-118.975
1073,-118.95,49.15,-118.95
1153,-118.925,49.15,-118.925
1342,-118.9,49.15,-118.9
1358,-118.875,49.15,-118.875
1373,-118.85,49.15,-118.85
1408,-118.825,49.15,-118.825
1265,-118.8,49.15,-118.8
1081,-118.775,49.15,-118.775
1156,-118.75,49.15,-118.75
880,-118.725,49.15,-118.725
972,-118.7,49.15,-118.7
883,-118.675,49.15,-118.675
1120,-118.65,49.15,-118.65
1120,-118.625,49.15,-118.625
1197,-118.6,49.15,-118.6
1247,-118.575,49.15,-118.575
998,-118.55,49.15,-118.55
994,-118.525,49.15,-118.525
916,-118.5,49.15,-118.5
0,-123,49.175,-123
4,-122.975,49.175,-122.975
6,-122.95,49.175,-122.95
1,-122.925,49.175,-122.925
96,-122.9,49.175,-122.9
96,-122.875,49.175,-122.875
69,-122.85,49.175,-122.85
103,-122.825,49.175,-122.825
94,-122.8,49.175,-122.8
64,-122.775,49.175,-122.775
32,-122.75,49.175,-122.75
49,-122.725,49.175,-122.725
23,-122.7,49.175,-122.7
22,-122.675,49.175,-122.675
19,-122.65,49.175,-122.65
17,-122.625,49.175,-122.625
6,-122.6,49.175,-122.6
13,-122.575,49.175,-122.575
1,-122.55,49.175,-122.55
21,-122.525,49.175,-122.525
66,-122.5,49.175,-122.5
49,-122.475,49.175,-122.475
28,-122.45,49.175,-122.45
10,-122.425,49.175,-122.425
41,-122.4,49.175,-122.4
162,-122.375,49.175,-122.375
170,-122.35,49.175,-122.35
139,-122.325,49.175,-122.325
163,-122.3,49.175,-122.3
160,-122.275,49.175,-122.275
2,-122.25,49.175,-122.25
39,-122.225,49.175,-122.225
181,-122.2,49.175,-122.2
2,-122.175,49.175,-122.175
19,-122.15,49.175,-122.15
4,-122.125,49.175,-122.125
7,-122.1,49.175,-122.1
10,-122.075,49.175,-122.075
7,-122.05,49.175,-122.05
6,-122.025,49.175,-122.025
10,-122,49.175,-122
13,-121.975,49.175,-121.975
13,-121.95,49.175,-121.95
10,-121.925,49.175,-121.925
11,-121.9,49.175,-121.9
11,-121.875,49.175,-121.875
11,-121.85,49.175,-121.85
16,-121.825,49.175,-121.825
18,-121.8,49.175,-121.8
58,-121.775,49.175,-121.775
376,-121.75,49.175,-121.75
967,-121.725,49.175,-121.725
1587,-121.7,49.175,-121.7
1642,-121.675,49.175,-121.675
1747,-121.65,49.175,-121.65
1601,-121.625,49.175,-121.625
1204,-121.6,49.175,-121.6
1641,-121.575,49.175,-121.575
1544,-121.55,49.175,-121.55
1023,-121.525,49.175,-121.525
1678,-121.5,49.175,-121.5
1962,-121.475,49.175,-121.475
1358,-121.45,49.175,-121.45
1332,-121.425,49.175,-121.425
1587,-121.4,49.175,-121.4
683,-121.375,49.175,-121.375
614,-121.35,49.175,-121.35
977,-121.325,49.175,-121.325
1402,-121.3,49.175,-121.3
2043,-121.275,49.175,-121.275
1246,-121.25,49.175,-121.25
1575,-121.225,49.175,-121.225
2146,-121.2,49.175,-121.2
1191,-121.175,49.175,-121.175
970,-121.15,49.175,-121.15
1196,-121.125,49.175,-121.125
642,-121.1,49.175,-121.1
1340,-121.075,49.175,-121.075
1647,-121.05,49.175,-121.05
1880,-121.025,49.175,-121.025
1270,-121,49.175,-121
1276,-120.975,49.175,-120.975
1256,-120.95,49.175,-120.95
1366,-120.925,49.175,-120.925
1774,-120.9,49.175,-120.9
1714,-120.875,49.175,-120.875
1538,-120.85,49.175,-120.85
1750,-120.825,49.175,-120.825
1909,-120.8,49.175,-120.8
1763,-120.775,49.175,-120.775
1812,-120.75,49.175,-120.75
1456,-120.725,49.175,-120.725
1418,-120.7,49.175,-120.7
1538,-120.675,49.175,-120.675
1678,-120.65,49.175,-120.65
1611,-120.625,49.175,-120.625
1451,-120.6,49.175,-120.6
1198,-120.575,49.175,-120.575
958,-120.55,49.175,-120.55
1297,-120.525,49.175,-120.525
1501,-120.5,49.175,-120.5
1544,-120.475,49.175,-120.475
1520,-120.45,49.175,-120.45
1857,-120.425,49.175,-120.425
1826,-120.4,49.175,-120.4
1608,-120.375,49.175,-120.375
1376,-120.35,49.175,-120.35
1836,-120.325,49.175,-120.325
1866,-120.3,49.175,-120.3
1812,-120.275,49.175,-120.275
1887,-120.25,49.175,-120.25
1696,-120.225,49.175,-120.225
1697,-120.2,49.175,-120.2
1870,-120.175,49.175,-120.175
1850,-120.15,49.175,-120.15
1881,-120.125,49.175,-120.125
2078,-120.1,49.175,-120.1
2113,-120.075,49.175,-120.075
1593,-120.05,49.175,-120.05
1266,-120.025,49.175,-120.025
644,-120,49.175,-120
1353,-119.975,49.175,-119.975
1948,-119.95,49.175,-119.95
1961,-119.925,49.175,-119.925
1717,-119.9,49.175,-119.9
1489,-119.875,49.175,-119.875
1193,-119.85,49.175,-119.85
1515,-119.825,49.175,-119.825
1163,-119.8,49.175,-119.8
397,-119.775,49.175,-119.775
395,-119.75,49.175,-119.75
518,-119.725,49.175,-119.725
1212,-119.7,49.175,-119.7
1647,-119.675,49.175,-119.675
1371,-119.65,49.175,-119.65
800,-119.625,49.175,-119.625
476,-119.6,49.175,-119.6
344,-119.575,49.175,-119.575
310,-119.55,49.175,-119.55
375,-119.525,49.175,-119.525
604,-119.5,49.175,-119.5
546,-119.475,49.175,-119.475
773,-119.45,49.175,-119.45
999,-119.425,49.175,-119.425
1195,-119.4,49.175,-119.4
1371,-119.375,49.175,-119.375
1463,-119.35,49.175,-119.35
1519,-119.325,49.175,-119.325
1653,-119.3,49.175,-119.3
1996,-119.275,49.175,-119.275
2025,-119.25,49.175,-119.25
1905,-119.225,49.175,-119.225
1555,-119.2,49.175,-119.2
1755,-119.175,49.175,-119.175
1489,-119.15,49.175,-119.15
1292,-119.125,49.175,-119.125
1062,-119.1,49.175,-119.1
1294,-119.075,49.175,-119.075
1162,-119.05,49.175,-119.05
1261,-119.025,49.175,-119.025
947,-119,49.175,-119
694,-118.975,49.175,-118.975
1066,-118.95,49.175,-118.95
1371,-118.925,49.175,-118.925
1308,-118.9,49.175,-118.9
1122,-118.875,49.175,-118.875
1208,-118.85,49.175,-118.85
1407,-118.825,49.175,-118.825
1237,-118.8,49.175,-118.8
1218,-118.775,49.175,-118.775
1141,-118.75,49.175,-118.75
1163,-118.725,49.175,-118.725
841,-118.7,49.175,-118.7
1011,-118.675,49.175,-118.675
1261,-118.65,49.175,-118.65
1373,-118.625,49.175,-118.625
1314,-118.6,49.175,-118.6
1368,-118.575,49.175,-118.575
1034,-118.55,49.175,-118.55
1063,-118.525,49.175,-118.525
988,-118.5,49.175,-118.5
6,-123,49.2,-123
4,-122.975,49.2,-122.975
50,-122.95,49.2,-122.95
2,-122.925,49.2,-122.925
1,-122.9,49.2,-122.9
7,-122.875,49.2,-122.875
78,-122.85,49.2,-122.85
110,-122.825,49.2,-122.825
97,-122.8,49.2,-122.8
79,-122.775,49.2,-122.775
6,-122.75,49.2,-122.75
1,-122.725,49.2,-122.725
3,-122.7,49.2,-122.7
7,-122.675,49.2,-122.675
1,-122.65,49.2,-122.65
6,-122.625,49.2,-122.625
8,-122.6,49.2,-122.6
11,-122.575,49.2,-122.575
14,-122.55,49.2,-122.55
157,-122.525,49.2,-122.525
195,-122.5,49.2,-122.5
149,-122.475,49.2,-122.475
175,-122.45,49.2,-122.45
154,-122.425,49.2,-122.425
49,-122.4,49.2,-122.4
132,-122.375,49.2,-122.375
341,-122.35,49.2,-122.35
247,-122.325,49.2,-122.325
517,-122.3,49.2,-122.3
163,-122.275,49.2,-122.275
4,-122.25,49.2,-122.25
113,-122.225,49.2,-122.225
835,-122.2,49.2,-122.2
408,-122.175,49.2,-122.175
132,-122.15,49.2,-122.15
938,-122.125,49.2,-122.125
784,-122.1,49.2,-122.1
293,-122.075,49.2,-122.075
36,-122.05,49.2,-122.05
15,-122.025,49.2,-122.025
10,-122,49.2,-122
22,-121.975,49.2,-121.975
12,-121.95,49.2,-121.95
13,-121.925,49.2,-121.925
15,-121.9,49.2,-121.9
14,-121.875,49.2,-121.875
14,-121.85,49.2,-121.85
16,-121.825,49.2,-121.825
17,-121.8,49.2,-121.8
21,-121.775,49.2,-121.775
48,-121.75,49.2,-121.75
27,-121.725,49.2,-121.725
704,-121.7,49.2,-121.7
1234,-121.675,49.2,-121.675
975,-121.65,49.2,-121.65
846,-121.625,49.2,-121.625
1049,-121.6,49.2,-121.6
1188,-121.575,49.2,-121.575
1510,-121.55,49.2,-121.55
1410,-121.525,49.2,-121.525
1316,-121.5,49.2,-121.5
1306,-121.475,49.2,-121.475
1440,-121.45,49.2,-121.45
811,-121.425,49.2,-121.425
1426,-121.4,49.2,-121.4
520,-121.375,49.2,-121.375
1017,-121.35,49.2,-121.35
1323,-121.325,49.2,-121.325
1590,-121.3,49.2,-121.3
1645,-121.275,49.2,-121.275
1334,-121.25,49.2,-121.25
1465,-121.225,49.2,-121.225
1641,-121.2,49.2,-121.2
1730,-121.175,49.2,-121.175
1706,-121.15,49.2,-121.15
1942,-121.125,49.2,-121.125
1659,-121.1,49.2,-121.1
634,-121.075,49.2,-121.075
1615,-121.05,49.2,-121.05
1431,-121.025,49.2,-121.025
915,-121,49.2,-121
1014,-120.975,49.2,-120.975
1743,-120.95,49.2,-120.95
1862,-120.925,49.2,-120.925
1768,-120.9,49.2,-120.9
1754,-120.875,49.2,-120.875
1848,-120.85,49.2,-120.85
1825,-120.825,49.2,-120.825
1777,-120.8,49.2,-120.8
1752,-120.775,49.2,-120.775
1564,-120.75,49.2,-120.75
1370,-120.725,49.2,-120.725
1501,-120.7,49.2,-120.7
1357,-120.675,49.2,-120.675
1163,-120.65,49.2,-120.65
1193,-120.625,49.2,-120.625
1160,-120.6,49.2,-120.6
1356,-120.575,49.2,-120.575
1022,-120.55,49.2,-120.55
1279,-120.525,49.2,-120.525
1575,-120.5,49.2,-120.5
1642,-120.475,49.2,-120.475
1624,-120.45,49.2,-120.45
1755,-120.425,49.2,-120.425
1724,-120.4,49.2,-120.4
1787,-120.375,49.2,-120.375
1545,-120.35,49.2,-120.35
1817,-120.325,49.2,-120.325
1901,-120.3,49.2,-120.3
1760,-120.275,49.2,-120.275
1921,-120.25,49.2,-120.25
1868,-120.225,49.2,-120.225
1888,-120.2,49.2,-120.2
1918,-120.175,49.2,-120.175
1894,-120.15,49.2,-120.15
1776,-120.125,49.2,-120.125
1904,-120.1,49.2,-120.1
1855,-120.075,49.2,-120.075
1553,-120.05,49.2,-120.05
1156,-120.025,49.2,-120.025
586,-120,49.2,-120
1381,-119.975,49.2,-119.975
1330,-119.95,49.2,-119.95
1390,-119.925,49.2,-119.925
658,-119.9,49.2,-119.9
423,-119.875,49.2,-119.875
417,-119.85,49.2,-119.85
419,-119.825,49.2,-119.825
404,-119.8,49.2,-119.8
401,-119.775,49.2,-119.775
504,-119.75,49.2,-119.75
914,-119.725,49.2,-119.725
850,-119.7,49.2,-119.7
1333,-119.675,49.2,-119.675
1154,-119.65,49.2,-119.65
811,-119.625,49.2,-119.625
651,-119.6,49.2,-119.6
559,-119.575,49.2,-119.575
302,-119.55,49.2,-119.55
381,-119.525,49.2,-119.525
441,-119.5,49.2,-119.5
736,-119.475,49.2,-119.475
1159,-119.45,49.2,-119.45
1330,-119.425,49.2,-119.425
1414,-119.4,49.2,-119.4
1593,-119.375,49.2,-119.375
1711,-119.35,49.2,-119.35
1610,-119.325,49.2,-119.325
1689,-119.3,49.2,-119.3
1738,-119.275,49.2,-119.275
1712,-119.25,49.2,-119.25
1889,-119.225,49.2,-119.225
1971,-119.2,49.2,-119.2
1837,-119.175,49.2,-119.175
1573,-119.15,49.2,-119.15
1408,-119.125,49.2,-119.125
1173,-119.1,49.2,-119.1
1031,-119.075,49.2,-119.075
828,-119.05,49.2,-119.05
759,-119.025,49.2,-119.025
645,-119,49.2,-119
854,-118.975,49.2,-118.975
627,-118.95,49.2,-118.95
890,-118.925,49.2,-118.925
1098,-118.9,49.2,-118.9
1179,-118.875,49.2,-118.875
1203,-118.85,49.2,-118.85
1394,-118.825,49.2,-118.825
1347,-118.8,49.2,-118.8
977,-118.775,49.2,-118.775
1207,-118.75,49.2,-118.75
1183,-118.725,49.2,-118.725
912,-118.7,49.2,-118.7
1249,-118.675,49.2,-118.675
1416,-118.65,49.2,-118.65
1560,-118.625,49.2,-118.625
1577,-118.6,49.2,-118.6
1122,-118.575,49.2,-118.575
1022,-118.55,49.2,-118.55
834,-118.525,49.2,-118.525
845,-118.5,49.2,-118.5
138,-123,49.225,-123
120,-122.975,49.225,-122.975
124,-122.95,49.225,-122.95
112,-122.925,49.225,-122.925
69,-122.9,49.225,-122.9
9,-122.875,49.225,-122.875
5,-122.85,49.225,-122.85
6,-122.825,49.225,-122.825
1,-122.8,49.225,-122.8
11,-122.775,49.225,-122.775
4,-122.75,49.225,-122.75
4,-122.725,49.225,-122.725
7,-122.7,49.225,-122.7
9,-122.675,49.225,-122.675
19,-122.65,49.225,-122.65
40,-122.625,49.225,-122.625
38,-122.6,49.225,-122.6
41,-122.575,49.225,-122.575
81,-122.55,49.225,-122.55
99,-122.525,49.225,-122.525
122,-122.5,49.225,-122.5
219,-122.475,49.225,-122.475
236,-122.45,49.225,-122.45
224,-122.425,49.225,-122.425
173,-122.4,49.225,-122.4
166,-122.375,49.225,-122.375
116,-122.35,49.225,-122.35
195,-122.325,49.225,-122.325
225,-122.3,49.225,-122.3
386,-122.275,49.225,-122.275
56,-122.25,49.225,-122.25
67,-122.225,49.225,-122.225
417,-122.2,49.225,-122.2
914,-122.175,49.225,-122.175
351,-122.15,49.225,-122.15
719,-122.125,49.225,-122.125
1234,-122.1,49.225,-122.1
1063,-122.075,49.225,-122.075
648,-122.05,49.225,-122.05
148,-122.025,49.225,-122.025
262,-122,49.225,-122
343,-121.975,49.225,-121.975
92,-121.95,49.225,-121.95
9,-121.925,49.225,-121.925
9,-121.9,49.225,-121.9
12,-121.875,49.225,-121.875
11,-121.85,49.225,-121.85
12,-121.825,49.225,-121.825
136,-121.8,49.225,-121.8
17,-121.775,49.225,-121.775
17,-121.75,49.225,-121.75
17,-121.725,49.225,-121.725
25,-121.7,49.225,-121.7
427,-121.675,49.225,-121.675
1203,-121.65,49.225,-121.65
907,-121.625,49.225,-121.625
747,-121.6,49.225,-121.6
1423,-121.575,49.225,-121.575
1138,-121.55,49.225,-121.55
1601,-121.525,49.225,-121.525
1486,-121.5,49.225,-121.5
1069,-121.475,49.225,-121.475
1398,-121.45,49.225,-121.45
1556,-121.425,49.225,-121.425
